iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_sigma_5m_for_fv,fair_value_sigma_10m_for_fv,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_sigma_5m_for_fv,g_sigma_5m_for_fv,f_minus_g_sigma_5m_for_fv,trade_signal_sigma_5m_for_fv,f_sigma_10m_for_fv,g_sigma_10m_for_fv,f_minus_g_sigma_10m_for_fv,trade_signal_sigma_10m_for_fv,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-23T23:00:19.476Z,1779577218000,1779577219410,1779577219476,1779577219476,880524,881,76484.55,76439.17,76495.14,0.459305,0.517667,0.522274,0.519649,0.525414,0.523646,0.373640,0.350000,0.360000,buy,0.360000,0.366480,0.018000,0.640000,0.650000,0.155794,,,0,0.153169,,,0,0.158934,,,0,0.157166,,,0,0.007160,,,0
2026-05-23T23:00:19.480Z,1779577218000,1779577219410,1779577219480,1779577219480,880520,881,76484.55,76439.17,76495.14,0.459305,0.517667,0.522274,0.519649,0.525414,0.523646,0.373640,0.350000,0.400000,buy,0.400000,0.407200,0.018000,0.600000,0.650000,0.115074,,,0,0.112449,,,0,0.118214,,,0,0.116446,,,0,0.029940,,,0
2026-05-23T23:00:19.871Z,1779577218000,1779577219410,1779577219871,1779577219871,880129,880,76484.55,76439.17,76495.14,0.459305,0.517667,0.522279,0.519653,0.525420,0.523652,0.373613,0.380000,0.410000,buy,0.410000,0.417380,0.018000,0.590000,0.620000,0.104899,,,0,0.102273,,,0,0.108040,,,0,0.106272,,,0,0.000453,,,0
2026-05-23T23:00:20.322Z,1779577219000,1779577219410,1779577220322,1779577220322,879678,880,76484.55,76440.65,76495.14,0.459305,0.517667,0.522285,0.519659,0.525427,0.523658,0.377572,0.410000,0.450000,buy,0.450000,0.458100,0.018000,0.550000,0.590000,0.064185,,,0,0.061559,,,0,0.067327,,,0,0.065558,,,0,-0.025048,,,0
2026-05-23T23:00:21.615Z,1779577220000,1779577221408,1779577221615,1779577221615,878385,878,76484.55,76466.81,76495.14,0.459305,0.517667,0.522302,0.519674,0.525446,0.523676,0.449623,0.440000,0.450000,buy,0.450000,0.458100,0.018000,0.550000,0.560000,0.064202,,,0,0.061574,,,0,0.067346,,,0,0.065576,,,0,-0.008477,,,0
2026-05-23T23:00:22.690Z,1779577221000,1779577222319,1779577222690,1779577222690,877310,877,76484.55,76468.21,76495.14,0.459305,0.517667,0.522316,0.519687,0.525462,0.523691,0.453499,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.054036,,,0,0.051407,,,0,0.057182,,,0,0.055411,,,0,0.011599,,,0
2026-05-23T23:00:23.301Z,1779577222000,1779577222319,1779577223301,1779577223301,876699,877,76484.55,76468.25,76495.14,0.459305,0.517667,0.522324,0.519694,0.525471,0.523700,0.453610,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.054044,,,0,0.051414,,,0,0.057191,,,0,0.055420,,,0,0.011710,,,0
2026-05-23T23:00:24.823Z,1779577223000,1779577224408,1779577224823,1779577224823,875177,875,76484.55,76468.25,76495.14,0.459305,0.517667,0.522345,0.519712,0.525494,0.523721,0.453570,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.054065,,,0,0.051432,,,0,0.057214,,,0,0.055441,,,0,0.011670,,,0
2026-05-23T23:00:25.612Z,1779577224000,1779577225308,1779577225612,1779577225612,874388,874,76484.55,76470.06,76495.14,0.459305,0.517667,0.522355,0.519721,0.525506,0.523732,0.458653,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.054075,,,0,0.051441,,,0,0.057226,,,0,0.055452,,,0,-0.009627,,,0
2026-05-23T23:00:33.605Z,1779577232000,1779577233391,1779577233605,1779577233605,866395,866,76484.55,76468.74,76495.14,0.459305,0.517667,0.522462,0.519817,0.525627,0.523846,0.454720,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.054182,,,0,0.051537,,,0,0.057347,,,0,0.055566,,,0,0.012820,,,0
