iso_time,ts,published_at,fair_value,confidence,sigma,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-17T09:22:33.623Z,1776417753623,1776417753623,0.036159,0.446377,0.000034,75814.83,75814.83,75913.50,0.220000,0.230000,0.770000,0.780000,446377,446,0.230000,-0.193841,-0.173668,-0.020174
2026-04-17T09:22:34.017Z,1776417754017,1776417754017,0.032933,0.445983,0.000033,75815.45,75815.45,75913.50,0.220000,0.230000,0.770000,0.780000,445983,446,0.230000,-0.197067,-0.183042,-0.014026
2026-04-17T09:22:35.546Z,1776417755546,1776417755546,0.273352,0.444454,0.000079,75837.69,75837.69,75913.50,0.220000,0.230000,0.770000,0.780000,444454,444,0.230000,0.043352,-0.142330,0.185682
2026-04-17T09:22:36.000Z,1776417756000,1776417756000,0.269069,0.444000,0.000076,75838.42,75838.42,75913.50,0.220000,0.230000,0.770000,0.780000,444000,444,0.230000,0.039069,-0.098459,0.137528
2026-04-17T09:22:36.926Z,1776417756926,1776417756926,0.266366,0.443074,0.000074,75839.69,75839.69,75913.50,0.220000,0.230000,0.770000,0.780000,443074,443,0.230000,0.036366,-0.054424,0.090790
2026-04-17T09:22:37.910Z,1776417757910,1776417757910,0.273331,0.442090,0.000073,75843.46,75843.46,75913.50,0.220000,0.230000,0.770000,0.780000,442090,442,0.230000,0.043331,-0.006990,0.050321
2026-04-17T09:22:38.699Z,1776417758699,1776417758699,0.273152,0.441301,0.000073,75843.46,75843.46,75913.50,0.240000,0.250000,0.750000,0.760000,441301,441,0.250000,0.023152,0.037054,-0.013902
2026-04-17T09:22:38.947Z,1776417758947,1776417758947,0.269559,0.441053,0.000071,75844.33,75844.33,75913.50,0.240000,0.250000,0.750000,0.760000,441053,441,0.250000,0.019559,0.032295,-0.012736
2026-04-17T09:22:39.407Z,1776417759407,1776417759407,0.269453,0.440593,0.000071,75844.33,75844.33,75913.50,0.250000,0.260000,0.740000,0.750000,440593,441,0.260000,0.009453,0.026372,-0.016919
2026-04-17T09:22:39.908Z,1776417759908,1776417759908,0.267269,0.440092,0.000069,75845.62,75845.62,75913.50,0.250000,0.260000,0.740000,0.750000,440092,440,0.260000,0.007269,0.020553,-0.013283
2026-04-17T09:22:39.972Z,1776417759972,1776417759972,0.267254,0.440028,0.000069,75845.62,75845.62,75913.50,0.270000,0.280000,0.720000,0.730000,440028,440,0.280000,-0.012746,0.009338,-0.022083
2026-04-17T09:22:40.864Z,1776417760864,1776417760864,0.284385,0.439136,0.000069,75851.10,75851.10,75913.50,0.270000,0.280000,0.720000,0.730000,439136,439,0.280000,0.004385,0.005584,-0.001199
2026-04-17T09:22:42.465Z,1776417762465,1776417762465,0.299283,0.437535,0.000069,75856.11,75856.11,75913.50,0.270000,0.280000,0.720000,0.730000,437535,438,0.280000,0.019283,0.005529,0.013754
2026-04-17T09:22:43.769Z,1776417763769,1776417763769,0.296315,0.436231,0.000067,75856.98,75856.98,75913.50,0.270000,0.280000,0.720000,0.730000,436231,436,0.280000,0.016315,0.006901,0.009414
2026-04-17T09:22:43.891Z,1776417763891,1776417763891,0.291020,0.436109,0.000065,75857.13,75857.13,75913.50,0.270000,0.280000,0.720000,0.730000,436109,436,0.280000,0.011020,0.007651,0.003369
2026-04-17T09:22:44.687Z,1776417764687,1776417764687,0.290848,0.435313,0.000065,75857.13,75857.13,75913.50,0.270000,0.300000,0.700000,0.730000,435313,435,0.300000,-0.009152,0.008370,-0.017522
2026-04-17T09:22:45.529Z,1776417765529,1776417765529,0.290666,0.434471,0.000065,75857.13,75857.13,75913.50,0.300000,0.320000,0.680000,0.700000,434471,434,0.320000,-0.029334,0.001626,-0.030961
2026-04-17T09:22:45.625Z,1776417765625,1776417765625,0.290645,0.434375,0.000065,75857.13,75857.13,75913.50,0.320000,0.330000,0.670000,0.680000,434375,434,0.330000,-0.039355,-0.010101,-0.029254
2026-04-17T09:22:45.684Z,1776417765684,1776417765684,0.308048,0.434316,0.000065,75862.17,75862.17,75913.50,0.320000,0.330000,0.670000,0.680000,434316,434,0.330000,-0.021952,-0.017755,-0.004197
2026-04-17T09:22:46.240Z,1776417766240,1776417766240,0.307935,0.433760,0.000065,75862.17,75862.17,75913.50,0.320000,0.340000,0.660000,0.680000,433760,434,0.340000,-0.032065,-0.026371,-0.005693
2026-04-17T09:22:46.453Z,1776417766453,1776417766453,0.319224,0.433547,0.000064,75866.01,75866.01,75913.50,0.320000,0.340000,0.660000,0.680000,433547,434,0.340000,-0.020776,-0.028696,0.007920
2026-04-17T09:22:46.669Z,1776417766669,1776417766669,0.319182,0.433331,0.000064,75866.01,75866.01,75913.50,0.340000,0.350000,0.650000,0.660000,433331,433,0.350000,-0.030818,-0.028993,-0.001825
2026-04-17T09:22:47.052Z,1776417767052,1776417767052,0.341008,0.432948,0.000065,75871.68,75871.68,75913.50,0.340000,0.350000,0.650000,0.660000,432948,433,0.350000,-0.008992,-0.022921,0.013929
2026-04-17T09:22:48.469Z,1776417768469,1776417768469,0.373950,0.431531,0.000067,75879.37,75879.37,75913.50,0.340000,0.350000,0.650000,0.660000,431531,432,0.350000,0.023950,-0.013740,0.037691
2026-04-17T09:22:48.781Z,1776417768781,1776417768781,0.373907,0.431219,0.000067,75879.37,75879.37,75913.50,0.350000,0.360000,0.640000,0.650000,431219,431,0.360000,0.013907,-0.004546,0.018452
2026-04-17T09:22:48.867Z,1776417768867,1776417768867,0.373895,0.431133,0.000067,75879.37,75879.37,75913.50,0.350000,0.370000,0.630000,0.650000,431133,431,0.370000,0.003895,0.000388,0.003506
2026-04-17T09:22:49.395Z,1776417769395,1776417769395,0.373820,0.430605,0.000067,75879.37,75879.37,75913.50,0.360000,0.370000,0.630000,0.640000,430605,431,0.370000,0.003820,0.007316,-0.003496
2026-04-17T09:22:49.755Z,1776417769755,1776417769755,0.382073,0.430245,0.000066,75882.33,75882.33,75913.50,0.360000,0.370000,0.630000,0.640000,430245,430,0.370000,0.012073,0.011529,0.000544
2026-04-17T09:22:50.108Z,1776417770108,1776417770108,0.382026,0.429892,0.000066,75882.33,75882.33,75913.50,0.360000,0.380000,0.620000,0.640000,429892,430,0.380000,0.002026,0.007144,-0.005118
2026-04-17T09:22:50.402Z,1776417770402,1776417770402,0.404057,0.429598,0.000067,75888.07,75888.07,75913.50,0.360000,0.380000,0.620000,0.640000,429598,430,0.380000,0.024057,0.009174,0.014883
2026-04-17T09:22:51.118Z,1776417771118,1776417771118,0.413252,0.428882,0.000065,75891.03,75891.03,75913.50,0.360000,0.380000,0.620000,0.640000,428882,429,0.380000,0.033252,0.015046,0.018206
2026-04-17T09:22:51.182Z,1776417771182,1776417771182,0.413246,0.428818,0.000065,75891.03,75891.03,75913.50,0.370000,0.380000,0.620000,0.630000,428818,429,0.380000,0.033246,0.020931,0.012315
2026-04-17T09:22:52.491Z,1776417772491,1776417772491,0.444509,0.427509,0.000068,75898.67,75898.67,75913.50,0.370000,0.380000,0.620000,0.630000,427509,428,0.380000,0.064509,0.031418,0.033091
2026-04-17T09:22:52.824Z,1776417772824,1776417772824,0.444488,0.427176,0.000068,75898.67,75898.67,75913.50,0.380000,0.390000,0.610000,0.620000,427176,427,0.390000,0.054488,0.041910,0.012578
2026-04-17T09:22:53.097Z,1776417773097,1776417773097,0.443643,0.426903,0.000066,75898.90,75898.90,75913.50,0.380000,0.390000,0.610000,0.620000,426903,427,0.390000,0.053643,0.047827,0.005815
2026-04-17T09:22:53.493Z,1776417773493,1776417773493,0.443617,0.426507,0.000066,75898.90,75898.90,75913.50,0.370000,0.390000,0.610000,0.630000,426507,427,0.390000,0.053617,0.051900,0.001717
2026-04-17T09:22:53.510Z,1776417773510,1776417773510,0.443616,0.426490,0.000066,75898.90,75898.90,75913.50,0.360000,0.380000,0.620000,0.640000,426490,426,0.380000,0.063616,0.057975,0.005641
2026-04-17T09:22:53.743Z,1776417773743,1776417773743,0.443601,0.426257,0.000066,75898.90,75898.90,75913.50,0.360000,0.370000,0.630000,0.640000,426257,426,0.370000,0.073601,0.059793,0.013808
2026-04-17T09:22:54.614Z,1776417774614,1776417774614,0.442434,0.425386,0.000064,75899.06,75899.06,75913.50,0.360000,0.370000,0.630000,0.640000,425386,425,0.370000,0.072434,0.063382,0.009052
2026-04-17T09:22:54.741Z,1776417774741,1776417774741,0.442426,0.425259,0.000064,75899.06,75899.06,75913.50,0.360000,0.380000,0.620000,0.640000,425259,425,0.380000,0.062426,0.065139,-0.002713
2026-04-17T09:22:55.257Z,1776417775257,1776417775257,0.431615,0.424743,0.000062,75896.72,75896.72,75913.50,0.360000,0.380000,0.620000,0.640000,424743,425,0.380000,0.051615,0.064738,-0.013123
2026-04-17T09:22:56.052Z,1776417776052,1776417776052,0.431552,0.423948,0.000062,75896.72,75896.72,75913.50,0.370000,0.380000,0.620000,0.630000,423948,424,0.380000,0.051552,0.062326,-0.010774
2026-04-17T09:22:56.558Z,1776417776558,1776417776558,0.412842,0.423442,0.000062,75892.10,75892.10,75913.50,0.370000,0.380000,0.620000,0.630000,423442,423,0.380000,0.032842,0.054174,-0.021332
2026-04-17T09:22:57.233Z,1776417777233,1776417777233,0.407916,0.422767,0.000061,75891.56,75891.56,75913.50,0.370000,0.380000,0.620000,0.630000,422767,423,0.380000,0.027916,0.045270,-0.017354
2026-04-17T09:22:58.529Z,1776417778529,1776417778529,0.407509,0.421471,0.000059,75892.15,75892.15,75913.50,0.370000,0.380000,0.620000,0.630000,421471,421,0.380000,0.027509,0.038287,-0.010778
2026-04-17T09:22:59.312Z,1776417779312,1776417779312,0.405765,0.420688,0.000057,75892.42,75892.42,75913.50,0.370000,0.380000,0.620000,0.630000,420688,421,0.380000,0.025765,0.033117,-0.007352
2026-04-17T09:23:00.612Z,1776417780612,1776417780612,0.400939,0.419388,0.000055,75892.02,75892.02,75913.50,0.370000,0.380000,0.620000,0.630000,419388,419,0.380000,0.020939,0.026994,-0.006056
2026-04-17T09:23:00.648Z,1776417780648,1776417780648,0.400934,0.419352,0.000055,75892.02,75892.02,75913.50,0.360000,0.380000,0.620000,0.640000,419352,419,0.380000,0.020934,0.024613,-0.003678
2026-04-17T09:23:00.912Z,1776417780912,1776417780912,0.400904,0.419088,0.000055,75892.02,75892.02,75913.50,0.350000,0.360000,0.640000,0.650000,419088,419,0.360000,0.040904,0.027210,0.013694
2026-04-17T09:23:01.014Z,1776417781014,1776417781014,0.400892,0.418986,0.000055,75892.02,75892.02,75913.50,0.330000,0.340000,0.660000,0.670000,418986,419,0.340000,0.060892,0.033887,0.027005
2026-04-17T09:23:01.245Z,1776417781245,1776417781245,0.398110,0.418755,0.000054,75892.08,75892.08,75913.50,0.330000,0.340000,0.660000,0.670000,418755,419,0.340000,0.058110,0.040356,0.017754
2026-04-17T09:23:02.511Z,1776417782511,1776417782511,0.389634,0.417489,0.000052,75890.93,75890.93,75913.50,0.330000,0.340000,0.660000,0.670000,417489,417,0.340000,0.049634,0.046095,0.003539
2026-04-17T09:23:03.098Z,1776417783098,1776417783098,0.362491,0.416902,0.000061,75880.34,75880.34,75913.50,0.330000,0.340000,0.660000,0.670000,416902,417,0.340000,0.022491,0.046406,-0.023915
2026-04-17T09:23:03.832Z,1776417783832,1776417783832,0.362375,0.416168,0.000061,75880.34,75880.34,75913.50,0.310000,0.320000,0.680000,0.690000,416168,416,0.320000,0.042375,0.046701,-0.004325
2026-04-17T09:23:04.394Z,1776417784394,1776417784394,0.351633,0.415606,0.000059,75878.58,75878.58,75913.50,0.310000,0.320000,0.680000,0.690000,415606,416,0.320000,0.031633,0.040849,-0.009215
2026-04-17T09:23:04.998Z,1776417784998,1776417784998,0.346984,0.415002,0.000058,75878.55,75878.55,75913.50,0.310000,0.320000,0.680000,0.690000,415002,415,0.320000,0.026984,0.034623,-0.007640
2026-04-17T09:23:06.294Z,1776417786294,1776417786294,0.346757,0.413706,0.000058,75878.55,75878.55,75913.50,0.300000,0.320000,0.680000,0.700000,413706,414,0.320000,0.026757,0.030048,-0.003291
2026-04-17T09:23:06.296Z,1776417786296,1776417786296,0.334781,0.413704,0.000056,75876.56,75876.56,75913.50,0.300000,0.320000,0.680000,0.700000,413704,414,0.320000,0.014781,0.028506,-0.013725
2026-04-17T09:23:07.696Z,1776417787696,1776417787696,0.314523,0.412304,0.000058,75870.44,75870.44,75913.50,0.300000,0.320000,0.680000,0.700000,412304,412,0.320000,-0.005477,0.018936,-0.024413
2026-04-17T09:23:07.839Z,1776417787839,1776417787839,0.314493,0.412161,0.000058,75870.44,75870.44,75913.50,0.310000,0.320000,0.680000,0.690000,412161,412,0.320000,-0.005507,0.011508,-0.017014
2026-04-17T09:23:08.107Z,1776417788107,1776417788107,0.314438,0.411893,0.000058,75870.44,75870.44,75913.50,0.290000,0.320000,0.680000,0.710000,411893,412,0.320000,-0.005562,0.004998,-0.010561
2026-04-17T09:23:08.368Z,1776417788368,1776417788368,0.299798,0.411632,0.000057,75867.54,75867.54,75913.50,0.290000,0.320000,0.680000,0.710000,411632,412,0.320000,-0.020202,-0.004394,-0.015809
2026-04-17T09:23:09.491Z,1776417789491,1776417789491,0.299549,0.410509,0.000057,75867.54,75867.54,75913.50,0.290000,0.300000,0.700000,0.710000,410509,411,0.300000,-0.000451,-0.007440,0.006989
2026-04-17T09:23:09.521Z,1776417789521,1776417789521,0.284556,0.410479,0.000056,75864.46,75864.46,75913.50,0.290000,0.300000,0.700000,0.710000,410479,410,0.300000,-0.015444,-0.009433,-0.006011
2026-04-17T09:23:10.153Z,1776417790153,1776417790153,0.277304,0.409847,0.000054,75864.18,75864.18,75913.50,0.290000,0.300000,0.700000,0.710000,409847,410,0.300000,-0.022696,-0.012871,-0.009825
2026-04-17T09:23:11.470Z,1776417791470,1776417791470,0.268856,0.408530,0.000053,75863.68,75863.68,75913.50,0.290000,0.300000,0.700000,0.710000,408530,409,0.300000,-0.031144,-0.017988,-0.013156
2026-04-17T09:23:11.986Z,1776417791986,1776417791986,0.262238,0.408014,0.000051,75863.65,75863.65,75913.50,0.290000,0.300000,0.700000,0.710000,408014,408,0.300000,-0.037762,-0.021499,-0.016262
2026-04-17T09:23:13.174Z,1776417793174,1776417793174,0.255450,0.406826,0.000050,75863.64,75863.64,75913.50,0.290000,0.300000,0.700000,0.710000,406826,407,0.300000,-0.044550,-0.030319,-0.014231
2026-04-17T09:23:13.730Z,1776417793730,1776417793730,0.255306,0.406270,0.000050,75863.64,75863.64,75913.50,0.280000,0.290000,0.710000,0.720000,406270,406,0.290000,-0.034694,-0.034169,-0.000525
2026-04-17T09:23:14.349Z,1776417794349,1776417794349,0.248528,0.405651,0.000048,75863.64,75863.64,75913.50,0.280000,0.290000,0.710000,0.720000,405651,406,0.290000,-0.041472,-0.037924,-0.003547
2026-04-17T09:23:15.651Z,1776417795651,1776417795651,0.242493,0.404349,0.000047,75863.86,75863.86,75913.50,0.280000,0.290000,0.710000,0.720000,404349,404,0.290000,-0.047507,-0.041197,-0.006310
2026-04-17T09:23:16.230Z,1776417796230,1776417796230,0.235534,0.403770,0.000045,75863.86,75863.86,75913.50,0.280000,0.290000,0.710000,0.720000,403770,404,0.290000,-0.054466,-0.044538,-0.009928
2026-04-17T09:23:16.537Z,1776417796537,1776417796537,0.235450,0.403463,0.000045,75863.86,75863.86,75913.50,0.280000,0.300000,0.700000,0.720000,403463,403,0.300000,-0.064550,-0.048538,-0.016012
2026-04-17T09:23:16.552Z,1776417796552,1776417796552,0.235446,0.403448,0.000045,75863.86,75863.86,75913.50,0.280000,0.310000,0.690000,0.720000,403448,403,0.310000,-0.074554,-0.056510,-0.018044
2026-04-17T09:23:17.392Z,1776417797392,1776417797392,0.228302,0.402608,0.000044,75863.86,75863.86,75913.50,0.280000,0.310000,0.690000,0.720000,402608,403,0.310000,-0.081698,-0.064555,-0.017143
2026-04-17T09:23:17.421Z,1776417797421,1776417797421,0.228293,0.402579,0.000044,75863.86,75863.86,75913.50,0.290000,0.310000,0.690000,0.710000,402579,403,0.310000,-0.081707,-0.071395,-0.010312
2026-04-17T09:23:17.891Z,1776417797891,1776417797891,0.228162,0.402109,0.000044,75863.86,75863.86,75913.50,0.310000,0.320000,0.680000,0.690000,402109,402,0.320000,-0.091838,-0.078869,-0.012968
2026-04-17T09:23:18.975Z,1776417798975,1776417798975,0.225051,0.401025,0.000043,75864.68,75864.68,75913.50,0.310000,0.320000,0.680000,0.690000,401025,401,0.320000,-0.094949,-0.084949,-0.010000
2026-04-17T09:23:19.213Z,1776417799213,1776417799213,0.224984,0.400787,0.000043,75864.68,75864.68,75913.50,0.320000,0.340000,0.660000,0.680000,400787,401,0.340000,-0.115016,-0.093042,-0.021975
2026-04-17T09:23:19.833Z,1776417799833,1776417799833,0.224809,0.400167,0.000043,75864.68,75864.68,75913.50,0.330000,0.340000,0.660000,0.670000,400167,400,0.340000,-0.115191,-0.099740,-0.015451
2026-04-17T09:23:19.892Z,1776417799892,1776417799892,0.250253,0.400108,0.000044,75868.99,75868.99,75913.50,0.330000,0.340000,0.660000,0.670000,400108,400,0.340000,-0.089747,-0.101348,0.011601
2026-04-17T09:23:20.827Z,1776417800827,1776417800827,0.327819,0.399173,0.000052,75878.38,75878.38,75913.50,0.330000,0.340000,0.660000,0.670000,399173,399,0.340000,-0.012181,-0.085417,0.073236
2026-04-17T09:23:21.512Z,1776417801512,1776417801512,0.325079,0.398488,0.000050,75878.88,75878.88,75913.50,0.330000,0.340000,0.660000,0.670000,398488,398,0.340000,-0.014921,-0.069411,0.054491
2026-04-17T09:23:22.370Z,1776417802370,1776417802370,0.315264,0.397630,0.000049,75877.86,75877.86,75913.50,0.330000,0.340000,0.660000,0.670000,397630,398,0.340000,-0.024736,-0.051355,0.026620
2026-04-17T09:23:23.160Z,1776417803160,1776417803160,0.315095,0.396840,0.000049,75877.86,75877.86,75913.50,0.320000,0.340000,0.660000,0.680000,396840,397,0.340000,-0.024905,-0.033298,0.008393
2026-04-17T09:23:23.544Z,1776417803544,1776417803544,0.315012,0.396456,0.000049,75877.86,75877.86,75913.50,0.320000,0.330000,0.670000,0.680000,396456,396,0.330000,-0.014988,-0.018346,0.003358
2026-04-17T09:23:24.095Z,1776417804095,1776417804095,0.301641,0.395905,0.000048,75875.92,75875.92,75913.50,0.320000,0.330000,0.670000,0.680000,395905,396,0.330000,-0.028359,-0.021582,-0.006777
2026-04-17T09:23:24.793Z,1776417804793,1776417804793,0.295832,0.395207,0.000046,75875.93,75875.93,75913.50,0.320000,0.330000,0.670000,0.680000,395207,395,0.330000,-0.034168,-0.025431,-0.008737
2026-04-17T09:23:25.396Z,1776417805396,1776417805396,0.289899,0.394604,0.000045,75875.93,75875.93,75913.50,0.320000,0.330000,0.670000,0.680000,394604,395,0.330000,-0.040101,-0.028504,-0.011597
2026-04-17T09:23:26.895Z,1776417806895,1776417806895,0.278136,0.393105,0.000044,75874.70,75874.70,75913.50,0.320000,0.330000,0.670000,0.680000,393105,393,0.330000,-0.051864,-0.033896,-0.017968
2026-04-17T09:23:27.490Z,1776417807490,1776417807490,0.261458,0.392510,0.000044,75871.49,75871.49,75913.50,0.320000,0.330000,0.670000,0.680000,392510,393,0.330000,-0.068542,-0.044607,-0.023935
2026-04-17T09:23:28.165Z,1776417808165,1776417808165,0.254505,0.391835,0.000042,75871.43,75871.43,75913.50,0.320000,0.330000,0.670000,0.680000,391835,392,0.330000,-0.075495,-0.054034,-0.021461
2026-04-17T09:23:29.598Z,1776417809598,1776417809598,0.244807,0.390402,0.000041,75870.86,75870.86,75913.50,0.320000,0.330000,0.670000,0.680000,390402,390,0.330000,-0.085193,-0.064239,-0.020954
2026-04-17T09:23:30.370Z,1776417810370,1776417810370,0.235620,0.389630,0.000040,75870.40,75870.40,75913.50,0.320000,0.330000,0.670000,0.680000,389630,390,0.330000,-0.094380,-0.075095,-0.019285
2026-04-17T09:23:31.106Z,1776417811106,1776417811106,0.235411,0.388894,0.000040,75870.40,75870.40,75913.50,0.300000,0.310000,0.690000,0.700000,388894,389,0.310000,-0.074589,-0.079640,0.005051
2026-04-17T09:23:31.474Z,1776417811474,1776417811474,0.235306,0.388526,0.000040,75870.40,75870.40,75913.50,0.290000,0.300000,0.700000,0.710000,388526,389,0.300000,-0.064694,-0.078870,0.014176
2026-04-17T09:23:31.823Z,1776417811823,1776417811823,0.227328,0.388177,0.000039,75870.21,75870.21,75913.50,0.290000,0.300000,0.700000,0.710000,388177,388,0.300000,-0.072672,-0.078306,0.005633
2026-04-17T09:23:32.308Z,1776417812308,1776417812308,0.227187,0.387692,0.000039,75870.21,75870.21,75913.50,0.280000,0.290000,0.710000,0.720000,387692,388,0.290000,-0.062813,-0.073830,0.011017
2026-04-17T09:23:32.546Z,1776417812546,1776417812546,0.217946,0.387454,0.000038,75869.77,75869.77,75913.50,0.280000,0.290000,0.710000,0.720000,387454,387,0.290000,-0.072054,-0.069365,-0.002689
2026-04-17T09:23:33.133Z,1776417813133,1776417813133,0.203366,0.386867,0.000037,75867.42,75867.42,75913.50,0.280000,0.290000,0.710000,0.720000,386867,387,0.290000,-0.086634,-0.071774,-0.014861
2026-04-17T09:23:34.445Z,1776417814445,1776417814445,0.191432,0.385555,0.000036,75866.39,75866.39,75913.50,0.280000,0.290000,0.710000,0.720000,385555,386,0.290000,-0.098568,-0.078548,-0.020020
2026-04-17T09:23:34.953Z,1776417814953,1776417814953,0.191275,0.385047,0.000036,75866.39,75866.39,75913.50,0.280000,0.300000,0.700000,0.720000,385047,385,0.300000,-0.108725,-0.085759,-0.022966
2026-04-17T09:23:35.208Z,1776417815208,1776417815208,0.183815,0.384792,0.000035,75866.39,75866.39,75913.50,0.280000,0.300000,0.700000,0.720000,384792,385,0.300000,-0.116185,-0.096433,-0.019752
2026-04-17T09:23:35.230Z,1776417815230,1776417815230,0.183808,0.384770,0.000035,75866.39,75866.39,75913.50,0.290000,0.300000,0.700000,0.710000,384770,385,0.300000,-0.116192,-0.105261,-0.010931
2026-04-17T09:23:35.339Z,1776417815339,1776417815339,0.183774,0.384661,0.000035,75866.39,75866.39,75913.50,0.280000,0.300000,0.700000,0.720000,384661,385,0.300000,-0.116226,-0.111179,-0.005046
2026-04-17T09:23:35.594Z,1776417815594,1776417815594,0.183695,0.384406,0.000035,75866.39,75866.39,75913.50,0.290000,0.300000,0.700000,0.710000,384406,384,0.300000,-0.116305,-0.114726,-0.001579
2026-04-17T09:23:36.560Z,1776417816560,1776417816560,0.177632,0.383440,0.000034,75866.69,75866.69,75913.50,0.290000,0.300000,0.700000,0.710000,383440,383,0.300000,-0.122368,-0.117455,-0.004913
2026-04-17T09:23:37.695Z,1776417817695,1776417817695,0.193168,0.382305,0.000034,75869.49,75869.49,75913.50,0.290000,0.300000,0.700000,0.710000,382305,382,0.300000,-0.106832,-0.115584,0.008753
2026-04-17T09:23:38.404Z,1776417818404,1776417818404,0.185611,0.381596,0.000033,75869.49,75869.49,75913.50,0.290000,0.300000,0.700000,0.710000,381596,382,0.300000,-0.114389,-0.115224,0.000835
2026-04-17T09:23:39.237Z,1776417819237,1776417819237,0.177901,0.380763,0.000032,75869.49,75869.49,75913.50,0.290000,0.300000,0.700000,0.710000,380763,381,0.300000,-0.122099,-0.116398,-0.005700
2026-04-17T09:23:40.450Z,1776417820450,1776417820450,0.174132,0.379550,0.000031,75870.13,75870.13,75913.50,0.290000,0.300000,0.700000,0.710000,379550,380,0.300000,-0.125868,-0.118311,-0.007557
2026-04-17T09:23:40.779Z,1776417820779,1776417820779,0.174028,0.379221,0.000031,75870.13,75870.13,75913.50,0.290000,0.310000,0.690000,0.710000,379221,379,0.310000,-0.135972,-0.121032,-0.014940
2026-04-17T09:23:41.157Z,1776417821157,1776417821157,0.166443,0.378843,0.000030,75870.13,75870.13,75913.50,0.290000,0.310000,0.690000,0.710000,378843,379,0.310000,-0.143557,-0.128377,-0.015180
2026-04-17T09:23:42.010Z,1776417822010,1776417822010,0.166171,0.377990,0.000030,75870.13,75870.13,75913.50,0.300000,0.310000,0.690000,0.700000,377990,378,0.310000,-0.143829,-0.134265,-0.009564
2026-04-17T09:23:42.291Z,1776417822291,1776417822291,0.157676,0.377709,0.000029,75869.95,75869.95,75913.50,0.300000,0.310000,0.690000,0.700000,377709,378,0.310000,-0.152324,-0.140310,-0.012014
2026-04-17T09:23:43.527Z,1776417823527,1776417823527,0.147081,0.376473,0.000029,75869.36,75869.36,75913.50,0.300000,0.310000,0.690000,0.700000,376473,376,0.310000,-0.162919,-0.147720,-0.015199
2026-04-17T09:23:44.142Z,1776417824142,1776417824142,0.142281,0.375858,0.000028,75869.82,75869.82,75913.50,0.300000,0.310000,0.690000,0.700000,375858,376,0.310000,-0.167719,-0.154069,-0.013649
2026-04-17T09:23:45.346Z,1776417825346,1776417825346,0.134471,0.374654,0.000027,75869.82,75869.82,75913.50,0.300000,0.310000,0.690000,0.700000,374654,375,0.310000,-0.175529,-0.160464,-0.015065
2026-04-17T09:23:45.776Z,1776417825776,1776417825776,0.134333,0.374224,0.000027,75869.82,75869.82,75913.50,0.290000,0.310000,0.690000,0.710000,374224,374,0.310000,-0.175667,-0.166832,-0.008835
2026-04-17T09:23:45.992Z,1776417825992,1776417825992,0.132813,0.374008,0.000026,75870.66,75870.66,75913.50,0.290000,0.310000,0.690000,0.710000,374008,374,0.310000,-0.177187,-0.171804,-0.005383
2026-04-17T09:23:47.180Z,1776417827180,1776417827180,0.121399,0.372820,0.000026,75868.83,75868.83,75913.50,0.290000,0.310000,0.690000,0.710000,372820,373,0.310000,-0.188601,-0.176941,-0.011660
2026-04-17T09:23:48.317Z,1776417828317,1776417828317,0.120711,0.371683,0.000025,75869.80,75869.80,75913.50,0.290000,0.310000,0.690000,0.710000,371683,372,0.310000,-0.189289,-0.181255,-0.008035
2026-04-17T09:23:48.939Z,1776417828939,1776417828939,0.120514,0.371061,0.000025,75869.80,75869.80,75913.50,0.280000,0.290000,0.710000,0.720000,371061,371,0.290000,-0.169486,-0.180046,0.010560
2026-04-17T09:23:49.577Z,1776417829577,1776417829577,0.110057,0.370423,0.000025,75868.96,75868.96,75913.50,0.280000,0.290000,0.710000,0.720000,370423,370,0.290000,-0.179943,-0.180901,0.000959
2026-04-17T09:23:50.160Z,1776417830160,1776417830160,0.100972,0.369840,0.000024,75868.52,75868.52,75913.50,0.280000,0.290000,0.710000,0.720000,369840,370,0.290000,-0.189028,-0.183269,-0.005758
2026-04-17T09:23:51.438Z,1776417831438,1776417831438,0.090957,0.368562,0.000024,75867.13,75867.13,75913.50,0.280000,0.290000,0.710000,0.720000,368562,369,0.290000,-0.199043,-0.185358,-0.013685
2026-04-17T09:23:52.517Z,1776417832517,1776417832517,0.081699,0.367483,0.000024,75865.69,75865.69,75913.50,0.280000,0.290000,0.710000,0.720000,367483,367,0.290000,-0.208301,-0.189160,-0.019141
2026-04-17T09:23:53.952Z,1776417833952,1776417833952,0.086450,0.366048,0.000026,75861.76,75861.76,75913.50,0.280000,0.290000,0.710000,0.720000,366048,366,0.290000,-0.203550,-0.195973,-0.007577
2026-04-17T09:23:54.399Z,1776417834399,1776417834399,0.086319,0.365601,0.000026,75861.76,75861.76,75913.50,0.230000,0.250000,0.750000,0.770000,365601,366,0.250000,-0.163681,-0.192720,0.029039
2026-04-17T09:23:54.599Z,1776417834599,1776417834599,0.131063,0.365401,0.000037,75853.44,75853.44,75913.50,0.230000,0.250000,0.750000,0.770000,365401,365,0.250000,-0.118937,-0.178702,0.059766
2026-04-17T09:23:55.144Z,1776417835144,1776417835144,0.130885,0.364856,0.000037,75853.44,75853.44,75913.50,0.210000,0.220000,0.780000,0.790000,364856,365,0.220000,-0.089115,-0.156717,0.067602
