iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-04-24T12:15:15.878Z,1777032914000,1777032915281,1777032915878,1777032915878,884122,884,78331.57,78337.45,78353.89,0.140794,0.169468,0.648727,0.624427,0.514553,0.490000,0.500000,0.500000,0.510000,0.148727,,,0,0.124427,,,0,0.014553,,,0
2026-04-24T12:15:16.946Z,1777032915000,1777032916403,1777032916946,1777032916946,883054,883,78331.57,78336.57,78353.89,0.140794,0.169468,0.648812,0.624500,0.512345,0.490000,0.500000,0.500000,0.510000,0.148812,,,0,0.124500,,,0,0.012345,,,0
2026-04-24T12:15:17.706Z,1777032916000,1777032917403,1777032917706,1777032917706,882294,882,78331.57,78336.97,78353.89,0.140794,0.169468,0.648873,0.624552,0.513364,0.490000,0.500000,0.500000,0.510000,0.148873,,,0,0.124552,,,0,0.013364,,,0
2026-04-24T12:15:18.555Z,1777032917000,1777032918384,1777032918555,1777032918555,881445,881,78331.57,78336.81,78353.89,0.140794,0.169468,0.648942,0.624610,0.512965,0.490000,0.510000,0.490000,0.510000,0.138942,,,0,0.114610,,,0,0.002965,,,0
2026-04-24T12:15:18.608Z,1777032917000,1777032918384,1777032918608,1777032918608,881392,881,78331.57,78336.81,78353.89,0.140794,0.169468,0.648946,0.624614,0.512965,0.500000,0.510000,0.490000,0.500000,0.138946,,,0,0.114614,,,0,0.002965,,,0
2026-04-24T12:15:18.670Z,1777032917000,1777032918384,1777032918670,1777032918670,881330,881,78331.57,78336.81,78353.89,0.140794,0.169468,0.648951,0.624618,0.512966,0.490000,0.510000,0.490000,0.510000,0.138951,,,0,0.114618,,,0,0.002966,,,0
2026-04-24T12:15:19.366Z,1777032918000,1777032919428,1777032919366,1777032919366,880634,881,78331.57,78336.82,78353.89,0.140794,0.169468,0.649007,0.624666,0.512979,0.490000,0.500000,0.500000,0.510000,0.149007,,,0,0.124666,,,0,0.012979,,,0
2026-04-24T12:15:20.035Z,1777032919000,1777032919428,1777032920035,1777032920035,879965,880,78331.57,78336.81,78353.89,0.140794,0.169468,0.649061,0.624712,0.512977,0.490000,0.500000,0.500000,0.510000,0.149061,,,0,0.124712,,,0,0.012977,,,0
2026-04-24T12:15:21.534Z,1777032920000,1777032921387,1777032921534,1777032921534,878466,878,78331.57,78336.34,78353.89,0.140794,0.169468,0.649183,0.624815,0.511792,0.490000,0.500000,0.500000,0.510000,0.149183,,,0,0.124815,,,0,0.011792,,,0
2026-04-24T12:15:22.300Z,1777032921000,1777032921387,1777032922300,1777032922300,877700,878,78331.57,78336.45,78353.89,0.140794,0.169468,0.649245,0.624868,0.512063,0.490000,0.500000,0.500000,0.510000,0.149245,,,0,0.124868,,,0,0.012063,,,0
