iso_time,ts,published_at,chainlink_ts,binance_ts,fair_value,fair_value_sigma_1m,fair_value_sigma_5m,fair_value_blended_sigma,confidence,annualized_sigma,annualized_sigma_1m,annualized_sigma_5m,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,f_mean_fv,g_mean_fv,f_minus_g_mean_fv
2026-04-24T05:03:02.971Z,1777006982971,1777006982971,1777006981000,1777006982429,0.630527,0.595091,0.525674,0.573569,0.717029,0.150752,0.208544,0.759576,0.550975,77704.01,77729.32,77685.38,0.620000,0.630000,0.370000,0.380000,717029,717,0.630000,0.000527,0.043268,-0.042741,-0.079025,-0.037956,-0.041069,-0.056431,-0.014156,-0.042275
2026-04-24T05:03:03.701Z,1777006983701,1777006983701,1777006982000,1777006983372,0.640409,0.600071,0.527081,0.577970,0.716299,0.147195,0.208544,0.759576,0.553699,77705.00,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,716299,716,0.640000,0.000409,0.038654,-0.038245,-0.086301,-0.041859,-0.044442,-0.062030,-0.018344,-0.043686
2026-04-24T05:03:04.397Z,1777006984397,1777006984397,1777006983000,1777006983372,0.651667,0.629073,0.535366,0.595777,0.715603,0.176295,0.208544,0.759576,0.569701,77710.84,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,715603,716,0.640000,0.011667,0.034029,-0.022362,-0.070299,-0.046490,-0.023809,-0.044223,-0.023093,-0.021130
2026-04-24T05:03:05.302Z,1777006985302,1777006985302,1777006984000,1777006984424,0.660366,0.633014,0.536506,0.599588,0.714698,0.171495,0.208544,0.759576,0.571896,77711.63,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,714698,715,0.640000,0.020366,0.029525,-0.009159,-0.068104,-0.050522,-0.017582,-0.040412,-0.027063,-0.013349
2026-04-24T05:03:06.869Z,1777006986869,1777006986869,1777006985000,1777006986411,0.661764,0.630465,0.535769,0.598499,0.713131,0.166555,0.208544,0.759576,0.570476,77711.08,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,713131,713,0.640000,0.021764,0.024444,-0.002680,-0.069524,-0.055047,-0.014477,-0.041501,-0.031617,-0.009885
2026-04-24T05:03:07.737Z,1777006987737,1777006987737,1777006986000,1777006987420,0.672485,0.636331,0.537469,0.603691,0.712263,0.162837,0.208544,0.759576,0.573749,77712.27,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,712263,712,0.640000,0.032485,0.021514,0.010971,-0.066251,-0.058951,-0.007301,-0.036309,-0.035164,-0.001144
2026-04-24T05:03:08.424Z,1777006988424,1777006988424,1777006987000,1777006987420,0.684092,0.643175,0.539463,0.609593,0.711576,0.159795,0.208544,0.759576,0.577583,77713.66,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,711576,712,0.640000,0.044092,0.020945,0.023147,-0.062417,-0.061947,-0.000470,-0.030407,-0.037389,0.006982
2026-04-24T05:03:09.476Z,1777006989476,1777006989476,1777006988000,1777006989232,0.697647,0.655376,0.543050,0.618857,0.710524,0.161178,0.208544,0.759576,0.584465,77716.17,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,710524,711,0.640000,0.057647,0.022473,0.035174,-0.055535,-0.064095,0.008560,-0.021143,-0.038394,0.017251
2026-04-24T05:03:10.032Z,1777006990032,1777006990032,1777006989000,1777006989232,0.704396,0.656274,0.543316,0.620601,0.709968,0.156299,0.208544,0.759576,0.584974,77716.35,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,709968,710,0.640000,0.064396,0.024988,0.039408,-0.055026,-0.065556,0.010530,-0.019399,-0.038539,0.019140
2026-04-24T05:03:11.095Z,1777006991095,1777006991095,1777006990000,1777006990406,0.698377,0.649198,0.541230,0.615528,0.708905,0.153832,0.208544,0.759576,0.580973,77714.85,77729.32,77685.38,0.630000,0.640000,0.360000,0.370000,708905,709,0.640000,0.058377,0.027382,0.030994,-0.059027,-0.067153,0.008126,-0.024472,-0.038832,0.014360
2026-04-24T05:03:11.604Z,1777006991604,1777006991604,1777006990000,1777006991395,0.698442,0.649250,0.541245,0.615569,0.708396,0.153832,0.208544,0.759576,0.581002,77714.85,77729.32,77685.38,0.640000,0.650000,0.350000,0.360000,708396,708,0.650000,0.048442,0.031173,0.017269,-0.068998,-0.067151,-0.001847,-0.034431,-0.037633,0.003201
2026-04-24T05:03:12.225Z,1777006992225,1777006992225,1777006991000,1777006991395,0.675808,0.635022,0.537091,0.603576,0.707775,0.157958,0.208544,0.759576,0.573018,77711.92,77729.32,77685.38,0.640000,0.650000,0.350000,0.360000,707775,708,0.650000,0.025808,0.035964,-0.010157,-0.076982,-0.066148,-0.010834,-0.046424,-0.035433,-0.010991
2026-04-24T05:03:13.320Z,1777006993320,1777006993320,1777006992000,1777006992414,0.681589,0.635521,0.537236,0.604869,0.706680,0.153152,0.208544,0.759576,0.573297,77712.00,77729.32,77685.38,0.640000,0.650000,0.350000,0.360000,706680,707,0.650000,0.031589,0.038504,-0.006916,-0.076703,-0.065216,-0.011487,-0.045131,-0.033872,-0.011259
2026-04-24T05:03:13.649Z,1777006993649,1777006993649,1777006992000,1777006993426,0.681628,0.635551,0.537245,0.604893,0.706351,0.153152,0.208544,0.759576,0.573314,77712.00,77726.48,77685.38,0.620000,0.630000,0.370000,0.380000,706351,706,0.630000,0.051628,0.040496,0.011131,-0.056686,-0.065857,0.009171,-0.025107,-0.033963,0.008856
2026-04-24T05:03:13.656Z,1777006993656,1777006993656,1777006992000,1777006993426,0.681629,0.635552,0.537245,0.604894,0.706344,0.153152,0.208544,0.759576,0.573314,77712.00,77726.48,77685.38,0.610000,0.630000,0.370000,0.390000,706344,706,0.630000,0.051629,0.043623,0.008006,-0.056686,-0.064715,0.008029,-0.025106,-0.032432,0.007326
2026-04-24T05:03:13.732Z,1777006993732,1777006993732,1777006992000,1777006993426,0.681638,0.635559,0.537248,0.604899,0.706268,0.153152,0.208544,0.759576,0.573318,77712.00,77726.48,77685.38,0.600000,0.620000,0.380000,0.400000,706268,706,0.620000,0.061638,0.046609,0.015029,-0.046682,-0.063431,0.016749,-0.015101,-0.030793,0.015692
2026-04-24T05:03:14.366Z,1777006994366,1777006994366,1777006993000,1777006993426,0.688161,0.636526,0.537529,0.606552,0.705634,0.148523,0.208544,0.759576,0.573859,77712.18,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,705634,706,0.610000,0.078161,0.049524,0.028636,-0.036141,-0.061474,0.025333,-0.003448,-0.028672,0.025224
2026-04-24T05:03:15.542Z,1777006995542,1777006995542,1777006994000,1777006994393,0.695994,0.638430,0.538083,0.608933,0.704458,0.144145,0.208544,0.759576,0.574924,77712.55,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,704458,704,0.610000,0.085994,0.052931,0.033062,-0.035076,-0.058847,0.023770,-0.001067,-0.025976,0.024909
2026-04-24T05:03:16.160Z,1777006996160,1777006996160,1777006995000,1777006994393,0.701695,0.638488,0.538100,0.609864,0.703840,0.139753,0.208544,0.759576,0.574957,77712.55,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,703840,704,0.610000,0.091695,0.055766,0.035929,-0.035043,-0.056801,0.021757,-0.000136,-0.023969,0.023833
2026-04-24T05:03:17.273Z,1777006997273,1777006997273,1777006996000,1777006996415,0.691871,0.630413,0.535759,0.603568,0.702727,0.138661,0.208544,0.759576,0.570449,77710.88,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,702727,703,0.610000,0.081871,0.058496,0.023375,-0.039551,-0.054802,0.015252,-0.006432,-0.022042,0.015611
2026-04-24T05:03:18.294Z,1777006998294,1777006998294,1777006997000,1777006997392,0.697529,0.630505,0.535786,0.604462,0.701706,0.134437,0.208544,0.759576,0.570500,77710.88,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,701706,702,0.610000,0.087529,0.060845,0.026683,-0.039500,-0.052855,0.013355,-0.005538,-0.020238,0.014700
2026-04-24T05:03:19.351Z,1777006999351,1777006999351,1777006998000,1777006997392,0.703323,0.630600,0.535814,0.605347,0.700649,0.130341,0.208544,0.759576,0.570553,77710.88,77726.48,77685.38,0.600000,0.610000,0.390000,0.400000,700649,701,0.610000,0.093323,0.064754,0.028569,-0.039447,-0.049905,0.010458,-0.004653,-0.017349,0.012696
2026-04-24T05:03:20.525Z,1777007000525,1777007000525,1777006999000,1777007000183,0.709229,0.630681,0.535838,0.606209,0.699475,0.126371,0.208544,0.759576,0.570599,77710.88,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,699475,699,0.610000,0.099229,0.071506,0.027724,-0.039401,-0.046152,0.006750,-0.003791,-0.013172,0.009381
2026-04-24T05:03:21.014Z,1777007001014,1777007001014,1777007000000,1777007000183,0.715210,0.630726,0.535851,0.607028,0.698986,0.122521,0.208544,0.759576,0.570624,77710.88,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,698986,699,0.610000,0.105210,0.078270,0.026940,-0.039376,-0.042421,0.003045,-0.002972,-0.009038,0.006066
2026-04-24T05:03:22.200Z,1777007002200,1777007002200,1777007001000,1777007001360,0.690814,0.618616,0.532367,0.596263,0.697800,0.126492,0.208544,0.759576,0.563905,77708.42,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,697800,698,0.610000,0.080814,0.083628,-0.002814,-0.046095,-0.040690,-0.005405,-0.013737,-0.006824,-0.006913
2026-04-24T05:03:23.461Z,1777007003461,1777007003461,1777007002000,1777007002338,0.703767,0.626117,0.534522,0.602637,0.696539,0.125414,0.208544,0.759576,0.568061,77709.91,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,696539,697,0.610000,0.093767,0.086546,0.007221,-0.041939,-0.039631,-0.002308,-0.007363,-0.005687,-0.001675
2026-04-24T05:03:24.582Z,1777007004582,1777007004582,1777007003000,1777007004129,0.709713,0.626215,0.534551,0.603472,0.695418,0.121594,0.208544,0.759576,0.568116,77709.91,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,695418,695,0.610000,0.099713,0.089759,0.009954,-0.041884,-0.039157,-0.002727,-0.006528,-0.004914,-0.001614
2026-04-24T05:03:25.223Z,1777007005223,1777007005223,1777007004000,1777007004129,0.703453,0.620373,0.532872,0.598982,0.694777,0.119731,0.208544,0.759576,0.564877,77708.72,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,694777,695,0.610000,0.093453,0.091915,0.001538,-0.045123,-0.039731,-0.005392,-0.011018,-0.005222,-0.005797
2026-04-24T05:03:26.699Z,1777007006699,1777007006699,1777007005000,1777007005270,0.715828,0.626402,0.534606,0.604357,0.693301,0.117953,0.208544,0.759576,0.568220,77709.91,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,693301,693,0.610000,0.105828,0.092660,0.013168,-0.041780,-0.040736,-0.001044,-0.005643,-0.006217,0.000573
2026-04-24T05:03:27.780Z,1777007007780,1777007007780,1777007006000,1777007007319,0.722034,0.626497,0.534634,0.605167,0.692220,0.114359,0.208544,0.759576,0.568273,77709.91,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,692220,692,0.610000,0.112034,0.094074,0.017960,-0.041727,-0.041410,-0.000317,-0.004833,-0.006768,0.001934
2026-04-24T05:03:28.765Z,1777007008765,1777007008765,1777007007000,1777007008378,0.681478,0.610628,0.530089,0.590087,0.691235,0.124317,0.208544,0.759576,0.559499,77706.73,77725.18,77685.38,0.600000,0.610000,0.390000,0.400000,691235,691,0.610000,0.071478,0.097090,-0.025612,-0.050501,-0.041627,-0.008874,-0.019913,-0.006608,-0.013305
2026-04-24T05:03:29.581Z,1777007009581,1777007009581,1777007008000,1777007009403,0.687649,0.611197,0.530252,0.591217,0.690419,0.120543,0.208544,0.759576,0.559813,77706.83,77719.36,77685.38,0.600000,0.610000,0.390000,0.400000,690419,690,0.610000,0.077649,0.095485,-0.017836,-0.050187,-0.042727,-0.007460,-0.018783,-0.008045,-0.010737
2026-04-24T05:03:30.443Z,1777007010443,1777007010443,1777007009000,1777007009403,0.693186,0.611265,0.530271,0.591927,0.689557,0.116871,0.208544,0.759576,0.559850,77706.83,77719.36,77685.38,0.600000,0.610000,0.390000,0.400000,689557,690,0.610000,0.083186,0.093918,-0.010732,-0.050150,-0.043801,-0.006348,-0.018073,-0.009458,-0.008615
2026-04-24T05:03:31.231Z,1777007011231,1777007011231,1777007010000,1777007010081,0.692526,0.608085,0.529367,0.589801,0.688769,0.113875,0.208544,0.759576,0.558101,77706.19,77719.36,77685.38,0.600000,0.610000,0.390000,0.400000,688769,689,0.610000,0.082526,0.092313,-0.009787,-0.051899,-0.044876,-0.007023,-0.020199,-0.010886,-0.009313
2026-04-24T05:03:31.589Z,1777007011589,1777007011589,1777007010000,1777007011121,0.692572,0.608113,0.529375,0.589824,0.688411,0.113875,0.208544,0.759576,0.558116,77706.19,77719.36,77685.38,0.590000,0.610000,0.390000,0.410000,688411,688,0.610000,0.082572,0.090045,-0.007473,-0.051884,-0.046128,-0.005755,-0.020176,-0.012609,-0.007567
2026-04-24T05:03:32.752Z,1777007012752,1777007012752,1777007011000,1777007012309,0.664536,0.595530,0.525812,0.578523,0.687248,0.118843,0.208544,0.759576,0.551220,77703.71,77719.36,77685.38,0.590000,0.610000,0.390000,0.410000,687248,687,0.610000,0.054536,0.090220,-0.035684,-0.058780,-0.046707,-0.012072,-0.031477,-0.013253,-0.018224
2026-04-24T05:03:33.424Z,1777007013424,1777007013424,1777007012000,1777007012309,0.669807,0.595776,0.525882,0.579286,0.686576,0.115225,0.208544,0.759576,0.551355,77703.74,77719.36,77685.38,0.590000,0.610000,0.390000,0.410000,686576,687,0.610000,0.059807,0.086297,-0.026490,-0.058645,-0.048391,-0.010254,-0.030714,-0.015664,-0.015049
2026-04-24T05:03:35.861Z,1777007015861,1777007015861,1777007014000,1777007014211,0.687393,0.601371,0.527464,0.584853,0.684139,0.109827,0.208544,0.759576,0.554417,77704.80,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,684139,684,0.600000,0.087393,0.082307,0.005086,-0.045583,-0.050068,0.004484,-0.015147,-0.018083,0.002936
2026-04-24T05:03:36.662Z,1777007016662,1777007016662,1777007015000,1777007016333,0.683128,0.596955,0.526216,0.581491,0.683338,0.107597,0.208544,0.759576,0.551999,77703.93,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,683338,683,0.600000,0.083128,0.081701,0.001427,-0.048001,-0.050114,0.002113,-0.018509,-0.018496,-0.000014
2026-04-24T05:03:37.490Z,1777007017490,1777007017490,1777007016000,1777007017414,0.690264,0.598003,0.526512,0.582911,0.682510,0.104375,0.208544,0.759576,0.552573,77704.12,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,682510,683,0.600000,0.090264,0.079431,0.010834,-0.047427,-0.050736,0.003309,-0.017089,-0.019782,0.002693
2026-04-24T05:03:38.207Z,1777007018207,1777007018207,1777007017000,1777007017414,0.687988,0.594521,0.525530,0.580341,0.681793,0.101924,0.208544,0.759576,0.550670,77703.44,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,681793,682,0.600000,0.087988,0.077254,0.010734,-0.049330,-0.051306,0.001976,-0.019659,-0.021008,0.001349
2026-04-24T05:03:39.698Z,1777007019698,1777007019698,1777007018000,1777007017414,0.698529,0.597775,0.526449,0.583548,0.680302,0.099412,0.208544,0.759576,0.552449,77704.05,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,680302,680,0.600000,0.098529,0.078905,0.019624,-0.047551,-0.051189,0.003637,-0.016452,-0.020983,0.004530
2026-04-24T05:03:40.661Z,1777007020661,1777007020661,1777007019000,1777007020401,0.702553,0.596967,0.526221,0.583357,0.679339,0.096431,0.208544,0.759576,0.552007,77703.88,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,679339,679,0.600000,0.102553,0.080993,0.021560,-0.047993,-0.050925,0.002932,-0.016643,-0.020750,0.004106
2026-04-24T05:03:41.318Z,1777007021318,1777007021318,1777007020000,1777007020401,0.703937,0.595010,0.525669,0.582114,0.678682,0.093746,0.208544,0.759576,0.550938,77703.49,77719.36,77685.38,0.590000,0.600000,0.400000,0.410000,678682,679,0.600000,0.103937,0.082930,0.021008,-0.049062,-0.050709,0.001647,-0.017886,-0.020607,0.002720
2026-04-24T05:03:41.643Z,1777007021643,1777007021643,1777007020000,1777007021431,0.703981,0.595032,0.525676,0.582133,0.678357,0.093746,0.208544,0.759576,0.550950,77703.49,77719.36,77685.38,0.590000,0.620000,0.380000,0.410000,678357,678,0.620000,0.083981,0.085071,-0.001089,-0.069050,-0.050426,-0.018625,-0.037867,-0.020375,-0.017491
2026-04-24T05:03:42.511Z,1777007022511,1777007022511,1777007021000,1777007022359,0.716959,0.604338,0.528308,0.589759,0.677489,0.096297,0.208544,0.759576,0.556045,77705.29,77720.58,77685.38,0.590000,0.620000,0.380000,0.410000,677489,677,0.620000,0.096959,0.085212,0.011747,-0.063955,-0.052142,-0.011813,-0.030241,-0.022144,-0.008096
2026-04-24T05:03:43.069Z,1777007023069,1777007023069,1777007022000,1777007022359,0.723114,0.604380,0.528320,0.590335,0.676931,0.093363,0.208544,0.759576,0.556068,77705.29,77720.58,77685.38,0.590000,0.620000,0.380000,0.410000,676931,677,0.620000,0.103114,0.089454,0.013660,-0.063932,-0.052660,-0.011272,-0.029665,-0.022021,-0.007645
2026-04-24T05:03:44.168Z,1777007024168,1777007024168,1777007023000,1777007023346,0.729478,0.604463,0.528344,0.590936,0.675832,0.090519,0.208544,0.759576,0.556114,77705.29,77720.58,77685.38,0.590000,0.620000,0.380000,0.410000,675832,676,0.620000,0.109478,0.093785,0.015693,-0.063886,-0.053188,-0.010698,-0.029064,-0.021916,-0.007148
2026-04-24T05:03:45.264Z,1777007025264,1777007025264,1777007024000,1777007024283,0.735041,0.618569,0.532365,0.601284,0.674736,0.100298,0.208544,0.759576,0.563883,77708.03,77720.58,77685.38,0.590000,0.620000,0.380000,0.410000,674736,675,0.620000,0.115041,0.095993,0.019047,-0.056117,-0.055019,-0.001098,-0.018716,-0.023308,0.004592
2026-04-24T05:03:45.663Z,1777007025663,1777007025663,1777007024000,1777007025316,0.735102,0.618603,0.532375,0.601314,0.674337,0.100298,0.208544,0.759576,0.563902,77708.03,77720.58,77685.38,0.610000,0.620000,0.380000,0.390000,674337,674,0.620000,0.115102,0.099184,0.015917,-0.056098,-0.055830,-0.000268,-0.018686,-0.023328,0.004642
2026-04-24T05:03:46.416Z,1777007026416,1777007026416,1777007025000,1777007025316,0.692775,0.604136,0.528252,0.587248,0.673584,0.109467,0.208544,0.759576,0.555935,77705.19,77720.58,77685.38,0.610000,0.620000,0.380000,0.390000,673584,674,0.620000,0.072775,0.101668,-0.028893,-0.064065,-0.056698,-0.007368,-0.032752,-0.023488,-0.009264
2026-04-24T05:03:47.089Z,1777007027089,1777007027089,1777007026000,1777007026428,0.706465,0.613828,0.531010,0.595111,0.672911,0.111227,0.208544,0.759576,0.561266,77707.07,77720.58,77685.38,0.610000,0.620000,0.380000,0.390000,672911,673,0.620000,0.086465,0.100147,-0.013682,-0.058734,-0.058171,-0.000563,-0.024889,-0.024797,-0.000092
2026-04-24T05:03:47.882Z,1777007027882,1777007027882,1777007026000,1777007027424,0.706575,0.613894,0.531029,0.595166,0.672118,0.111227,0.208544,0.759576,0.561302,77707.07,77728.36,77685.38,0.610000,0.630000,0.370000,0.390000,672118,672,0.630000,0.076575,0.098940,-0.022365,-0.068698,-0.059289,-0.009409,-0.034834,-0.025641,-0.009193
2026-04-24T05:03:47.905Z,1777007027905,1777007027905,1777007026000,1777007027424,0.706579,0.613895,0.531030,0.595168,0.672095,0.111227,0.208544,0.759576,0.561303,77707.07,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,672095,672,0.630000,0.076579,0.096343,-0.019764,-0.068697,-0.061360,-0.007337,-0.034832,-0.027460,-0.007372
2026-04-24T05:03:47.973Z,1777007027973,1777007027973,1777007027000,1777007027424,0.690737,0.605222,0.528561,0.587739,0.672027,0.111919,0.208544,0.759576,0.556531,77705.38,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,672027,672,0.630000,0.060737,0.093607,-0.032870,-0.073469,-0.063323,-0.010146,-0.042261,-0.029155,-0.013106
2026-04-24T05:03:49.174Z,1777007029174,1777007029174,1777007028000,1777007028431,0.696396,0.605314,0.528588,0.588411,0.670826,0.108510,0.208544,0.759576,0.556582,77705.38,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,670826,671,0.630000,0.066396,0.091282,-0.024886,-0.073418,-0.063765,-0.009653,-0.041589,-0.029594,-0.011995
2026-04-24T05:03:50.348Z,1777007030348,1777007030348,1777007029000,1777007029430,0.700540,0.626469,0.534636,0.602425,0.669652,0.127998,0.208544,0.759576,0.568262,77709.50,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,669652,670,0.630000,0.070540,0.088226,-0.017686,-0.061738,-0.064711,0.002973,-0.027575,-0.030729,0.003154
2026-04-24T05:03:51.497Z,1777007031497,1777007031497,1777007030000,1777007031430,0.713481,0.633831,0.536764,0.608746,0.668503,0.126670,0.208544,0.759576,0.572360,77710.93,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,668503,669,0.630000,0.083481,0.084969,-0.001487,-0.057640,-0.064492,0.006853,-0.021254,-0.030520,0.009266
2026-04-24T05:03:52.169Z,1777007032169,1777007032169,1777007031000,1777007031430,0.720174,0.634293,0.536899,0.609929,0.667831,0.122819,0.208544,0.759576,0.572618,77711.01,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,667831,668,0.630000,0.090174,0.082369,0.007805,-0.057382,-0.063867,0.006486,-0.020071,-0.029739,0.009668
2026-04-24T05:03:53.061Z,1777007033061,1777007033061,1777007032000,1777007032423,0.726052,0.634127,0.536851,0.610581,0.666939,0.119080,0.208544,0.759576,0.572526,77710.96,77728.36,77685.38,0.620000,0.630000,0.370000,0.380000,666939,667,0.630000,0.096052,0.079882,0.016170,-0.057474,-0.063994,0.006520,-0.019419,-0.029874,0.010455
2026-04-24T05:03:53.394Z,1777007033394,1777007033394,1777007032000,1777007032423,0.726102,0.634160,0.536860,0.610608,0.666606,0.119080,0.208544,0.759576,0.572544,77710.96,77728.36,77685.38,0.620000,0.640000,0.360000,0.380000,666606,667,0.640000,0.086102,0.077978,0.008125,-0.067456,-0.064131,-0.003324,-0.029392,-0.029948,0.000555
2026-04-24T05:03:54.158Z,1777007034158,1777007034158,1777007033000,1777007033327,0.732825,0.634456,0.536947,0.611633,0.665842,0.115455,0.208544,0.759576,0.572710,77711.00,77728.36,77685.38,0.620000,0.640000,0.360000,0.380000,665842,666,0.640000,0.092825,0.079310,0.013514,-0.067290,-0.064471,-0.002820,-0.028367,-0.029612,0.001245
2026-04-24T05:03:54.319Z,1777007034319,1777007034319,1777007033000,1777007033327,0.732849,0.634472,0.536951,0.611646,0.665681,0.115455,0.208544,0.759576,0.572718,77711.00,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,665681,666,0.640000,0.092849,0.079946,0.012903,-0.067282,-0.065326,-0.001955,-0.028354,-0.029960,0.001606
2026-04-24T05:03:55.095Z,1777007035095,1777007035095,1777007034000,1777007033327,0.739694,0.634758,0.537035,0.612653,0.664905,0.111940,0.208544,0.759576,0.572879,77711.05,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,664905,665,0.640000,0.099694,0.081574,0.018121,-0.067121,-0.065184,-0.001937,-0.027347,-0.029311,0.001965
2026-04-24T05:03:56.657Z,1777007036657,1777007036657,1777007035000,1777007036326,0.750186,0.637748,0.537904,0.615852,0.663343,0.108985,0.208544,0.759576,0.574550,77711.61,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,663343,663,0.640000,0.110186,0.083885,0.026301,-0.065450,-0.065027,-0.000423,-0.024148,-0.028563,0.004415
2026-04-24T05:03:57.174Z,1777007037174,1777007037174,1777007036000,1777007036326,0.756987,0.637812,0.537923,0.616664,0.662826,0.105664,0.208544,0.759576,0.574586,77711.61,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,662826,663,0.640000,0.116987,0.088830,0.028157,-0.065414,-0.064225,-0.001189,-0.023336,-0.026752,0.003416
2026-04-24T05:03:58.363Z,1777007038363,1777007038363,1777007037000,1777007037334,0.763753,0.637792,0.537918,0.617390,0.661637,0.102447,0.208544,0.759576,0.574575,77711.58,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,661637,662,0.640000,0.123753,0.093889,0.029864,-0.065425,-0.063425,-0.002000,-0.022610,-0.024926,0.002317
2026-04-24T05:03:58.920Z,1777007038920,1777007038920,1777007038000,1777007038431,0.775493,0.645483,0.540163,0.623923,0.661080,0.102891,0.208544,0.759576,0.578889,77713.10,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,661080,661,0.640000,0.135493,0.099210,0.036283,-0.061111,-0.063793,0.002683,-0.016077,-0.024430,0.008352
2026-04-24T05:03:59.959Z,1777007039959,1777007039959,1777007039000,1777007039424,0.784016,0.646427,0.540440,0.625502,0.660041,0.099800,0.208544,0.759576,0.579421,77713.27,77728.36,77685.38,0.630000,0.640000,0.360000,0.370000,660041,660,0.640000,0.144016,0.104412,0.039604,-0.060579,-0.064140,0.003561,-0.014498,-0.023912,0.009414
2026-04-24T05:04:00.381Z,1777007040381,1777007040381,1777007039000,1777007039424,0.784089,0.646472,0.540453,0.625541,0.659619,0.099800,0.208544,0.759576,0.579446,77713.27,77728.36,77685.38,0.610000,0.640000,0.360000,0.390000,659619,660,0.640000,0.144089,0.109796,0.034293,-0.060554,-0.064460,0.003906,-0.014459,-0.023355,0.008896
2026-04-24T05:04:00.382Z,1777007040382,1777007040382,1777007039000,1777007039424,0.784089,0.646472,0.540453,0.625541,0.659618,0.099800,0.208544,0.759576,0.579446,77713.27,77728.36,77685.38,0.610000,0.620000,0.380000,0.390000,659618,660,0.620000,0.164089,0.114599,0.049490,-0.040554,-0.064768,0.024214,0.005541,-0.022859,0.028400
2026-04-24T05:04:00.471Z,1777007040471,1777007040471,1777007039000,1777007040420,0.784105,0.646482,0.540456,0.625549,0.659529,0.099800,0.208544,0.759576,0.579452,77713.27,77713.89,77685.38,0.590000,0.600000,0.400000,0.410000,659529,660,0.600000,0.184105,0.122398,0.061707,-0.020548,-0.062078,0.041530,0.025549,-0.019365,0.044915
2026-04-24T05:04:00.510Z,1777007040510,1777007040510,1777007039000,1777007040420,0.784112,0.646486,0.540457,0.625553,0.659490,0.099800,0.208544,0.759576,0.579454,77713.27,77713.89,77685.38,0.570000,0.590000,0.410000,0.430000,659490,659,0.590000,0.194112,0.131526,0.062586,-0.010546,-0.057404,0.046858,0.035553,-0.013974,0.049527
2026-04-24T05:04:00.583Z,1777007040583,1777007040583,1777007039000,1777007040420,0.784125,0.646494,0.540459,0.625559,0.659417,0.099800,0.208544,0.759576,0.579458,77713.27,77713.89,77685.38,0.570000,0.580000,0.420000,0.430000,659417,659,0.580000,0.204125,0.141652,0.062472,-0.000542,-0.051730,0.051189,0.045559,-0.007583,0.053143
2026-04-24T05:04:00.597Z,1777007040597,1777007040597,1777007039000,1777007040420,0.784127,0.646495,0.540460,0.625561,0.659403,0.099800,0.208544,0.759576,0.579459,77713.27,77713.89,77685.38,0.560000,0.580000,0.420000,0.440000,659403,659,0.580000,0.204127,0.152095,0.052031,-0.000541,-0.045072,0.044531,0.045561,-0.000293,0.045853
