iso_time,ts,published_at,fair_value,fair_value_blended_sigma,confidence,annualized_sigma,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,f_mean_fv,g_mean_fv,f_minus_g_mean_fv
2026-04-22T04:45:14.743Z,1776833114743,1776833114743,0.415728,0.444486,0.885257,0.197170,0.458512,77554.57,77559.94,77571.77,0.400000,0.410000,0.590000,0.600000,885257,885,0.410000,0.005728,0.013705,-0.007978,0.048512,0.044030,0.004482,0.034486,0.034454,0.000032
2026-04-22T04:45:14.912Z,1776833114912,1776833114912,0.415720,0.444481,0.885088,0.197170,0.458508,77554.57,77559.94,77571.77,0.390000,0.400000,0.600000,0.610000,885088,885,0.400000,0.015720,0.009204,0.006516,0.058508,0.043192,0.015316,0.044481,0.032344,0.012137
2026-04-22T04:45:15.289Z,1776833115289,1776833115289,0.399266,0.431497,0.884711,0.206520,0.448032,77550.16,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,884711,885,0.400000,-0.000734,0.009033,-0.009767,0.048032,0.044668,0.003365,0.031497,0.033126,-0.001629
2026-04-22T04:45:16.064Z,1776833116064,1776833116064,0.386137,0.422386,0.883936,0.206838,0.441079,77547.24,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,883936,884,0.400000,-0.013863,0.007218,-0.021081,0.041079,0.045096,-0.004017,0.022386,0.032611,-0.010225
2026-04-22T04:45:17.369Z,1776833117369,1776833117369,0.375760,0.416212,0.882631,0.203081,0.436761,77545.43,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,882631,883,0.400000,-0.024240,0.003089,-0.027330,0.036761,0.043829,-0.007069,0.016212,0.030184,-0.013972
2026-04-22T04:45:18.158Z,1776833118158,1776833118158,0.368365,0.412753,0.881842,0.197464,0.434736,77544.59,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,881842,882,0.400000,-0.031635,0.000635,-0.032270,0.034736,0.044205,-0.009469,0.012753,0.029631,-0.016878
2026-04-22T04:45:19.223Z,1776833119223,1776833119223,0.375598,0.418445,0.880777,0.194529,0.439301,77546.53,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,880777,881,0.400000,-0.024402,-0.003557,-0.020845,0.039301,0.043380,-0.004079,0.018445,0.027733,-0.009288
2026-04-22T04:45:20.172Z,1776833120172,1776833120172,0.364412,0.411805,0.879828,0.191768,0.434635,77544.57,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,879828,880,0.400000,-0.035588,-0.006582,-0.029006,0.034635,0.043132,-0.008497,0.011805,0.026613,-0.014808
2026-04-22T04:45:21.262Z,1776833121262,1776833121262,0.364919,0.413748,0.878738,0.186549,0.436629,77545.43,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,878738,879,0.400000,-0.035081,-0.010737,-0.024344,0.036629,0.042300,-0.005671,0.013748,0.024723,-0.010975
2026-04-22T04:45:22.222Z,1776833122222,1776833122222,0.360317,0.412581,0.877778,0.180873,0.436372,77545.34,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,877778,878,0.400000,-0.039683,-0.014837,-0.024846,0.036372,0.041671,-0.005299,0.012581,0.023030,-0.010449
2026-04-22T04:45:23.122Z,1776833123122,1776833123122,0.355386,0.411297,0.876878,0.175379,0.436026,77545.21,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,876878,877,0.400000,-0.044614,-0.018378,-0.026237,0.036026,0.041456,-0.005431,0.011297,0.021839,-0.010543
2026-04-22T04:45:24.077Z,1776833124077,1776833124077,0.349190,0.409288,0.875923,0.170153,0.435147,77544.85,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,875923,876,0.400000,-0.050810,-0.023412,-0.027397,0.035147,0.040208,-0.005061,0.009288,0.019520,-0.010232
2026-04-22T04:45:25.105Z,1776833125105,1776833125105,0.344837,0.408564,0.874895,0.164971,0.435204,77544.89,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,874895,875,0.400000,-0.055163,-0.030065,-0.025098,0.035204,0.037872,-0.002668,0.008564,0.016001,-0.007437
2026-04-22T04:45:26.166Z,1776833126166,1776833126166,0.339119,0.407088,0.873834,0.159981,0.434717,77544.70,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,873834,874,0.400000,-0.060881,-0.035508,-0.025373,0.034717,0.036589,-0.001872,0.007088,0.013708,-0.006619
2026-04-22T04:45:27.058Z,1776833127058,1776833127058,0.334460,0.406354,0.872942,0.155108,0.434754,77544.73,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,872942,873,0.400000,-0.065540,-0.040210,-0.025331,0.034754,0.035953,-0.001199,0.006354,0.012178,-0.005824
2026-04-22T04:45:28.046Z,1776833128046,1776833128046,0.327307,0.404178,0.871954,0.150552,0.433760,77544.33,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,871954,872,0.400000,-0.072693,-0.044340,-0.028353,0.033760,0.035752,-0.001992,0.004178,0.011192,-0.007014
2026-04-22T04:45:29.012Z,1776833129012,1776833129012,0.322167,0.403350,0.870988,0.145966,0.433724,77544.33,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,870988,871,0.400000,-0.077833,-0.048445,-0.029388,0.033724,0.035654,-0.001931,0.003350,0.010335,-0.006985
2026-04-22T04:45:29.383Z,1776833129383,1776833129383,0.322132,0.403330,0.870617,0.145966,0.433710,77544.33,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,870617,871,0.390000,-0.067868,-0.053789,-0.014080,0.043710,0.035097,0.008613,0.013330,0.008825,0.004505
2026-04-22T04:45:29.717Z,1776833129717,1776833129717,0.322100,0.403312,0.870283,0.145966,0.433697,77544.33,77556.17,77571.77,0.370000,0.390000,0.610000,0.630000,870283,870,0.390000,-0.067900,-0.057017,-0.010883,0.043697,0.036004,0.007693,0.013312,0.008978,0.004334
2026-04-22T04:45:29.980Z,1776833129980,1776833129980,0.316897,0.402532,0.870020,0.141519,0.433688,77544.33,77556.17,77571.77,0.370000,0.390000,0.610000,0.630000,870020,870,0.390000,-0.073103,-0.060299,-0.012805,0.043688,0.036711,0.006977,0.012532,0.008934,0.003598
2026-04-22T04:45:31.067Z,1776833131067,1776833131067,0.305029,0.393929,0.868933,0.145113,0.427316,77541.66,77556.17,77571.77,0.370000,0.390000,0.610000,0.630000,868933,869,0.390000,-0.084971,-0.063641,-0.021331,0.037316,0.037443,-0.000126,0.003929,0.008929,-0.005000
2026-04-22T04:45:31.131Z,1776833131131,1776833131131,0.305022,0.393925,0.868869,0.145113,0.427314,77541.66,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,868869,869,0.380000,-0.074978,-0.067676,-0.007302,0.047314,0.037572,0.009742,0.013925,0.008193,0.005733
2026-04-22T04:45:32.162Z,1776833132162,1776833132162,0.299020,0.392852,0.867838,0.140695,0.427148,77541.61,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,867838,868,0.380000,-0.080980,-0.070093,-0.010887,0.047148,0.038788,0.008360,0.012852,0.008656,0.004196
2026-04-22T04:45:33.830Z,1776833133830,1776833133830,0.291452,0.390934,0.866170,0.136506,0.426387,77541.32,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,866170,866,0.380000,-0.088548,-0.072675,-0.015873,0.046387,0.039983,0.006405,0.010934,0.009085,0.001849
2026-04-22T04:45:34.311Z,1776833134311,1776833134311,0.287539,0.391148,0.865689,0.132452,0.427072,77541.62,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,865689,866,0.380000,-0.092461,-0.075442,-0.017019,0.047072,0.041150,0.005922,0.011148,0.009470,0.001678
2026-04-22T04:45:34.921Z,1776833134921,1776833134921,0.281502,0.390313,0.865079,0.128417,0.427046,77541.62,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,865079,865,0.380000,-0.098498,-0.078134,-0.020364,0.047046,0.042382,0.004665,0.010313,0.009949,0.000364
2026-04-22T04:45:35.981Z,1776833135981,1776833135981,0.275280,0.389460,0.864019,0.124505,0.427000,77541.62,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,864019,864,0.380000,-0.104720,-0.080714,-0.024006,0.047000,0.043710,0.003290,0.009460,0.010563,-0.001102
2026-04-22T04:45:37.004Z,1776833137004,1776833137004,0.268505,0.388389,0.862996,0.120718,0.426801,77541.55,77556.17,77571.77,0.370000,0.380000,0.620000,0.630000,862996,863,0.380000,-0.111495,-0.083403,-0.028092,0.046801,0.045038,0.001763,0.008389,0.011174,-0.002784
2026-04-22T04:45:37.879Z,1776833137879,1776833137879,0.268402,0.388335,0.862121,0.120718,0.426765,77541.55,77556.17,77571.77,0.370000,0.390000,0.610000,0.630000,862121,862,0.390000,-0.121598,-0.087765,-0.033833,0.036765,0.045347,-0.008582,-0.001665,0.010680,-0.012345
2026-04-22T04:45:38.113Z,1776833138113,1776833138113,0.260985,0.386989,0.861887,0.117075,0.426374,77541.39,77556.17,77571.77,0.370000,0.390000,0.610000,0.630000,861887,862,0.390000,-0.129015,-0.093135,-0.035880,0.036374,0.044654,-0.008280,-0.003011,0.009182,-0.012193
2026-04-22T04:45:38.837Z,1776833138837,1776833138837,0.260897,0.386943,0.861163,0.117075,0.426343,77541.39,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,861163,861,0.400000,-0.139103,-0.098727,-0.040376,0.026343,0.043922,-0.017579,-0.013057,0.007627,-0.020685
2026-04-22T04:45:39.202Z,1776833139202,1776833139202,0.254291,0.386132,0.860798,0.113508,0.426304,77541.38,77556.17,77571.77,0.390000,0.400000,0.600000,0.610000,860798,861,0.400000,-0.145709,-0.104140,-0.041569,0.026304,0.042825,-0.016521,-0.013868,0.005929,-0.019797
2026-04-22T04:45:39.624Z,1776833139624,1776833139624,0.254239,0.386105,0.860376,0.113508,0.426287,77541.38,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,860376,860,0.390000,-0.135761,-0.111213,-0.024548,0.036287,0.040724,-0.004437,-0.003895,0.003149,-0.007045
2026-04-22T04:45:39.836Z,1776833139836,1776833139836,0.247603,0.385353,0.860164,0.110050,0.426278,77541.38,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,860164,860,0.390000,-0.142397,-0.116691,-0.025706,0.036278,0.039638,-0.003360,-0.004647,0.001475,-0.006122
2026-04-22T04:45:40.864Z,1776833140864,1776833140864,0.242852,0.385548,0.859136,0.106799,0.426860,77541.64,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,859136,859,0.390000,-0.147148,-0.122076,-0.025072,0.036860,0.038627,-0.001767,-0.004452,-0.000083,-0.004369
2026-04-22T04:45:41.976Z,1776833141976,1776833141976,0.235439,0.384524,0.858024,0.103552,0.426655,77541.58,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,858024,858,0.390000,-0.154561,-0.127544,-0.027016,0.036655,0.037606,-0.000951,-0.005476,-0.001643,-0.003833
2026-04-22T04:45:43.074Z,1776833143074,1776833143074,0.228773,0.383946,0.856926,0.100401,0.426730,77541.63,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,856926,857,0.390000,-0.161227,-0.133151,-0.028076,0.036730,0.036567,0.000163,-0.006054,-0.003222,-0.002832
2026-04-22T04:45:44.186Z,1776833144186,1776833144186,0.221572,0.383164,0.855814,0.097343,0.426666,77541.62,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,855814,856,0.390000,-0.168428,-0.138801,-0.029626,0.036666,0.035540,0.001127,-0.006836,-0.004774,-0.002062
2026-04-22T04:45:45.193Z,1776833145193,1776833145193,0.211175,0.380212,0.854807,0.095031,0.425124,77540.99,77556.17,77571.77,0.380000,0.390000,0.610000,0.620000,854807,855,0.390000,-0.178825,-0.144495,-0.034330,0.035124,0.034526,0.000598,-0.009788,-0.006296,-0.003491
2026-04-22T04:45:48.301Z,1776833148301,1776833148301,0.209124,0.381848,0.851699,0.092376,0.426546,77541.64,77562.36,77571.77,0.380000,0.390000,0.610000,0.620000,851699,852,0.390000,-0.180876,-0.150217,-0.030658,0.036546,0.034362,0.002184,-0.008152,-0.007109,-0.001044
2026-04-22T04:45:50.136Z,1776833150136,1776833150136,0.201507,0.381011,0.849864,0.089562,0.426428,77541.62,77569.96,77571.77,0.380000,0.390000,0.610000,0.620000,849864,850,0.390000,-0.188493,-0.155403,-0.033090,0.036428,0.034379,0.002049,-0.008989,-0.007623,-0.001366
2026-04-22T04:45:50.367Z,1776833150367,1776833150367,0.201475,0.380995,0.849633,0.089562,0.426418,77541.62,77569.96,77571.77,0.380000,0.400000,0.600000,0.620000,849633,850,0.400000,-0.198525,-0.160342,-0.038182,0.026418,0.035388,-0.008970,-0.019005,-0.007216,-0.011789
2026-04-22T04:45:50.412Z,1776833150412,1776833150412,0.201469,0.380992,0.849588,0.089562,0.426416,77541.62,77569.96,77571.77,0.390000,0.400000,0.600000,0.610000,849588,850,0.400000,-0.198531,-0.165624,-0.032907,0.026416,0.035399,-0.008983,-0.019008,-0.007729,-0.011278
2026-04-22T04:45:50.450Z,1776833150450,1776833150450,0.201464,0.380990,0.849550,0.089562,0.426415,77541.62,77569.96,77571.77,0.390000,0.410000,0.590000,0.610000,849550,850,0.410000,-0.208536,-0.171901,-0.036635,0.016415,0.034412,-0.017997,-0.029010,-0.009241,-0.019770
2026-04-22T04:45:50.513Z,1776833150513,1776833150513,0.201455,0.380985,0.849487,0.089562,0.426412,77541.62,77569.96,77571.77,0.400000,0.410000,0.590000,0.600000,849487,849,0.410000,-0.208545,-0.178515,-0.030030,0.016412,0.032426,-0.016014,-0.029015,-0.011677,-0.017338
2026-04-22T04:45:50.553Z,1776833150553,1776833150553,0.201449,0.380983,0.849447,0.089562,0.426410,77541.62,77569.96,77571.77,0.400000,0.420000,0.580000,0.600000,849447,849,0.420000,-0.218551,-0.184655,-0.033896,0.006410,0.030381,-0.023971,-0.039017,-0.014133,-0.024884
2026-04-22T04:45:50.616Z,1776833150616,1776833150616,0.201441,0.380979,0.849384,0.089562,0.426408,77541.62,77569.96,77571.77,0.410000,0.420000,0.580000,0.590000,849384,849,0.420000,-0.218559,-0.191054,-0.027506,0.006408,0.027357,-0.020949,-0.039021,-0.017487,-0.021534
2026-04-22T04:45:50.660Z,1776833150660,1776833150660,0.201435,0.380976,0.849340,0.089562,0.426406,77541.62,77569.96,77571.77,0.410000,0.440000,0.560000,0.590000,849340,849,0.440000,-0.238565,-0.196787,-0.041779,-0.013594,0.024324,-0.037919,-0.059024,-0.020784,-0.038240
2026-04-22T04:45:50.844Z,1776833150844,1776833150844,0.201409,0.380963,0.849156,0.089562,0.426398,77541.62,77569.96,77571.77,0.430000,0.440000,0.560000,0.570000,849156,849,0.440000,-0.238591,-0.203801,-0.034790,-0.013602,0.019298,-0.032900,-0.059037,-0.026003,-0.033034
2026-04-22T04:45:50.852Z,1776833150852,1776833150852,0.193826,0.380189,0.849148,0.086836,0.426311,77541.59,77569.96,77571.77,0.430000,0.440000,0.560000,0.570000,849148,849,0.440000,-0.246174,-0.209777,-0.036396,-0.013689,0.014426,-0.028114,-0.059811,-0.030928,-0.028884
2026-04-22T04:45:51.219Z,1776833151219,1776833151219,0.193775,0.380164,0.848781,0.086836,0.426296,77541.59,77578.80,77571.77,0.430000,0.450000,0.550000,0.570000,848781,849,0.450000,-0.256225,-0.216307,-0.039918,-0.023704,0.009402,-0.033107,-0.069836,-0.036094,-0.033743
2026-04-22T04:45:51.253Z,1776833151253,1776833151253,0.193770,0.380161,0.848747,0.086836,0.426294,77541.59,77578.80,77571.77,0.440000,0.450000,0.550000,0.560000,848747,849,0.450000,-0.256230,-0.223080,-0.033149,-0.023706,0.003389,-0.027095,-0.069839,-0.042178,-0.027660
2026-04-22T04:45:51.514Z,1776833151514,1776833151514,0.193734,0.380143,0.848486,0.086836,0.426283,77541.59,77578.80,77571.77,0.440000,0.460000,0.540000,0.560000,848486,848,0.460000,-0.266266,-0.228851,-0.037415,-0.033717,-0.001623,-0.032093,-0.079857,-0.047262,-0.032595
2026-04-22T04:45:51.538Z,1776833151538,1776833151538,0.193731,0.380142,0.848462,0.086836,0.426282,77541.59,77578.80,77571.77,0.450000,0.460000,0.540000,0.550000,848462,848,0.460000,-0.266269,-0.235624,-0.030645,-0.033718,-0.007637,-0.026081,-0.079858,-0.053347,-0.026511
2026-04-22T04:45:51.802Z,1776833151802,1776833151802,0.190217,0.381067,0.848198,0.084472,0.427205,77541.98,77578.80,77571.77,0.450000,0.460000,0.540000,0.550000,848198,848,0.460000,-0.269783,-0.241397,-0.028385,-0.032795,-0.012650,-0.020145,-0.078933,-0.058432,-0.020501
2026-04-22T04:45:52.113Z,1776833152113,1776833152113,0.190174,0.381046,0.847887,0.084472,0.427191,77541.98,77584.58,77571.77,0.450000,0.470000,0.530000,0.550000,847887,848,0.470000,-0.279826,-0.247521,-0.032305,-0.042809,-0.017571,-0.025238,-0.088954,-0.063423,-0.025530
2026-04-22T04:45:52.213Z,1776833152213,1776833152213,0.190160,0.381040,0.847787,0.084472,0.427187,77541.98,77584.58,77571.77,0.460000,0.470000,0.530000,0.540000,847787,848,0.470000,-0.279840,-0.253649,-0.026191,-0.042813,-0.022493,-0.020320,-0.088960,-0.068417,-0.020543
2026-04-22T04:45:52.355Z,1776833152355,1776833152355,0.384617,0.428969,0.847645,0.177548,0.448620,77550.86,77584.58,77571.77,0.460000,0.470000,0.530000,0.540000,847645,848,0.470000,-0.085383,-0.259777,0.174394,-0.021380,-0.027415,0.006035,-0.041031,-0.073411,0.032380
2026-04-22T04:45:53.008Z,1776833153008,1776833153008,0.459019,0.468333,0.846992,0.253509,0.474128,77561.35,77584.58,77571.77,0.460000,0.470000,0.530000,0.540000,846992,847,0.470000,-0.010981,-0.244459,0.233478,0.004128,-0.028193,0.032322,-0.001667,-0.071612,0.069945
2026-04-22T04:45:53.079Z,1776833153079,1776833153079,0.459018,0.468332,0.846921,0.253509,0.474127,77561.35,77584.58,77571.77,0.460000,0.480000,0.520000,0.540000,846921,847,0.480000,-0.020982,-0.221698,0.200715,-0.005873,-0.026420,0.020547,-0.011668,-0.065875,0.054206
2026-04-22T04:45:53.488Z,1776833153488,1776833153488,0.459008,0.468324,0.846512,0.253509,0.474121,77561.35,77584.58,77571.77,0.470000,0.480000,0.520000,0.530000,846512,847,0.480000,-0.020992,-0.199179,0.178186,-0.005879,-0.025639,0.019760,-0.011676,-0.061060,0.049385
2026-04-22T04:45:54.554Z,1776833154554,1776833154554,0.479309,0.483651,0.845446,0.261536,0.486422,77566.39,77584.58,77571.77,0.470000,0.480000,0.520000,0.530000,845446,845,0.480000,-0.000691,-0.175655,0.174964,0.006422,-0.023856,0.030278,0.003651,-0.055244,0.058895
2026-04-22T04:45:55.113Z,1776833155113,1776833155113,0.478669,0.483456,0.844887,0.253569,0.486418,77566.39,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,844887,845,0.480000,-0.001331,-0.150101,0.148770,0.006418,-0.020843,0.027261,0.003456,-0.047895,0.051352
2026-04-22T04:45:56.996Z,1776833156996,1776833156996,0.478773,0.483840,0.843004,0.245856,0.486877,77566.58,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,843004,843,0.480000,-0.001227,-0.123608,0.122381,0.006877,-0.016830,0.023707,0.003840,-0.039564,0.043404
2026-04-22T04:45:57.426Z,1776833157426,1776833157426,0.482774,0.484494,0.842574,0.329366,0.485881,77566.18,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,842574,843,0.480000,0.002774,-0.097104,0.099878,0.005881,-0.012770,0.018651,0.004494,-0.031194,0.035688
2026-04-22T04:45:58.505Z,1776833158505,1776833158505,0.492885,0.493623,0.841495,0.322160,0.494199,77569.57,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,841495,841,0.480000,0.012885,-0.069848,0.082733,0.014199,-0.008903,0.023102,0.013623,-0.022852,0.036474
2026-04-22T04:45:59.198Z,1776833159198,1776833159198,0.492749,0.493604,0.840802,0.312346,0.494251,77569.60,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,840802,841,0.480000,0.012749,-0.040577,0.053326,0.014251,-0.003202,0.017453,0.013604,-0.012594,0.026198
2026-04-22T04:46:00.644Z,1776833160644,1776833160644,0.489718,0.491110,0.839356,0.303214,0.492136,77568.74,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,839356,839,0.480000,0.009718,-0.011318,0.021036,0.012136,0.002505,0.009631,0.011110,-0.002337,0.013447
2026-04-22T04:46:01.386Z,1776833161386,1776833161386,0.486726,0.488736,0.838614,0.294316,0.490178,77567.94,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,838614,839,0.480000,0.006726,-0.001808,0.008534,0.010178,0.005856,0.004322,0.008736,0.002877,0.005860
2026-04-22T04:46:02.822Z,1776833162822,1776833162822,0.481925,0.484938,0.837178,0.286240,0.487045,77566.67,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,837178,837,0.480000,0.001925,-0.000037,0.001962,0.007045,0.006461,0.000584,0.004938,0.003917,0.001021
2026-04-22T04:46:03.589Z,1776833163589,1776833163589,0.482182,0.485409,0.836411,0.277549,0.487595,77566.90,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,836411,836,0.480000,0.002182,0.002254,-0.000072,0.007595,0.007753,-0.000158,0.005409,0.005578,-0.000168
2026-04-22T04:46:04.438Z,1776833164438,1776833164438,0.475267,0.480074,0.835562,0.270898,0.483260,77565.14,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,835562,836,0.480000,-0.004733,0.004571,-0.009304,0.003260,0.009100,-0.005840,0.000074,0.007286,-0.007212
2026-04-22T04:46:05.187Z,1776833165187,1776833165187,0.474497,0.479828,0.834813,0.262645,0.483253,77565.14,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,834813,835,0.480000,-0.005503,0.004167,-0.009670,0.003253,0.008784,-0.005531,-0.000172,0.006928,-0.007100
2026-04-22T04:46:07.206Z,1776833167206,1776833167206,0.473692,0.479576,0.832794,0.254644,0.483240,77565.14,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,832794,833,0.480000,-0.006308,0.003750,-0.010058,0.003240,0.008468,-0.005228,-0.000424,0.006566,-0.006990
2026-04-22T04:46:08.351Z,1776833168351,1776833168351,0.476858,0.482325,0.831649,0.247489,0.485627,77566.11,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,831649,832,0.480000,-0.003142,0.003241,-0.006383,0.005627,0.008104,-0.002477,0.002325,0.006139,-0.003814
2026-04-22T04:46:08.841Z,1776833168841,1776833168841,0.482872,0.487072,0.831159,0.241594,0.489537,77567.70,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,831159,831,0.480000,0.002872,0.002650,0.000222,0.009537,0.008078,0.001459,0.007072,0.005922,0.001149
2026-04-22T04:46:10.003Z,1776833170003,1776833170003,0.474259,0.480879,0.829997,0.236785,0.484707,77565.74,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,829997,830,0.480000,-0.005741,0.001649,-0.007389,0.004707,0.007612,-0.002905,0.000879,0.005267,-0.004388
2026-04-22T04:46:11.226Z,1776833171226,1776833171226,0.481677,0.486522,0.828774,0.231890,0.489252,77567.59,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,828774,829,0.480000,0.001677,-0.000200,0.001877,0.009252,0.006658,0.002594,0.006522,0.003995,0.002527
2026-04-22T04:46:12.337Z,1776833172337,1776833172337,0.487034,0.490568,0.827663,0.226031,0.492494,77568.90,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,827663,828,0.480000,0.007034,-0.001005,0.008039,0.012494,0.006369,0.006125,0.010568,0.003536,0.007032
2026-04-22T04:46:12.901Z,1776833172901,1776833172901,0.484807,0.489181,0.827099,0.219260,0.491500,77568.50,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,827099,827,0.480000,0.004807,-0.000974,0.005781,0.011500,0.006601,0.004899,0.009181,0.003719,0.005462
2026-04-22T04:46:14.039Z,1776833174039,1776833174039,0.478271,0.484838,0.825961,0.213848,0.488252,77567.19,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,825961,826,0.480000,-0.001729,-0.000686,-0.001043,0.008252,0.007047,0.001205,0.004838,0.004143,0.000694
2026-04-22T04:46:15.180Z,1776833175180,1776833175180,0.476774,0.484122,0.824820,0.207354,0.487827,77567.02,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,824820,825,0.480000,-0.003226,-0.001077,-0.002149,0.007827,0.007112,0.000715,0.004122,0.004086,0.000036
2026-04-22T04:46:16.416Z,1776833176416,1776833176416,0.472896,0.481848,0.823584,0.201356,0.486238,77566.38,77585.83,77571.77,0.470000,0.480000,0.520000,0.530000,823584,824,0.480000,-0.007104,-0.000926,-0.006178,0.006238,0.007569,-0.001331,0.001848,0.004491,-0.002643
