iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-14T00:30:05.411Z,1778718604000,1778718604409,1778718605411,1778718605411,894589,895,79431.56,79444.11,79466.99,0.204132,0.228306,0.658997,0.642900,0.530699,0.560000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.440000,0.068557,,,0,0.052460,,,0,-0.019221,,,0
2026-05-14T00:30:05.717Z,1778718604000,1778718605390,1778718605717,1778718605717,894283,894,79431.56,79444.11,79480.77,0.204132,0.228306,0.715425,0.694590,0.530705,0.560000,0.610000,buy,0.610000,0.620980,0.018000,0.390000,0.440000,0.094445,,,0,0.073610,,,0,-0.019215,,,0
2026-05-14T00:30:06.602Z,1778718605000,1778718606428,1778718606602,1778718606602,893398,893,79431.56,79450.64,79480.77,0.204132,0.228306,0.715521,0.694678,0.546848,0.600000,0.610000,buy,0.610000,0.620980,0.018000,0.390000,0.400000,0.094541,,,0,0.073698,,,0,-0.042352,,,0
2026-05-14T00:30:06.629Z,1778718605000,1778718606428,1778718606629,1778718606629,893371,893,79431.56,79450.64,79480.77,0.204132,0.228306,0.715524,0.694681,0.546848,0.610000,0.620000,buy,0.620000,0.631160,0.018000,0.380000,0.390000,0.084364,,,0,0.063521,,,0,-0.052172,,,0
2026-05-14T00:30:06.908Z,1778718605000,1778718606428,1778718606908,1778718606908,893092,893,79431.56,79450.64,79480.77,0.204132,0.228306,0.715554,0.694709,0.546856,0.630000,0.640000,buy,0.640000,0.651520,0.018000,0.360000,0.370000,0.064034,,,0,0.043189,,,0,-0.071804,,,0
2026-05-14T00:30:07.320Z,1778718606000,1778718606428,1778718607320,1778718607320,892680,893,79431.56,79458.81,79480.77,0.204132,0.228306,0.715599,0.694750,0.566948,0.640000,0.650000,buy,0.650000,0.661700,0.018000,0.350000,0.360000,0.053899,,,0,0.033050,,,0,-0.061532,,,0
2026-05-14T00:30:08.771Z,1778718607000,1778718608357,1778718608771,1778718608771,891229,891,79431.56,79460.50,79480.77,0.204132,0.228306,0.715756,0.694896,0.571148,0.640000,0.650000,buy,0.650000,0.661700,0.018000,0.350000,0.360000,0.054056,,,0,0.033196,,,0,-0.057332,,,0
2026-05-14T00:30:09.512Z,1778718608000,1778718609408,1778718609512,1778718609512,890488,890,79431.56,79460.50,79480.77,0.204132,0.228306,0.715837,0.694970,0.571178,0.640000,0.650000,buy,0.650000,0.661700,0.018000,0.350000,0.360000,0.054137,,,0,0.033270,,,0,-0.057302,,,0
2026-05-14T00:30:10.160Z,1778718609000,1778718609408,1778718610160,1778718610160,889840,890,79431.56,79460.26,79480.77,0.204132,0.228306,0.715907,0.695035,0.570617,0.640000,0.650000,buy,0.650000,0.661700,0.018000,0.350000,0.360000,0.054207,,,0,0.033335,,,0,-0.057863,,,0
2026-05-14T00:30:10.991Z,1778718609000,1778718610397,1778718610991,1778718610991,889009,889,79431.56,79460.26,79480.77,0.204132,0.228306,0.715998,0.695119,0.570650,0.630000,0.650000,buy,0.650000,0.661700,0.018000,0.350000,0.370000,0.054298,,,0,0.033419,,,0,-0.048010,,,0
