iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-08T20:00:37.405Z,1778270436000,1778270437408,1778270437405,1778270437405,862595,863,80153.86,80142.96,80156.45,0.263175,0.299071,0.509059,0.507902,0.469061,0.470000,0.480000,buy,0.480000,0.488640,0.018000,0.520000,0.530000,0.020419,,,0,0.019262,,,0,0.007521,,,0
2026-05-08T20:00:37.460Z,1778270436000,1778270437408,1778270437460,1778270437460,862540,863,80153.86,80142.96,80156.45,0.263175,0.299071,0.509060,0.507902,0.469060,0.460000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.540000,0.030600,,,0,0.029442,,,0,-0.009400,,,0
2026-05-08T20:00:38.318Z,1778270437000,1778270438384,1778270438318,1778270438318,861682,862,80153.86,80143.21,80156.45,0.263175,0.299071,0.509065,0.507906,0.469742,0.460000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.540000,0.030605,,,0,0.029446,,,0,-0.008718,,,0
2026-05-08T20:00:38.996Z,1778270438000,1778270438384,1778270438996,1778270438996,861004,861,80153.86,80142.94,80156.45,0.263175,0.299071,0.509068,0.507910,0.468956,0.460000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.540000,0.030608,,,0,0.029450,,,0,-0.009504,,,0
2026-05-08T20:00:39.258Z,1778270438000,1778270438384,1778270439258,1778270439258,860742,861,80153.86,80142.94,80156.45,0.263175,0.299071,0.509070,0.507911,0.468951,0.450000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.550000,0.030610,,,0,0.029451,,,0,-0.009509,,,0
2026-05-08T20:00:39.288Z,1778270438000,1778270438384,1778270439288,1778270439288,860712,861,80153.86,80142.94,80156.45,0.263175,0.299071,0.509070,0.507911,0.468951,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040790,,,0,0.039631,,,0,0.000671,,,0
2026-05-08T20:00:40.417Z,1778270439000,1778270440258,1778270440417,1778270440417,859583,860,80153.86,80142.98,80156.45,0.263175,0.299071,0.509076,0.507917,0.469064,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040796,,,0,0.039637,,,0,0.000784,,,0
2026-05-08T20:00:41.967Z,1778270440000,1778270441237,1778270441967,1778270441967,858033,858,80153.86,80142.52,80156.45,0.263175,0.299071,0.509085,0.507924,0.467732,0.440000,0.450000,buy,0.450000,0.458100,0.018000,0.550000,0.560000,0.050985,,,0,0.049824,,,0,0.009632,,,0
2026-05-08T20:00:42.762Z,1778270441000,1778270442176,1778270442762,1778270442762,857238,857,80153.86,80142.55,80156.45,0.263175,0.299071,0.509089,0.507928,0.467816,0.440000,0.450000,buy,0.450000,0.458100,0.018000,0.550000,0.560000,0.050989,,,0,0.049828,,,0,0.009716,,,0
2026-05-08T20:00:42.821Z,1778270441000,1778270442176,1778270442821,1778270442821,857179,857,80153.86,80142.55,80156.45,0.263175,0.299071,0.509090,0.507929,0.467815,0.440000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.560000,0.040810,,,0,0.039649,,,0,-0.000465,,,0
2026-05-08T20:00:43.179Z,1778270442000,1778270442176,1778270443179,1778270443179,856821,857,80153.86,80142.60,80156.45,0.263175,0.299071,0.509092,0.507931,0.467929,0.440000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.560000,0.040812,0.036721,0.004091,0,0.039651,0.035562,0.004088,0,-0.000351,-0.000927,0.000576,0
2026-05-08T20:00:43.242Z,1778270442000,1778270442176,1778270443242,1778270443242,856758,857,80153.86,80142.60,80156.45,0.263175,0.299071,0.509092,0.507931,0.467928,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040812,0.038760,0.002052,0,0.039651,0.037601,0.002050,0,-0.000352,-0.001714,0.001362,0
2026-05-08T20:00:43.269Z,1778270442000,1778270442176,1778270443269,1778270443269,856731,857,80153.86,80142.60,80156.45,0.263175,0.299071,0.509092,0.507931,0.467927,0.450000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.550000,0.030632,0.039782,-0.009149,0,0.029471,0.038622,-0.009151,0,-0.010533,-0.000810,-0.009723,0
2026-05-08T20:00:43.898Z,1778270442000,1778270443408,1778270443898,1778270443898,856102,856,80153.86,80142.60,80156.45,0.263175,0.299071,0.509096,0.507934,0.467916,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040816,0.039784,0.001031,0,0.039654,0.038624,0.001030,0,-0.000364,-0.000991,0.000627,0
2026-05-08T20:00:43.965Z,1778270442000,1778270443408,1778270443965,1778270443965,856035,856,80153.86,80142.60,80156.45,0.263175,0.299071,0.509096,0.507934,0.467915,0.440000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.560000,0.040816,0.040805,0.000011,0,0.039654,0.039645,0.000010,0,-0.000365,-0.000077,-0.000288,0
2026-05-08T20:00:44.398Z,1778270443000,1778270444402,1778270444398,1778270444398,855602,856,80153.86,80141.95,80156.45,0.263175,0.299071,0.509099,0.507937,0.466076,0.460000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.540000,0.030639,0.041826,-0.011187,0,0.029477,0.040665,-0.011188,0,-0.012384,0.000837,-0.013221,0
2026-05-08T20:00:44.590Z,1778270443000,1778270444402,1778270444590,1778270444590,855410,855,80153.86,80141.95,80156.45,0.263175,0.299071,0.509100,0.507938,0.466072,0.450000,0.470000,buy,0.470000,0.478460,0.018000,0.530000,0.550000,0.030640,0.040811,-0.010171,0,0.029478,0.039650,-0.010172,0,-0.012388,-0.000468,-0.011919,0
2026-05-08T20:00:44.832Z,1778270443000,1778270444402,1778270444832,1778270444832,855168,855,80153.86,80141.95,80156.45,0.263175,0.299071,0.509101,0.507939,0.466068,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040821,0.039795,0.001026,0,0.039659,0.038634,0.001025,0,-0.002212,-0.001785,-0.000427,0
2026-05-08T20:00:45.086Z,1778270444000,1778270444402,1778270445086,1778270445086,854914,855,80153.86,80141.90,80156.45,0.263175,0.299071,0.509102,0.507940,0.465941,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040822,0.038779,0.002044,0,0.039660,0.037617,0.002043,0,-0.002339,-0.002970,0.000631,0
2026-05-08T20:00:46.214Z,1778270445000,1778270445430,1778270446214,1778270446214,853786,854,80153.86,80141.63,80156.45,0.263175,0.299071,0.509109,0.507946,0.465140,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040829,0.037762,0.003067,0,0.039666,0.036600,0.003065,0,-0.003140,-0.004175,0.001035,0
2026-05-08T20:00:47.577Z,1778270446000,1778270447408,1778270447577,1778270447577,852423,852,80153.86,80141.81,80156.45,0.263175,0.299071,0.509117,0.507953,0.465629,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040837,0.037764,0.003073,0,0.039673,0.036602,0.003071,0,-0.002651,-0.004443,0.001792,0
2026-05-08T20:00:48.097Z,1778270447000,1778270447408,1778270448097,1778270448097,851903,852,80153.86,80142.30,80156.45,0.263175,0.299071,0.509120,0.507955,0.467000,0.450000,0.460000,buy,0.460000,0.468280,0.018000,0.540000,0.550000,0.040840,0.037766,0.003073,0,0.039675,0.036604,0.003071,0,-0.001280,-0.004673,0.003392,0
