iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_sigma_5m_for_fv,fair_value_sigma_10m_for_fv,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_sigma_5m_for_fv,g_sigma_5m_for_fv,f_minus_g_sigma_5m_for_fv,trade_signal_sigma_5m_for_fv,f_sigma_10m_for_fv,g_sigma_10m_for_fv,f_minus_g_sigma_10m_for_fv,trade_signal_sigma_10m_for_fv,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-23T23:15:17.977Z,1779578116000,1779578117359,1779578117977,1779578117977,882023,882,76578.52,76601.70,76628.71,0.441346,0.512439,0.610105,0.595011,0.624069,0.613951,0.566504,0.530000,0.540000,buy,0.540000,0.549720,0.018000,0.460000,0.470000,0.060385,,,0,0.045291,,,0,0.074349,,,0,0.064231,,,0,0.016784,,,0
2026-05-23T23:15:18.610Z,1779578117000,1779578118266,1779578118610,1779578118610,881390,881,76578.52,76601.98,76628.71,0.441346,0.512439,0.610144,0.595045,0.624112,0.613991,0.567343,0.530000,0.540000,buy,0.540000,0.549720,0.018000,0.460000,0.470000,0.060424,,,0,0.045325,,,0,0.074392,,,0,0.064271,,,0,0.017623,,,0
2026-05-23T23:15:18.643Z,1779578117000,1779578118266,1779578118643,1779578118643,881357,881,76578.52,76601.98,76628.71,0.441346,0.512439,0.610146,0.595047,0.624114,0.613993,0.567344,0.530000,0.560000,buy,0.560000,0.570080,0.018000,0.440000,0.470000,0.040066,,,0,0.024967,,,0,0.054034,,,0,0.043913,,,0,-0.002736,,,0
2026-05-23T23:15:18.784Z,1779578117000,1779578118266,1779578118784,1779578118784,881216,881,76578.52,76601.98,76628.71,0.441346,0.512439,0.610155,0.595054,0.624124,0.614002,0.567350,0.540000,0.560000,buy,0.560000,0.570080,0.018000,0.440000,0.460000,0.040075,,,0,0.024974,,,0,0.054044,,,0,0.043922,,,0,-0.002730,,,0
2026-05-23T23:15:18.891Z,1779578117000,1779578118266,1779578118891,1779578118891,881109,881,76578.52,76601.98,76628.71,0.441346,0.512439,0.610161,0.595060,0.624131,0.614009,0.567354,0.540000,0.550000,buy,0.550000,0.559900,0.018000,0.450000,0.460000,0.050261,,,0,0.035160,,,0,0.064231,,,0,0.054109,,,0,0.007454,,,0
2026-05-23T23:15:19.268Z,1779578118000,1779578118266,1779578119268,1779578119268,880732,881,76578.52,76605.21,76628.71,0.441346,0.512439,0.610185,0.595080,0.624157,0.614033,0.576562,0.540000,0.550000,buy,0.550000,0.559900,0.018000,0.450000,0.460000,0.050285,,,0,0.035180,,,0,0.064257,,,0,0.054133,,,0,0.016662,,,0
2026-05-23T23:15:20.919Z,1779578119000,1779578120103,1779578120919,1779578120919,879081,879,76578.52,76605.35,76625.27,0.441346,0.512439,0.602876,0.588726,0.615984,0.606484,0.577053,0.510000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.490000,0.063336,,,0,0.049186,,,0,0.076444,,,0,0.066944,,,0,0.037513,,,0
2026-05-23T23:15:21.412Z,1779578120000,1779578120103,1779578121412,1779578121412,878588,879,76578.52,76604.92,76625.27,0.441346,0.512439,0.602905,0.588750,0.616016,0.606514,0.575850,0.510000,0.520000,buy,0.520000,0.529360,0.018000,0.480000,0.490000,0.073545,,,0,0.059390,,,0,0.086656,,,0,0.077154,,,0,0.046490,,,0
2026-05-23T23:15:22.204Z,1779578121000,1779578121398,1779578122204,1779578122204,877796,878,76578.52,76602.28,76625.27,0.441346,0.512439,0.602951,0.588790,0.616067,0.606561,0.568330,0.510000,0.520000,buy,0.520000,0.529360,0.018000,0.480000,0.490000,0.073591,,,0,0.059430,,,0,0.086707,,,0,0.077201,,,0,0.038970,,,0
2026-05-23T23:15:22.367Z,1779578121000,1779578121398,1779578122367,1779578122367,877633,878,76578.52,76602.28,76625.27,0.441346,0.512439,0.602960,0.588798,0.616077,0.606571,0.568337,0.510000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.490000,0.063420,,,0,0.049258,,,0,0.076537,,,0,0.067031,,,0,0.028797,,,0
