iso_time,ts,published_at,fair_value,confidence,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-17T07:33:11.866Z,1776411191866,1776411191866,0.271626,0.708134,74957.72,74957.72,74986.58,0.370000,0.380000,0.620000,0.630000,708134,708,0.380000,-0.108374,-0.103520,-0.004853
2026-04-17T07:33:12.374Z,1776411192374,1776411192374,0.271554,0.707626,74957.72,74957.72,74986.58,0.370000,0.390000,0.610000,0.630000,707626,708,0.390000,-0.118446,-0.105056,-0.013390
2026-04-17T07:33:12.400Z,1776411192400,1776411192400,0.271550,0.707600,74957.72,74957.72,74986.58,0.370000,0.380000,0.620000,0.630000,707600,708,0.380000,-0.108450,-0.104593,-0.003857
2026-04-17T07:33:12.402Z,1776411192402,1776411192402,0.271550,0.707598,74957.72,74957.72,74986.58,0.370000,0.390000,0.610000,0.630000,707598,708,0.390000,-0.118450,-0.110100,-0.008350
2026-04-17T07:33:12.421Z,1776411192421,1776411192421,0.271547,0.707579,74957.72,74957.72,74986.58,0.390000,0.400000,0.600000,0.610000,707579,708,0.400000,-0.128453,-0.116434,-0.012018
2026-04-17T07:33:12.430Z,1776411192430,1776411192430,0.271546,0.707570,74957.72,74957.72,74986.58,0.390000,0.430000,0.570000,0.610000,707570,708,0.430000,-0.158454,-0.126450,-0.032004
2026-04-17T07:33:12.569Z,1776411192569,1776411192569,0.271526,0.707431,74957.72,74957.72,74986.58,0.410000,0.450000,0.550000,0.590000,707431,707,0.450000,-0.178474,-0.138456,-0.040018
2026-04-17T07:33:12.986Z,1776411192986,1776411192986,0.271467,0.707014,74957.72,74957.72,74986.58,0.440000,0.450000,0.550000,0.560000,707014,707,0.450000,-0.178533,-0.152473,-0.026060
2026-04-17T07:33:13.061Z,1776411193061,1776411193061,0.278338,0.706939,74959.06,74959.06,74986.58,0.440000,0.450000,0.550000,0.560000,706939,707,0.450000,-0.171662,-0.163115,-0.008547
2026-04-17T07:33:13.843Z,1776411193843,1776411193843,0.278229,0.706157,74959.06,74959.06,74986.58,0.430000,0.440000,0.560000,0.570000,706157,706,0.440000,-0.161771,-0.169779,0.008008
2026-04-17T07:33:14.313Z,1776411194313,1776411194313,0.360090,0.705687,74965.10,74965.10,74986.58,0.430000,0.440000,0.560000,0.570000,705687,706,0.440000,-0.079910,-0.154070,0.074160
2026-04-17T07:33:14.957Z,1776411194957,1776411194957,0.360029,0.705043,74965.10,74965.10,74986.58,0.430000,0.450000,0.550000,0.570000,705043,705,0.450000,-0.089971,-0.136369,0.046398
2026-04-17T07:33:15.411Z,1776411195411,1776411195411,0.379011,0.704589,74967.86,74967.86,74986.58,0.430000,0.450000,0.550000,0.570000,704589,705,0.450000,-0.070989,-0.114861,0.043871
2026-04-17T07:33:15.432Z,1776411195432,1776411195432,0.379009,0.704568,74967.86,74967.86,74986.58,0.440000,0.450000,0.550000,0.560000,704568,705,0.450000,-0.070991,-0.094727,0.023735
2026-04-17T07:33:16.043Z,1776411196043,1776411196043,0.375288,0.703957,74967.86,74967.86,74986.58,0.440000,0.450000,0.550000,0.560000,703957,704,0.450000,-0.074712,-0.077315,0.002603
2026-04-17T07:33:17.110Z,1776411197110,1776411197110,0.374120,0.702890,74968.25,74968.25,74986.58,0.440000,0.450000,0.550000,0.560000,702890,703,0.450000,-0.075880,-0.076509,0.000629
2026-04-17T07:33:19.103Z,1776411199103,1776411199103,0.368186,0.700897,74967.95,74967.95,74986.58,0.440000,0.450000,0.550000,0.560000,700897,701,0.450000,-0.081814,-0.074877,-0.006936
2026-04-17T07:33:19.840Z,1776411199840,1776411199840,0.364364,0.700160,74967.98,74967.98,74986.58,0.440000,0.450000,0.550000,0.560000,700160,700,0.450000,-0.085636,-0.077807,-0.007829
2026-04-17T07:33:20.498Z,1776411200498,1776411200498,0.360002,0.699502,74967.95,74967.95,74986.58,0.440000,0.450000,0.550000,0.560000,699502,700,0.450000,-0.089998,-0.081608,-0.008390
2026-04-17T07:33:21.308Z,1776411201308,1776411201308,0.355725,0.698692,74967.95,74967.95,74986.58,0.440000,0.450000,0.550000,0.560000,698692,699,0.450000,-0.094275,-0.085521,-0.008755
2026-04-17T07:33:22.805Z,1776411202805,1776411202805,0.351712,0.697195,74968.01,74968.01,74986.58,0.440000,0.450000,0.550000,0.560000,697195,697,0.450000,-0.098288,-0.090002,-0.008286
2026-04-17T07:33:23.581Z,1776411203581,1776411203581,0.347210,0.696419,74968.01,74968.01,74986.58,0.440000,0.450000,0.550000,0.560000,696419,696,0.450000,-0.102790,-0.094198,-0.008592
2026-04-17T07:33:24.322Z,1776411204322,1776411204322,0.342546,0.695678,74968.00,74968.00,74986.58,0.440000,0.450000,0.550000,0.560000,695678,696,0.450000,-0.107454,-0.098561,-0.008893
2026-04-17T07:33:25.671Z,1776411205671,1776411205671,0.337597,0.694329,74967.98,74967.98,74986.58,0.440000,0.450000,0.550000,0.560000,694329,694,0.450000,-0.112403,-0.103042,-0.009360
2026-04-17T07:33:26.269Z,1776411206269,1776411206269,0.337532,0.693731,74967.98,74967.98,74986.58,0.430000,0.440000,0.560000,0.570000,693731,694,0.440000,-0.102468,-0.104681,0.002212
2026-04-17T07:33:26.394Z,1776411206394,1776411206394,0.332932,0.693606,74968.01,74968.01,74986.58,0.430000,0.440000,0.560000,0.570000,693606,694,0.440000,-0.107068,-0.106437,-0.000631
2026-04-17T07:33:27.110Z,1776411207110,1776411207110,0.327554,0.692890,74967.96,74967.96,74986.58,0.430000,0.440000,0.560000,0.570000,692890,693,0.440000,-0.112446,-0.108368,-0.004078
2026-04-17T07:33:27.352Z,1776411207352,1776411207352,0.327526,0.692648,74967.96,74967.96,74986.58,0.410000,0.430000,0.570000,0.590000,692648,693,0.430000,-0.102474,-0.107372,0.004898
2026-04-17T07:33:28.574Z,1776411208574,1776411208574,0.322182,0.691426,74967.95,74967.95,74986.58,0.410000,0.430000,0.570000,0.590000,691426,691,0.430000,-0.107818,-0.106455,-0.001363
2026-04-17T07:33:29.278Z,1776411209278,1776411209278,0.316871,0.690722,74967.94,74967.94,74986.58,0.410000,0.430000,0.570000,0.590000,690722,691,0.430000,-0.113129,-0.108587,-0.004542
2026-04-17T07:33:29.632Z,1776411209632,1776411209632,0.316828,0.690368,74967.94,74967.94,74986.58,0.400000,0.420000,0.580000,0.600000,690368,690,0.420000,-0.103172,-0.107808,0.004636
2026-04-17T07:33:29.698Z,1776411209698,1776411209698,0.316820,0.690302,74967.94,74967.94,74986.58,0.400000,0.410000,0.590000,0.600000,690302,690,0.410000,-0.093180,-0.103955,0.010774
2026-04-17T07:33:29.925Z,1776411209925,1776411209925,0.316792,0.690075,74967.94,74967.94,74986.58,0.410000,0.420000,0.580000,0.590000,690075,690,0.420000,-0.103208,-0.104102,0.000893
2026-04-17T07:33:29.969Z,1776411209969,1776411209969,0.316786,0.690031,74967.94,74967.94,74986.58,0.400000,0.420000,0.580000,0.600000,690031,690,0.420000,-0.103214,-0.103181,-0.000033
2026-04-17T07:33:30.164Z,1776411210164,1776411210164,0.316762,0.689836,74967.94,74967.94,74986.58,0.400000,0.410000,0.590000,0.600000,689836,690,0.410000,-0.093238,-0.099202,0.005965
2026-04-17T07:33:30.293Z,1776411210293,1776411210293,0.316747,0.689707,74967.94,74967.94,74986.58,0.390000,0.400000,0.600000,0.610000,689707,690,0.400000,-0.083253,-0.095219,0.011965
2026-04-17T07:33:30.789Z,1776411210789,1776411210789,0.308908,0.689211,74967.65,74967.65,74986.58,0.390000,0.400000,0.600000,0.610000,689211,689,0.400000,-0.091092,-0.094801,0.003709
2026-04-17T07:33:31.488Z,1776411211488,1776411211488,0.305476,0.688512,74963.53,74963.53,74986.58,0.390000,0.400000,0.600000,0.610000,688512,689,0.400000,-0.094524,-0.093064,-0.001460
2026-04-17T07:33:32.232Z,1776411212232,1776411212232,0.292210,0.687768,74961.13,74961.13,74986.58,0.390000,0.400000,0.600000,0.610000,687768,688,0.400000,-0.107790,-0.093979,-0.013811
2026-04-17T07:33:33.657Z,1776411213657,1776411213657,0.284959,0.686343,74960.97,74960.97,74986.58,0.390000,0.400000,0.600000,0.610000,686343,686,0.400000,-0.115041,-0.098340,-0.016701
2026-04-17T07:33:34.370Z,1776411214370,1776411214370,0.278833,0.685630,74960.97,74960.97,74986.58,0.390000,0.400000,0.600000,0.610000,685630,686,0.400000,-0.121167,-0.105923,-0.015244
2026-04-17T07:33:35.057Z,1776411215057,1776411215057,0.283066,0.684943,74962.00,74962.00,74986.58,0.390000,0.400000,0.600000,0.610000,684943,685,0.400000,-0.116934,-0.111091,-0.005843
2026-04-17T07:33:36.120Z,1776411216120,1776411216120,0.274324,0.683880,74961.65,74961.65,74986.58,0.390000,0.400000,0.600000,0.610000,683880,684,0.400000,-0.125676,-0.117322,-0.008354
2026-04-17T07:33:37.455Z,1776411217455,1776411217455,0.280606,0.682545,74962.80,74962.80,74986.58,0.390000,0.400000,0.600000,0.610000,682545,683,0.400000,-0.119394,-0.119642,0.000248
2026-04-17T07:33:38.064Z,1776411218064,1776411218064,0.274487,0.681936,74962.81,74962.81,74986.58,0.390000,0.400000,0.600000,0.610000,681936,682,0.400000,-0.125513,-0.121737,-0.003776
2026-04-17T07:33:39.321Z,1776411219321,1776411219321,0.274303,0.680679,74962.81,74962.81,74986.58,0.380000,0.390000,0.610000,0.620000,680679,681,0.390000,-0.115697,-0.120643,0.004946
2026-04-17T07:33:39.434Z,1776411219434,1776411219434,0.267961,0.680566,74962.80,74962.80,74986.58,0.380000,0.390000,0.610000,0.620000,680566,681,0.390000,-0.122039,-0.121664,-0.000376
2026-04-17T07:33:39.888Z,1776411219888,1776411219888,0.261529,0.680112,74962.80,74962.80,74986.58,0.380000,0.390000,0.610000,0.620000,680112,680,0.390000,-0.128471,-0.122223,-0.006248
2026-04-17T07:33:41.124Z,1776411221124,1776411221124,0.250133,0.678876,74960.82,74960.82,74986.58,0.380000,0.390000,0.610000,0.620000,678876,679,0.390000,-0.139867,-0.126317,-0.013550
2026-04-17T07:33:42.129Z,1776411222129,1776411222129,0.238088,0.677871,74959.79,74959.79,74986.58,0.380000,0.390000,0.610000,0.620000,677871,678,0.390000,-0.151912,-0.131597,-0.020315
2026-04-17T07:33:43.370Z,1776411223370,1776411223370,0.231014,0.676630,74959.79,74959.79,74986.58,0.380000,0.390000,0.610000,0.620000,676630,677,0.390000,-0.158986,-0.140255,-0.018731
2026-04-17T07:33:43.375Z,1776411223375,1776411223375,0.231013,0.676625,74959.79,74959.79,74986.58,0.370000,0.390000,0.610000,0.630000,676625,677,0.390000,-0.158987,-0.147645,-0.011342
2026-04-17T07:33:43.900Z,1776411223900,1776411223900,0.230927,0.676100,74959.79,74959.79,74986.58,0.370000,0.380000,0.620000,0.630000,676100,676,0.380000,-0.149073,-0.151765,0.002692
2026-04-17T07:33:43.939Z,1776411223939,1776411223939,0.220568,0.676061,74959.27,74959.27,74986.58,0.370000,0.380000,0.620000,0.630000,676061,676,0.380000,-0.159432,-0.155678,-0.003754
2026-04-17T07:33:44.089Z,1776411224089,1776411224089,0.220543,0.675911,74959.27,74959.27,74986.58,0.360000,0.380000,0.620000,0.640000,675911,676,0.380000,-0.159457,-0.157187,-0.002270
2026-04-17T07:33:44.481Z,1776411224481,1776411224481,0.220477,0.675519,74959.27,74959.27,74986.58,0.360000,0.370000,0.630000,0.640000,675519,676,0.370000,-0.149523,-0.155295,0.005771
2026-04-17T07:33:44.653Z,1776411224653,1776411224653,0.220447,0.675347,74959.27,74959.27,74986.58,0.350000,0.370000,0.630000,0.650000,675347,675,0.370000,-0.149553,-0.153408,0.003855
2026-04-17T07:33:44.955Z,1776411224955,1776411224955,0.220396,0.675045,74959.27,74959.27,74986.58,0.350000,0.360000,0.640000,0.650000,675045,675,0.360000,-0.139604,-0.151514,0.011910
2026-04-17T07:33:45.147Z,1776411225147,1776411225147,0.211458,0.674853,74959.03,74959.03,74986.58,0.350000,0.360000,0.640000,0.650000,674853,675,0.360000,-0.148542,-0.149336,0.000794
2026-04-17T07:33:46.278Z,1776411226278,1776411226278,0.272329,0.673722,74951.61,74951.61,74986.58,0.350000,0.360000,0.640000,0.650000,673722,674,0.360000,-0.087671,-0.134978,0.047307
2026-04-17T07:33:47.452Z,1776411227452,1776411227452,0.260037,0.672548,74950.05,74950.05,74986.58,0.350000,0.360000,0.640000,0.650000,672548,673,0.360000,-0.099963,-0.125066,0.025104
2026-04-17T07:33:48.067Z,1776411228067,1776411228067,0.248778,0.671933,74948.94,74948.94,74986.58,0.350000,0.360000,0.640000,0.650000,671933,672,0.360000,-0.111222,-0.117400,0.006178
2026-04-17T07:33:48.676Z,1776411228676,1776411228676,0.248681,0.671324,74948.94,74948.94,74986.58,0.340000,0.360000,0.640000,0.660000,671324,671,0.360000,-0.111319,-0.111743,0.000424
2026-04-17T07:33:49.073Z,1776411229073,1776411229073,0.248617,0.670927,74948.94,74948.94,74986.58,0.340000,0.350000,0.650000,0.660000,670927,671,0.350000,-0.101383,-0.102311,0.000929
2026-04-17T07:33:49.207Z,1776411229207,1776411229207,0.237347,0.670793,74946.21,74946.21,74986.58,0.340000,0.350000,0.650000,0.660000,670793,671,0.350000,-0.112653,-0.107308,-0.005345
2026-04-17T07:33:49.365Z,1776411229365,1776411229365,0.237321,0.670635,74946.21,74946.21,74986.58,0.330000,0.340000,0.660000,0.670000,670635,671,0.340000,-0.102679,-0.107851,0.005172
2026-04-17T07:33:50.601Z,1776411230601,1776411230601,0.235869,0.669399,74947.04,74947.04,74986.58,0.330000,0.340000,0.660000,0.670000,669399,669,0.340000,-0.104131,-0.106433,0.002302
2026-04-17T07:33:50.860Z,1776411230860,1776411230860,0.235826,0.669140,74947.04,74947.04,74986.58,0.320000,0.340000,0.660000,0.680000,669140,669,0.340000,-0.104174,-0.105004,0.000830
2026-04-17T07:33:51.158Z,1776411231158,1776411231158,0.235777,0.668842,74947.04,74947.04,74986.58,0.320000,0.330000,0.670000,0.680000,668842,669,0.330000,-0.094223,-0.103572,0.009349
2026-04-17T07:33:51.709Z,1776411231709,1776411231709,0.228214,0.668291,74946.93,74946.93,74986.58,0.320000,0.330000,0.670000,0.680000,668291,668,0.330000,-0.101786,-0.101399,-0.000388
2026-04-17T07:33:52.438Z,1776411232438,1776411232438,0.216627,0.667562,74945.68,74945.68,74986.58,0.320000,0.330000,0.670000,0.680000,667562,668,0.330000,-0.113373,-0.103537,-0.009836
2026-04-17T07:33:52.956Z,1776411232956,1776411232956,0.219240,0.667044,74946.92,74946.92,74986.58,0.320000,0.330000,0.670000,0.680000,667044,667,0.330000,-0.110760,-0.104863,-0.005897
2026-04-17T07:33:53.977Z,1776411233977,1776411233977,0.210649,0.666023,74946.68,74946.68,74986.58,0.320000,0.330000,0.670000,0.680000,666023,666,0.330000,-0.119351,-0.107899,-0.011453
2026-04-17T07:33:54.784Z,1776411234784,1776411234784,0.210508,0.665216,74946.68,74946.68,74986.58,0.320000,0.340000,0.660000,0.680000,665216,665,0.340000,-0.129492,-0.114953,-0.014539
2026-04-17T07:33:54.884Z,1776411234884,1776411234884,0.210490,0.665116,74946.68,74946.68,74986.58,0.330000,0.350000,0.650000,0.670000,665116,665,0.350000,-0.139510,-0.122497,-0.017012
2026-04-17T07:33:54.903Z,1776411234903,1776411234903,0.203270,0.665097,74946.68,74946.68,74986.58,0.330000,0.350000,0.650000,0.670000,665097,665,0.350000,-0.146730,-0.129169,-0.017561
2026-04-17T07:33:55.227Z,1776411235227,1776411235227,0.203213,0.664773,74946.68,74946.68,74986.58,0.340000,0.350000,0.650000,0.660000,664773,665,0.350000,-0.146787,-0.136374,-0.010413
2026-04-17T07:33:55.716Z,1776411235716,1776411235716,0.203127,0.664284,74946.68,74946.68,74986.58,0.330000,0.350000,0.650000,0.670000,664284,664,0.350000,-0.146873,-0.141878,-0.004995
2026-04-17T07:33:55.824Z,1776411235824,1776411235824,0.203108,0.664176,74946.68,74946.68,74986.58,0.340000,0.350000,0.650000,0.660000,664176,664,0.350000,-0.146892,-0.145358,-0.001534
2026-04-17T07:33:55.955Z,1776411235955,1776411235955,0.195620,0.664045,74946.65,74946.65,74986.58,0.340000,0.350000,0.650000,0.660000,664045,664,0.350000,-0.154380,-0.148333,-0.006048
2026-04-17T07:33:56.899Z,1776411236899,1776411236899,0.188100,0.663101,74946.65,74946.65,74986.58,0.340000,0.350000,0.650000,0.660000,663101,663,0.350000,-0.161900,-0.151367,-0.010534
2026-04-17T07:33:57.881Z,1776411237881,1776411237881,0.209605,0.662119,74949.11,74949.11,74986.58,0.340000,0.350000,0.650000,0.660000,662119,662,0.350000,-0.140395,-0.150088,0.009693
2026-04-17T07:33:58.890Z,1776411238890,1776411238890,0.203245,0.661110,74949.27,74949.27,74986.58,0.340000,0.350000,0.650000,0.660000,661110,661,0.350000,-0.146755,-0.150065,0.003309
2026-04-17T07:33:59.251Z,1776411239251,1776411239251,0.203181,0.660749,74949.27,74949.27,74986.58,0.340000,0.370000,0.630000,0.660000,660749,661,0.370000,-0.166819,-0.154050,-0.012769
2026-04-17T07:33:59.256Z,1776411239256,1776411239256,0.203180,0.660744,74949.27,74949.27,74986.58,0.340000,0.400000,0.600000,0.660000,660744,661,0.400000,-0.196820,-0.162538,-0.034282
2026-04-17T07:33:59.259Z,1776411239259,1776411239259,0.203179,0.660741,74949.27,74949.27,74986.58,0.360000,0.400000,0.600000,0.640000,660741,661,0.400000,-0.196821,-0.169522,-0.027299
2026-04-17T07:33:59.623Z,1776411239623,1776411239623,0.203115,0.660377,74949.27,74949.27,74986.58,0.400000,0.410000,0.590000,0.600000,660377,660,0.410000,-0.206885,-0.182820,-0.024065
2026-04-17T07:33:59.868Z,1776411239868,1776411239868,0.203071,0.660132,74949.27,74949.27,74986.58,0.400000,0.420000,0.580000,0.600000,660132,660,0.420000,-0.216929,-0.196855,-0.020074
2026-04-17T07:33:59.905Z,1776411239905,1776411239905,0.195775,0.660095,74949.27,74949.27,74986.58,0.400000,0.420000,0.580000,0.600000,660095,660,0.420000,-0.224225,-0.208336,-0.015889
2026-04-17T07:34:00.227Z,1776411240227,1776411240227,0.195718,0.659773,74949.27,74949.27,74986.58,0.410000,0.430000,0.570000,0.590000,659773,660,0.430000,-0.234282,-0.215828,-0.018454
2026-04-17T07:34:00.499Z,1776411240499,1776411240499,0.195669,0.659501,74949.27,74949.27,74986.58,0.430000,0.440000,0.560000,0.570000,659501,660,0.440000,-0.244331,-0.225330,-0.019001
2026-04-17T07:34:00.741Z,1776411240741,1776411240741,0.195625,0.659259,74949.27,74949.27,74986.58,0.430000,0.450000,0.550000,0.570000,659259,659,0.450000,-0.254375,-0.234828,-0.019546
2026-04-17T07:34:01.020Z,1776411241020,1776411241020,0.325980,0.658980,74957.18,74957.18,74986.58,0.430000,0.450000,0.550000,0.570000,658980,659,0.450000,-0.124020,-0.216247,0.092226
2026-04-17T07:34:01.567Z,1776411241567,1776411241567,0.325912,0.658433,74957.18,74957.18,74986.58,0.430000,0.440000,0.560000,0.570000,658433,658,0.440000,-0.114088,-0.194219,0.080131
2026-04-17T07:34:02.278Z,1776411242278,1776411242278,0.349364,0.657722,74960.70,74960.70,74986.58,0.430000,0.440000,0.560000,0.570000,657722,658,0.440000,-0.090636,-0.165490,0.074854
2026-04-17T07:34:02.859Z,1776411242859,1776411242859,0.349301,0.657141,74960.70,74960.70,74986.58,0.420000,0.440000,0.560000,0.580000,657141,657,0.440000,-0.090699,-0.134764,0.044064
2026-04-17T07:34:03.228Z,1776411243228,1776411243228,0.349260,0.656772,74960.70,74960.70,74986.58,0.420000,0.430000,0.570000,0.580000,656772,657,0.430000,-0.080740,-0.100037,0.019297
2026-04-17T07:34:03.299Z,1776411243299,1776411243299,0.373964,0.656701,74964.44,74964.44,74986.58,0.420000,0.430000,0.570000,0.580000,656701,657,0.430000,-0.056036,-0.086440,0.030404
2026-04-17T07:34:04.296Z,1776411244296,1776411244296,0.372011,0.655704,74964.77,74964.77,74986.58,0.420000,0.430000,0.570000,0.580000,655704,656,0.430000,-0.057989,-0.075220,0.017231
2026-04-17T07:34:05.392Z,1776411245392,1776411245392,0.366206,0.654608,74964.45,74964.45,74986.58,0.420000,0.430000,0.570000,0.580000,654608,655,0.430000,-0.063794,-0.069852,0.006057
2026-04-17T07:34:05.651Z,1776411245651,1776411245651,0.366180,0.654349,74964.45,74964.45,74986.58,0.410000,0.430000,0.570000,0.590000,654349,654,0.430000,-0.063820,-0.064476,0.000656
2026-04-17T07:34:05.976Z,1776411245976,1776411245976,0.366148,0.654024,74964.45,74964.45,74986.58,0.420000,0.430000,0.570000,0.580000,654024,654,0.430000,-0.063852,-0.061098,-0.002754
2026-04-17T07:34:06.291Z,1776411246291,1776411246291,0.366117,0.653709,74964.45,74964.45,74986.58,0.410000,0.420000,0.580000,0.590000,653709,654,0.420000,-0.053883,-0.060667,0.006785
2026-04-17T07:34:06.295Z,1776411246295,1776411246295,0.356323,0.653705,74963.34,74963.34,74986.58,0.410000,0.420000,0.580000,0.590000,653705,654,0.420000,-0.063677,-0.061805,-0.001872
2026-04-17T07:34:07.278Z,1776411247278,1776411247278,0.356220,0.652722,74963.34,74963.34,74986.58,0.400000,0.410000,0.590000,0.600000,652722,653,0.410000,-0.053780,-0.059802,0.006022
2026-04-17T07:34:07.295Z,1776411247295,1776411247295,0.342803,0.652705,74961.29,74961.29,74986.58,0.400000,0.410000,0.590000,0.600000,652705,653,0.410000,-0.067197,-0.060478,-0.006720
2026-04-17T07:34:08.343Z,1776411248343,1776411248343,0.352516,0.651657,74963.22,74963.22,74986.58,0.400000,0.410000,0.590000,0.600000,651657,652,0.410000,-0.057484,-0.059204,0.001720
2026-04-17T07:34:09.373Z,1776411249373,1776411249373,0.348003,0.650627,74963.22,74963.22,74986.58,0.400000,0.410000,0.590000,0.600000,650627,651,0.410000,-0.061997,-0.060827,-0.001170
2026-04-17T07:34:10.245Z,1776411250245,1776411250245,0.347907,0.649755,74963.22,74963.22,74986.58,0.380000,0.410000,0.590000,0.620000,649755,650,0.410000,-0.062093,-0.060510,-0.001583
2026-04-17T07:34:10.391Z,1776411250391,1776411250391,0.343392,0.649609,74963.23,74963.23,74986.58,0.380000,0.410000,0.590000,0.620000,649609,650,0.410000,-0.066608,-0.063076,-0.003532
2026-04-17T07:34:10.523Z,1776411250523,1776411250523,0.343377,0.649477,74963.23,74963.23,74986.58,0.380000,0.390000,0.610000,0.620000,649477,649,0.390000,-0.046623,-0.058961,0.012338
2026-04-17T07:34:11.264Z,1776411251264,1776411251264,0.338490,0.648736,74963.20,74963.20,74986.58,0.380000,0.390000,0.610000,0.620000,648736,649,0.390000,-0.051510,-0.057766,0.006256
2026-04-17T07:34:12.239Z,1776411252239,1776411252239,0.325275,0.647761,74961.47,74961.47,74986.58,0.380000,0.390000,0.610000,0.620000,647761,648,0.390000,-0.064725,-0.058312,-0.006413
2026-04-17T07:34:13.226Z,1776411253226,1776411253226,0.320048,0.646774,74961.47,74961.47,74986.58,0.380000,0.390000,0.610000,0.620000,646774,647,0.390000,-0.069952,-0.059884,-0.010068
2026-04-17T07:34:13.622Z,1776411253622,1776411253622,0.319997,0.646378,74961.47,74961.47,74986.58,0.400000,0.410000,0.590000,0.600000,646378,646,0.410000,-0.090003,-0.064562,-0.025440
2026-04-17T07:34:13.959Z,1776411253959,1776411253959,0.319954,0.646041,74961.47,74961.47,74986.58,0.410000,0.430000,0.570000,0.590000,646041,646,0.430000,-0.110046,-0.077247,-0.032799
2026-04-17T07:34:14.219Z,1776411254219,1776411254219,0.310728,0.645781,74960.81,74960.81,74986.58,0.420000,0.430000,0.570000,0.580000,645781,646,0.430000,-0.119272,-0.090799,-0.028472
2026-04-17T07:34:14.479Z,1776411254479,1776411254479,0.310693,0.645521,74960.81,74960.81,74986.58,0.420000,0.440000,0.560000,0.580000,645521,646,0.440000,-0.129307,-0.103716,-0.025591
2026-04-17T07:34:14.611Z,1776411254611,1776411254611,0.310675,0.645389,74960.81,74960.81,74986.58,0.430000,0.440000,0.560000,0.570000,645389,645,0.440000,-0.129325,-0.115591,-0.013734
2026-04-17T07:34:14.631Z,1776411254631,1776411254631,0.310673,0.645369,74960.81,74960.81,74986.58,0.440000,0.450000,0.550000,0.560000,645369,645,0.450000,-0.139327,-0.125455,-0.013872
2026-04-17T07:34:15.207Z,1776411255207,1776411255207,0.325260,0.644793,74962.91,74962.91,74986.58,0.440000,0.450000,0.550000,0.560000,644793,645,0.450000,-0.124740,-0.128394,0.003654
2026-04-17T07:34:16.209Z,1776411256209,1776411256209,0.340952,0.643791,74965.10,74965.10,74986.58,0.440000,0.450000,0.550000,0.560000,643791,644,0.450000,-0.109048,-0.126349,0.017301
2026-04-17T07:34:17.209Z,1776411257209,1776411257209,0.378612,0.642791,74969.11,74969.11,74986.58,0.440000,0.450000,0.550000,0.560000,642791,643,0.450000,-0.071388,-0.114766,0.043377
2026-04-17T07:34:17.220Z,1776411257220,1776411257220,0.378611,0.642780,74969.11,74969.11,74986.58,0.450000,0.460000,0.540000,0.550000,642780,643,0.460000,-0.081389,-0.105179,0.023789
2026-04-17T07:34:17.534Z,1776411257534,1776411257534,0.378582,0.642466,74969.11,74969.11,74986.58,0.450000,0.470000,0.530000,0.550000,642466,642,0.470000,-0.091418,-0.095597,0.004179
2026-04-17T07:34:17.843Z,1776411257843,1776411257843,0.378554,0.642157,74969.11,74969.11,74986.58,0.460000,0.480000,0.520000,0.540000,642157,642,0.480000,-0.101446,-0.090938,-0.010508
2026-04-17T07:34:18.046Z,1776411258046,1776411258046,0.378535,0.641954,74969.11,74969.11,74986.58,0.470000,0.480000,0.520000,0.530000,641954,642,0.480000,-0.101465,-0.089421,-0.012043
2026-04-17T07:34:18.254Z,1776411258254,1776411258254,0.374767,0.641746,74969.10,74969.10,74986.58,0.470000,0.480000,0.520000,0.530000,641746,642,0.480000,-0.105233,-0.096190,-0.009042
2026-04-17T07:34:19.507Z,1776411259507,1776411259507,0.394176,0.640493,74971.70,74971.70,74986.58,0.470000,0.480000,0.520000,0.530000,640493,640,0.480000,-0.085824,-0.097077,0.011253
2026-04-17T07:34:20.154Z,1776411260154,1776411260154,0.390889,0.639846,74971.70,74971.70,74986.58,0.470000,0.480000,0.520000,0.530000,639846,640,0.480000,-0.089111,-0.096616,0.007505
2026-04-17T07:34:20.467Z,1776411260467,1776411260467,0.390863,0.639533,74971.70,74971.70,74986.58,0.470000,0.490000,0.510000,0.530000,639533,640,0.490000,-0.099137,-0.096154,-0.002983
2026-04-17T07:34:20.708Z,1776411260708,1776411260708,0.390843,0.639292,74971.70,74971.70,74986.58,0.480000,0.500000,0.500000,0.520000,639292,639,0.500000,-0.109157,-0.097692,-0.011465
2026-04-17T07:34:20.712Z,1776411260712,1776411260712,0.390842,0.639288,74971.70,74971.70,74986.58,0.480000,0.510000,0.490000,0.520000,639288,639,0.510000,-0.119158,-0.100477,-0.018680
2026-04-17T07:34:21.068Z,1776411261068,1776411261068,0.390813,0.638932,74971.70,74971.70,74986.58,0.500000,0.510000,0.490000,0.500000,638932,639,0.510000,-0.119187,-0.107150,-0.012037
2026-04-17T07:34:21.133Z,1776411261133,1776411261133,0.390808,0.638867,74971.70,74971.70,74986.58,0.500000,0.520000,0.480000,0.500000,638867,639,0.520000,-0.129192,-0.115166,-0.014026
2026-04-17T07:34:21.391Z,1776411261391,1776411261391,0.390786,0.638609,74971.70,74971.70,74986.58,0.510000,0.520000,0.480000,0.490000,638609,639,0.520000,-0.129214,-0.121182,-0.008032
