iso_time,ts,published_at,fair_value,fair_value_blended_sigma,confidence,annualized_sigma,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,f_mean_fv,g_mean_fv,f_minus_g_mean_fv
2026-04-21T03:45:27.042Z,1776743127042,1776743127042,0.532668,0.511496,0.872958,0.091252,0.506729,75584.30,75584.30,75581.32,0.570000,0.590000,0.410000,0.430000,872958,873,0.590000,-0.057332,-0.065538,0.008207,-0.083271,-0.075672,-0.007600,-0.078504,-0.073726,-0.004778
2026-04-21T03:45:27.446Z,1776743127446,1776743127446,0.532676,0.511498,0.872554,0.091252,0.506731,75584.30,75584.30,75581.32,0.570000,0.580000,0.420000,0.430000,872554,873,0.580000,-0.047324,-0.062801,0.015477,-0.073269,-0.078204,0.004935,-0.068502,-0.075319,0.006817
2026-04-21T03:45:27.513Z,1776743127513,1776743127513,0.562852,0.529383,0.872487,0.128109,0.518958,75589.39,75589.39,75581.32,0.570000,0.580000,0.420000,0.430000,872487,872,0.580000,-0.017148,-0.050029,0.032881,-0.061042,-0.074292,0.013250,-0.050617,-0.069334,0.018717
2026-04-21T03:45:27.831Z,1776743127831,1776743127831,0.562863,0.529389,0.872169,0.128109,0.518961,75589.39,75589.39,75581.32,0.570000,0.590000,0.410000,0.430000,872169,872,0.590000,-0.027137,-0.039255,0.012118,-0.071039,-0.072379,0.001340,-0.060611,-0.065348,0.004737
2026-04-21T03:45:28.271Z,1776743128271,1776743128271,0.562879,0.529396,0.871729,0.128109,0.518966,75589.39,75589.39,75581.32,0.580000,0.590000,0.410000,0.420000,871729,872,0.590000,-0.027121,-0.035212,0.008091,-0.071034,-0.071931,0.000897,-0.060604,-0.063768,0.003164
2026-04-21T03:45:28.332Z,1776743128332,1776743128332,0.580040,0.538669,0.871668,0.133086,0.525272,75592.02,75592.02,75581.32,0.580000,0.590000,0.410000,0.420000,871668,872,0.590000,-0.009960,-0.025738,0.015778,-0.064728,-0.068222,0.003494,-0.051331,-0.058333,0.007002
2026-04-21T03:45:28.956Z,1776743128956,1776743128956,0.583659,0.539508,0.871044,0.129059,0.525634,75592.16,75592.16,75581.32,0.580000,0.590000,0.410000,0.420000,871044,871,0.590000,-0.006341,-0.017541,0.011200,-0.064366,-0.066442,0.002075,-0.050492,-0.054731,0.004239
2026-04-21T03:45:28.991Z,1776743128991,1776743128991,0.583660,0.539509,0.871009,0.129059,0.525634,75592.16,75592.16,75581.32,0.580000,0.600000,0.400000,0.420000,871009,871,0.600000,-0.016340,-0.017380,0.001040,-0.074366,-0.069107,-0.005259,-0.060491,-0.056706,-0.003785
2026-04-21T03:45:29.413Z,1776743129413,1776743129413,0.583680,0.539519,0.870587,0.129059,0.525641,75592.16,75592.16,75581.32,0.590000,0.600000,0.400000,0.410000,870587,871,0.600000,-0.016320,-0.015216,-0.001103,-0.074359,-0.069771,-0.004589,-0.060481,-0.056680,-0.003801
2026-04-21T03:45:30.382Z,1776743130382,1776743130382,0.583726,0.539541,0.869618,0.129059,0.525655,75592.16,75592.16,75581.32,0.590000,0.610000,0.390000,0.410000,869618,870,0.610000,-0.026274,-0.015047,-0.011227,-0.084345,-0.072433,-0.011912,-0.070459,-0.058651,-0.011808
2026-04-21T03:45:30.755Z,1776743130755,1776743130755,0.601737,0.552141,0.869245,0.143106,0.534820,75595.98,75595.98,75581.32,0.590000,0.610000,0.390000,0.410000,869245,869,0.610000,-0.008263,-0.014708,0.006445,-0.075180,-0.074523,-0.000656,-0.057859,-0.059956,0.002098
2026-04-21T03:45:31.435Z,1776743131435,1776743131435,0.617586,0.566386,0.868565,0.162643,0.546007,75600.64,75600.64,75581.32,0.590000,0.610000,0.390000,0.410000,868565,869,0.610000,0.007586,-0.011922,0.019508,-0.063993,-0.074449,0.010455,-0.043614,-0.058581,0.014967
2026-04-21T03:45:32.066Z,1776743132066,1776743132066,0.617627,0.566410,0.867934,0.162643,0.546024,75600.64,75600.64,75581.32,0.600000,0.610000,0.390000,0.400000,867934,868,0.610000,0.007627,-0.007129,0.014756,-0.063976,-0.072371,0.008394,-0.043590,-0.055201,0.011611
2026-04-21T03:45:32.165Z,1776743132165,1776743132165,0.623141,0.568107,0.867835,0.157802,0.546815,75600.97,75600.97,75581.32,0.600000,0.610000,0.390000,0.400000,867835,868,0.610000,0.013141,-0.001236,0.014378,-0.063185,-0.070136,0.006950,-0.041893,-0.051483,0.009590
2026-04-21T03:45:32.331Z,1776743132331,1776743132331,0.623153,0.568114,0.867669,0.157802,0.546819,75600.97,75600.97,75581.32,0.590000,0.610000,0.390000,0.410000,867669,868,0.610000,0.013153,0.006649,0.006504,-0.063181,-0.065903,0.002722,-0.041886,-0.045768,0.003882
2026-04-21T03:45:32.499Z,1776743132499,1776743132499,0.623164,0.568120,0.867501,0.157802,0.546824,75600.97,75600.97,75581.32,0.600000,0.610000,0.390000,0.400000,867501,868,0.610000,0.013164,0.010934,0.002230,-0.063176,-0.063502,0.000326,-0.041880,-0.042573,0.000693
2026-04-21T03:45:32.675Z,1776743132675,1776743132675,0.623176,0.568127,0.867325,0.157802,0.546829,75600.97,75600.97,75581.32,0.590000,0.610000,0.390000,0.410000,867325,867,0.610000,0.013176,0.012052,0.001124,-0.063171,-0.063338,0.000167,-0.041873,-0.042224,0.000352
2026-04-21T03:45:32.805Z,1776743132805,1776743132805,0.623185,0.568132,0.867195,0.157802,0.546832,75600.97,75600.97,75581.32,0.600000,0.610000,0.390000,0.400000,867195,867,0.610000,0.013185,0.013164,0.000021,-0.063168,-0.063176,0.000008,-0.041868,-0.041880,0.000012
2026-04-21T03:45:34.190Z,1776743134190,1776743134190,0.624339,0.567320,0.865810,0.153175,0.545892,75600.57,75600.57,75581.32,0.600000,0.610000,0.390000,0.400000,865810,866,0.610000,0.014339,0.013404,0.000935,-0.064108,-0.063361,-0.000747,-0.042680,-0.042037,-0.000643
2026-04-21T03:45:34.721Z,1776743134721,1776743134721,0.625997,0.566755,0.865279,0.148623,0.545137,75600.24,75600.24,75581.32,0.600000,0.610000,0.390000,0.400000,865279,865,0.610000,0.015997,0.013972,0.002025,-0.064863,-0.063697,-0.001166,-0.043245,-0.042309,-0.000936
2026-04-21T03:45:34.822Z,1776743134822,1776743134822,0.626004,0.566759,0.865178,0.148623,0.545140,75600.24,75600.24,75581.32,0.580000,0.610000,0.390000,0.420000,865178,865,0.610000,0.016004,0.014540,0.001464,-0.064860,-0.064034,-0.000826,-0.043241,-0.042581,-0.000660
2026-04-21T03:45:35.053Z,1776743135053,1776743135053,0.616147,0.561002,0.864947,0.147308,0.541113,75598.56,75598.56,75581.32,0.580000,0.610000,0.390000,0.420000,864947,865,0.610000,0.006147,0.013135,-0.006987,-0.068887,-0.065177,-0.003710,-0.048998,-0.044007,-0.004992
2026-04-21T03:45:35.292Z,1776743135292,1776743135292,0.616163,0.561010,0.864708,0.147308,0.541118,75598.56,75598.56,75581.32,0.580000,0.590000,0.410000,0.420000,864708,865,0.590000,0.026163,0.015730,0.010433,-0.048882,-0.062320,0.013438,-0.028990,-0.041431,0.012441
2026-04-21T03:45:35.322Z,1776743135322,1776743135322,0.616165,0.561011,0.864678,0.147308,0.541119,75598.56,75598.56,75581.32,0.550000,0.590000,0.410000,0.450000,864678,865,0.590000,0.026165,0.018095,0.008070,-0.048881,-0.059275,0.010394,-0.028989,-0.038693,0.009704
2026-04-21T03:45:35.439Z,1776743135439,1776743135439,0.616172,0.561015,0.864561,0.147308,0.541122,75598.56,75598.56,75581.32,0.550000,0.560000,0.440000,0.450000,864561,865,0.560000,0.056172,0.026130,0.030042,-0.018878,-0.050078,0.031200,0.001015,-0.029841,0.030856
2026-04-21T03:45:35.765Z,1776743135765,1776743135765,0.616194,0.561027,0.864235,0.147308,0.541130,75598.56,75598.56,75581.32,0.540000,0.560000,0.440000,0.460000,864235,864,0.560000,0.056194,0.034168,0.022026,-0.018870,-0.040880,0.022009,0.001027,-0.020987,0.022014
2026-04-21T03:45:36.160Z,1776743136160,1776743136160,0.616220,0.561041,0.863840,0.147308,0.541139,75598.56,75598.56,75581.32,0.540000,0.550000,0.450000,0.460000,863840,864,0.550000,0.066220,0.046183,0.020037,-0.008861,-0.028874,0.020014,0.011041,-0.008979,0.020020
2026-04-21T03:45:36.176Z,1776743136176,1776743136176,0.619730,0.561509,0.863824,0.142820,0.541125,75598.56,75598.56,75581.32,0.540000,0.550000,0.450000,0.460000,863824,864,0.550000,0.069730,0.054896,0.014834,-0.008875,-0.020873,0.011998,0.011509,-0.000879,0.012388
2026-04-21T03:45:36.945Z,1776743136945,1776743136945,0.619782,0.561537,0.863055,0.142820,0.541144,75598.56,75598.56,75581.32,0.540000,0.560000,0.440000,0.460000,863055,863,0.560000,0.059782,0.061620,-0.001838,-0.018856,-0.014868,-0.003988,0.001537,0.005226,-0.003689
2026-04-21T03:45:37.203Z,1776743137203,1776743137203,0.570513,0.540585,0.862797,0.169091,0.528314,75593.22,75593.22,75581.32,0.540000,0.560000,0.440000,0.460000,862797,863,0.560000,0.010513,0.052488,-0.041975,-0.031686,-0.017430,-0.014256,-0.019415,0.001140,-0.020555
2026-04-21T03:45:37.496Z,1776743137496,1776743137496,0.570525,0.540592,0.862504,0.169091,0.528319,75593.22,75593.22,75581.32,0.550000,0.570000,0.430000,0.450000,862504,863,0.570000,0.000525,0.041354,-0.040829,-0.041681,-0.021992,-0.019689,-0.029408,-0.004947,-0.024461
2026-04-21T03:45:37.826Z,1776743137826,1776743137826,0.570538,0.540600,0.862174,0.169091,0.528324,75593.22,75593.22,75581.32,0.560000,0.570000,0.430000,0.440000,862174,862,0.570000,0.000538,0.028218,-0.027679,-0.041676,-0.028555,-0.013121,-0.029400,-0.013036,-0.016365
2026-04-21T03:45:38.185Z,1776743138185,1776743138185,0.562405,0.535451,0.861815,0.166362,0.524581,75591.67,75591.67,75581.32,0.560000,0.570000,0.430000,0.440000,861815,862,0.570000,-0.007595,0.012753,-0.020347,-0.045419,-0.035864,-0.009555,-0.034549,-0.022247,-0.012302
2026-04-21T03:45:39.213Z,1776743139213,1776743139213,0.564448,0.535815,0.860787,0.161294,0.524616,75591.68,75591.68,75581.32,0.560000,0.570000,0.430000,0.440000,860787,861,0.570000,-0.005552,-0.000314,-0.005238,-0.045384,-0.041169,-0.004215,-0.034185,-0.029392,-0.004793
2026-04-21T03:45:40.199Z,1776743140199,1776743140199,0.566560,0.536178,0.859801,0.156380,0.524652,75591.69,75591.69,75581.32,0.560000,0.570000,0.430000,0.440000,859801,860,0.570000,-0.003440,-0.003105,-0.000336,-0.045348,-0.043902,-0.001446,-0.033822,-0.032273,-0.001549
2026-04-21T03:45:41.117Z,1776743141117,1776743141117,0.568480,0.536399,0.858883,0.151617,0.524593,75591.66,75591.66,75581.32,0.560000,0.570000,0.430000,0.440000,858883,859,0.570000,-0.001520,-0.003514,0.001993,-0.045407,-0.044647,-0.000760,-0.033601,-0.033112,-0.000490
2026-04-21T03:45:42.286Z,1776743142286,1776743142286,0.569339,0.536034,0.857714,0.147040,0.524144,75591.46,75591.46,75581.32,0.560000,0.570000,0.430000,0.440000,857714,858,0.570000,-0.000661,-0.003754,0.003092,-0.045856,-0.045483,-0.000374,-0.033966,-0.034025,0.000059
2026-04-21T03:45:43.397Z,1776743143397,1776743143397,0.571550,0.536350,0.856603,0.142561,0.524160,75591.46,75591.46,75581.32,0.560000,0.570000,0.430000,0.440000,856603,857,0.570000,0.001550,-0.001925,0.003474,-0.045840,-0.045567,-0.000273,-0.033650,-0.033845,0.000195
2026-04-21T03:45:43.899Z,1776743143899,1776743143899,0.573803,0.536649,0.856101,0.138218,0.524167,75591.46,75591.46,75581.32,0.560000,0.570000,0.430000,0.440000,856101,856,0.570000,0.003803,-0.000054,0.003857,-0.045833,-0.045657,-0.000176,-0.033351,-0.033678,0.000327
2026-04-21T03:45:44.801Z,1776743144801,1776743144801,0.577577,0.537669,0.855199,0.134055,0.524658,75591.66,75591.66,75581.32,0.560000,0.570000,0.430000,0.440000,855199,855,0.570000,0.007577,0.002150,0.005427,-0.045342,-0.045656,0.000313,-0.032331,-0.033380,0.001049
2026-04-21T03:45:45.906Z,1776743145906,1776743145906,0.582229,0.539059,0.854094,0.130082,0.525390,75591.96,75591.96,75581.32,0.560000,0.570000,0.430000,0.440000,854094,854,0.570000,0.012229,0.004899,0.007329,-0.044610,-0.045496,0.000886,-0.030941,-0.032848,0.001907
2026-04-21T03:45:47.449Z,1776743147449,1776743147449,0.584858,0.539383,0.852551,0.126119,0.525414,75591.96,75591.96,75581.32,0.560000,0.570000,0.430000,0.440000,852551,853,0.570000,0.014858,0.008003,0.006855,-0.044586,-0.045242,0.000656,-0.030617,-0.032178,0.001561
2026-04-21T03:45:48.072Z,1776743148072,1776743148072,0.587588,0.539712,0.851928,0.122277,0.525443,75591.96,75591.96,75581.32,0.560000,0.570000,0.430000,0.440000,851928,852,0.570000,0.017588,0.011211,0.006377,-0.044557,-0.044986,0.000429,-0.030288,-0.031506,0.001218
2026-04-21T03:45:49.820Z,1776743149820,1776743149820,0.591743,0.540653,0.850180,0.118590,0.525871,75592.13,75592.13,75581.32,0.560000,0.570000,0.430000,0.440000,850180,850,0.570000,0.021743,0.014799,0.006944,-0.044129,-0.044645,0.000516,-0.029347,-0.030705,0.001357
2026-04-21T03:45:50.493Z,1776743150493,1776743150493,0.594908,0.541077,0.849507,0.114979,0.525965,75592.16,75592.16,75581.32,0.560000,0.570000,0.430000,0.440000,849507,850,0.570000,0.024908,0.018265,0.006643,-0.044035,-0.044383,0.000348,-0.028923,-0.030023,0.001100
2026-04-21T03:45:51.046Z,1776743151046,1776743151046,0.597872,0.541366,0.848954,0.111477,0.525975,75592.16,75592.16,75581.32,0.560000,0.570000,0.430000,0.440000,848954,849,0.570000,0.027872,0.021394,0.006478,-0.044025,-0.044266,0.000241,-0.028634,-0.029562,0.000928
2026-04-21T03:45:51.793Z,1776743151793,1776743151793,0.597914,0.541385,0.848207,0.111477,0.525986,75592.16,75592.16,75581.32,0.550000,0.570000,0.430000,0.450000,848207,848,0.570000,0.027914,0.024005,0.003909,-0.044014,-0.044152,0.000138,-0.028615,-0.029161,0.000546
2026-04-21T03:45:52.421Z,1776743152421,1776743152421,0.597950,0.541400,0.847579,0.111477,0.525996,75592.16,75592.16,75581.32,0.550000,0.560000,0.440000,0.450000,847579,848,0.560000,0.037950,0.028077,0.009872,-0.034004,-0.042041,0.008038,-0.018600,-0.026824,0.008224
2026-04-21T03:45:52.578Z,1776743152578,1776743152578,0.596544,0.539896,0.847422,0.108398,0.524891,75591.71,75591.71,75581.32,0.550000,0.560000,0.440000,0.450000,847422,847,0.560000,0.036544,0.031037,0.005506,-0.035109,-0.040237,0.005128,-0.020104,-0.024975,0.004871
2026-04-21T03:45:53.252Z,1776743153252,1776743153252,0.599560,0.540166,0.846748,0.105095,0.524901,75591.71,75591.71,75581.32,0.550000,0.560000,0.440000,0.450000,846748,847,0.560000,0.039560,0.033968,0.005592,-0.035099,-0.038450,0.003351,-0.019834,-0.023157,0.003324
2026-04-21T03:45:53.569Z,1776743153569,1776743153569,0.599578,0.540174,0.846431,0.105095,0.524906,75591.71,75591.71,75581.32,0.540000,0.550000,0.450000,0.460000,846431,846,0.550000,0.049578,0.038309,0.011269,-0.025094,-0.034664,0.009570,-0.009826,-0.019396,0.009570
2026-04-21T03:45:54.122Z,1776743154122,1776743154122,0.602581,0.540398,0.845878,0.101894,0.524890,75591.70,75591.70,75581.32,0.540000,0.550000,0.450000,0.460000,845878,846,0.550000,0.052581,0.043242,0.009338,-0.025110,-0.030883,0.005773,-0.009602,-0.015593,0.005991
2026-04-21T03:45:55.538Z,1776743155538,1776743155538,0.600208,0.538608,0.844462,0.099239,0.523649,75591.18,75591.18,75581.32,0.540000,0.550000,0.450000,0.460000,844462,844,0.550000,0.050208,0.045694,0.004514,-0.026351,-0.029352,0.003001,-0.011392,-0.014152,0.002760
2026-04-21T03:45:55.857Z,1776743155857,1776743155857,0.600226,0.538615,0.844143,0.099239,0.523654,75591.18,75591.18,75581.32,0.540000,0.560000,0.440000,0.460000,844143,844,0.560000,0.040226,0.046431,-0.006204,-0.036346,-0.029600,-0.006746,-0.021385,-0.014408,-0.006977
2026-04-21T03:45:56.287Z,1776743156287,1776743156287,0.606397,0.540095,0.843713,0.096388,0.524434,75591.50,75591.50,75581.32,0.540000,0.560000,0.440000,0.460000,843713,844,0.560000,0.046397,0.047798,-0.001401,-0.035566,-0.029693,-0.005873,-0.019905,-0.014422,-0.005483
2026-04-21T03:45:56.698Z,1776743156698,1776743156698,0.606423,0.540105,0.843302,0.096388,0.524440,75591.50,75591.50,75581.32,0.550000,0.560000,0.440000,0.450000,843302,843,0.560000,0.046423,0.047167,-0.000744,-0.035560,-0.031787,-0.003773,-0.019895,-0.016436,-0.003459
2026-04-21T03:45:57.787Z,1776743157787,1776743157787,0.611773,0.541152,0.842213,0.093523,0.524944,75591.70,75591.70,75581.32,0.550000,0.560000,0.440000,0.450000,842213,842,0.560000,0.051773,0.047005,0.004768,-0.035056,-0.033776,-0.001280,-0.018848,-0.018285,-0.000563
2026-04-21T03:45:58.409Z,1776743158409,1776743158409,0.615235,0.541401,0.841591,0.090674,0.524953,75591.70,75591.70,75581.32,0.550000,0.560000,0.440000,0.450000,841591,842,0.560000,0.055235,0.048011,0.007224,-0.035047,-0.035515,0.000468,-0.018599,-0.019726,0.001127
2026-04-21T03:45:59.130Z,1776743159130,1776743159130,0.618792,0.541643,0.840870,0.087911,0.524962,75591.70,75591.70,75581.32,0.550000,0.560000,0.440000,0.450000,840870,841,0.560000,0.058792,0.051724,0.007068,-0.035038,-0.035254,0.000215,-0.018357,-0.019121,0.000764
2026-04-21T03:46:00.512Z,1776743160512,1776743160512,0.614493,0.539351,0.839488,0.085967,0.523478,75591.08,75591.08,75581.32,0.550000,0.560000,0.440000,0.450000,839488,839,0.560000,0.054493,0.053343,0.001150,-0.036522,-0.035445,-0.001078,-0.020649,-0.019270,-0.001379
2026-04-21T03:46:01.235Z,1776743161235,1776743161235,0.618040,0.539576,0.838765,0.083348,0.523488,75591.08,75591.08,75581.32,0.550000,0.560000,0.440000,0.450000,838765,839,0.560000,0.058040,0.055667,0.002373,-0.036512,-0.035635,-0.000877,-0.020424,-0.019375,-0.001048
2026-04-21T03:46:02.995Z,1776743162995,1776743162995,0.613337,0.537269,0.837005,0.081567,0.522020,75590.47,75590.47,75581.32,0.550000,0.560000,0.440000,0.450000,837005,837,0.560000,0.053337,0.055979,-0.002642,-0.037980,-0.036220,-0.001760,-0.022731,-0.020152,-0.002579
2026-04-21T03:46:03.783Z,1776743163783,1776743163783,0.624647,0.540619,0.836217,0.080383,0.523970,75591.26,75591.26,75581.32,0.550000,0.560000,0.440000,0.450000,836217,836,0.560000,0.064647,0.057862,0.006785,-0.036030,-0.036417,0.000386,-0.019381,-0.020308,0.000927
2026-04-21T03:46:04.730Z,1776743164730,1776743164730,0.630300,0.541460,0.835270,0.077982,0.524353,75591.41,75591.41,75581.32,0.550000,0.560000,0.440000,0.450000,835270,835,0.560000,0.070300,0.060163,0.010137,-0.035647,-0.036538,0.000891,-0.018540,-0.020345,0.001805
2026-04-21T03:46:05.580Z,1776743165580,1776743165580,0.635444,0.542059,0.834420,0.075625,0.524589,75591.50,75591.50,75581.32,0.550000,0.560000,0.440000,0.450000,834420,834,0.560000,0.075444,0.064353,0.011090,-0.035411,-0.036316,0.000905,-0.017941,-0.019803,0.001862
2026-04-21T03:46:06.232Z,1776743166232,1776743166232,0.635495,0.542075,0.833768,0.075625,0.524599,75591.50,75591.50,75581.32,0.540000,0.560000,0.440000,0.460000,833768,834,0.560000,0.075495,0.067844,0.007650,-0.035401,-0.036094,0.000693,-0.017925,-0.019303,0.001379
2026-04-21T03:46:06.596Z,1776743166596,1776743166596,0.635523,0.542085,0.833404,0.075625,0.524605,75591.50,75591.50,75581.32,0.540000,0.550000,0.450000,0.460000,833404,833,0.550000,0.085523,0.074282,0.011242,-0.025395,-0.033577,0.008182,-0.007915,-0.016340,0.008425
2026-04-21T03:46:06.931Z,1776743166931,1776743166931,0.638404,0.541911,0.833069,0.073340,0.524386,75591.41,75591.41,75581.32,0.540000,0.550000,0.450000,0.460000,833069,833,0.550000,0.088404,0.079033,0.009371,-0.025614,-0.031494,0.005880,-0.008089,-0.014082,0.005993
2026-04-21T03:46:07.621Z,1776743167621,1776743167621,0.621322,0.536943,0.832379,0.074278,0.521498,75590.23,75590.23,75581.32,0.540000,0.550000,0.450000,0.460000,832379,832,0.550000,0.071322,0.079238,-0.007916,-0.028502,-0.030064,0.001563,-0.013057,-0.012985,-0.000072
2026-04-21T03:46:08.058Z,1776743168058,1776743168058,0.625045,0.537125,0.831942,0.072015,0.521504,75590.23,75590.23,75581.32,0.540000,0.550000,0.450000,0.460000,831942,832,0.550000,0.075045,0.079158,-0.004113,-0.028496,-0.028682,0.000186,-0.012875,-0.011972,-0.000903
2026-04-21T03:46:09.280Z,1776743169280,1776743169280,0.577233,0.525778,0.830720,0.083972,0.515215,75587.67,75587.67,75581.32,0.540000,0.550000,0.450000,0.460000,830720,831,0.550000,0.027233,0.069505,-0.042272,-0.034785,-0.028558,-0.006227,-0.024222,-0.013231,-0.010990
2026-04-21T03:46:10.308Z,1776743170308,1776743170308,0.587001,0.528631,0.829692,0.082320,0.516873,75588.34,75588.34,75581.32,0.540000,0.550000,0.450000,0.460000,829692,830,0.550000,0.037001,0.059801,-0.022800,-0.033127,-0.030105,-0.003022,-0.021369,-0.015922,-0.005447
2026-04-21T03:46:11.403Z,1776743171403,1776743171403,0.590478,0.529037,0.828597,0.079820,0.517028,75588.40,75588.40,75581.32,0.540000,0.550000,0.450000,0.460000,828597,829,0.550000,0.040478,0.050216,-0.009738,-0.032972,-0.031576,-0.001395,-0.020963,-0.018497,-0.002466
2026-04-21T03:46:11.602Z,1776743171602,1776743171602,0.590488,0.529041,0.828398,0.079820,0.517030,75588.40,75588.40,75581.32,0.530000,0.550000,0.450000,0.470000,828398,828,0.550000,0.040488,0.044049,-0.003561,-0.032970,-0.032470,-0.000500,-0.020959,-0.020077,-0.000882
2026-04-21T03:46:11.972Z,1776743171972,1776743171972,0.590508,0.529047,0.828028,0.079820,0.517034,75588.40,75588.40,75581.32,0.530000,0.540000,0.460000,0.470000,828028,828,0.540000,0.050508,0.039142,0.011367,-0.022966,-0.031364,0.008398,-0.010953,-0.019693,0.008740
2026-04-21T03:46:12.093Z,1776743172093,1776743172093,0.593312,0.529195,0.827907,0.077388,0.517036,75588.40,75588.40,75581.32,0.530000,0.540000,0.460000,0.470000,827907,828,0.540000,0.053312,0.044358,0.008955,-0.022964,-0.029000,0.006035,-0.010805,-0.017010,0.006204
2026-04-21T03:46:13.056Z,1776743173056,1776743173056,0.593431,0.528503,0.826944,0.075121,0.516546,75588.19,75588.19,75581.32,0.530000,0.540000,0.460000,0.470000,826944,827,0.540000,0.053431,0.047644,0.005788,-0.023454,-0.027065,0.003611,-0.011497,-0.015035,0.003538
2026-04-21T03:46:14.131Z,1776743174131,1776743174131,0.592898,0.527639,0.825869,0.072964,0.515964,75587.95,75587.95,75581.32,0.530000,0.540000,0.460000,0.470000,825869,826,0.540000,0.052898,0.050128,0.002770,-0.024036,-0.025278,0.001241,-0.012361,-0.013315,0.000954
2026-04-21T03:46:15.263Z,1776743175263,1776743175263,0.595830,0.527786,0.824737,0.070742,0.515975,75587.95,75587.95,75581.32,0.530000,0.540000,0.460000,0.470000,824737,825,0.540000,0.055830,0.053196,0.002634,-0.024025,-0.023489,-0.000536,-0.012214,-0.011566,-0.000648
2026-04-21T03:46:15.892Z,1776743175892,1776743175892,0.595866,0.527797,0.824108,0.070742,0.515981,75587.95,75587.95,75581.32,0.530000,0.560000,0.440000,0.470000,824108,824,0.560000,0.035866,0.050268,-0.014402,-0.044019,-0.027700,-0.016319,-0.032203,-0.015816,-0.016387
2026-04-21T03:46:16.278Z,1776743176278,1776743176278,0.598829,0.527924,0.823722,0.068587,0.515983,75587.95,75587.95,75581.32,0.530000,0.560000,0.440000,0.470000,823722,824,0.560000,0.038829,0.047371,-0.008542,-0.044017,-0.031910,-0.012107,-0.032076,-0.020070,-0.012005
