iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-10T20:15:56.659Z,1778444155000,1778444156421,1778444156659,1778444156659,843341,843,81176.63,81180.10,81186.57,0.326088,0.193131,0.528599,0.548577,0.508861,0.550000,0.560000,sell,0.550000,0.540100,0.018000,0.440000,0.450000,-0.011501,,,0,0.008477,,,0,-0.031239,,,0
2026-05-10T20:15:57.252Z,1778444156000,1778444156421,1778444157252,1778444157252,842748,843,81176.63,81179.30,81186.57,0.326088,0.193131,0.528610,0.548594,0.506748,0.540000,0.550000,buy,0.550000,0.559900,0.018000,0.450000,0.460000,-0.001670,,,0,-0.011306,,,0,-0.023532,,,0
2026-05-10T20:15:57.705Z,1778444156000,1778444157400,1778444157705,1778444157705,842295,842,81176.63,81179.30,81184.99,0.326088,0.193131,0.524050,0.540927,0.506750,0.520000,0.550000,buy,0.550000,0.559900,0.018000,0.450000,0.480000,0.013410,,,0,-0.018973,,,0,-0.003890,,,0
2026-05-10T20:15:57.926Z,1778444156000,1778444157400,1778444157926,1778444157926,842074,842,81176.63,81179.30,81184.99,0.326088,0.193131,0.524053,0.540932,0.506751,0.520000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.480000,0.013413,,,0,0.001392,,,0,-0.003889,,,0
2026-05-10T20:15:58.181Z,1778444157000,1778444157400,1778444158181,1778444158181,841819,842,81176.63,81177.83,81184.99,0.326088,0.193131,0.524056,0.540939,0.502829,0.520000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.480000,0.013416,,,0,0.001399,,,0,-0.007811,,,0
2026-05-10T20:15:59.208Z,1778444158000,1778444158409,1778444159208,1778444159208,840792,841,81176.63,81176.53,81184.99,0.326088,0.193131,0.524072,0.540964,0.499360,0.520000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.480000,0.013432,,,0,0.001424,,,0,-0.011280,,,0
2026-05-10T20:16:00.107Z,1778444159000,1778444159284,1778444160107,1778444160107,839893,840,81176.63,81176.00,81184.99,0.326088,0.193131,0.524085,0.540986,0.497970,0.520000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.480000,0.013445,,,0,0.001446,,,0,-0.012670,,,0
2026-05-10T20:16:00.360Z,1778444159000,1778444159284,1778444160360,1778444160360,839640,840,81176.63,81176.00,81184.99,0.326088,0.193131,0.524089,0.540992,0.497970,0.510000,0.530000,buy,0.530000,0.539540,0.018000,0.470000,0.490000,-0.015451,,,0,0.001452,,,0,-0.002850,,,0
2026-05-10T20:16:00.938Z,1778444159000,1778444160430,1778444160938,1778444160938,839062,839,81176.63,81176.00,81181.95,0.326088,0.193131,0.515197,0.526015,0.497969,0.510000,0.520000,buy,0.520000,0.529360,0.018000,0.480000,0.490000,-0.014163,,,0,-0.003345,,,0,-0.002851,,,0
2026-05-10T20:16:01.222Z,1778444160000,1778444160430,1778444161222,1778444161222,838778,839,81176.63,81174.48,81181.95,0.326088,0.193131,0.515200,0.526019,0.493918,0.510000,0.520000,buy,0.520000,0.529360,0.018000,0.480000,0.490000,-0.014160,,,0,-0.003341,,,0,-0.006902,,,0
2026-05-10T20:16:02.111Z,1778444161000,1778444161406,1778444162111,1778444162111,837889,838,81176.63,81172.26,81176.76,0.326088,0.193131,0.500067,0.500481,0.487991,0.440000,0.450000,buy,0.450000,0.458100,0.018000,0.550000,0.560000,0.041967,0.001017,0.040950,0,0.042381,-0.002137,0.044518,0,0.029891,-0.010691,0.040582,0
2026-05-10T20:16:03.046Z,1778444162000,1778444162429,1778444163046,1778444163046,836954,837,81176.63,81170.28,81164.73,0.326088,0.193131,0.464887,0.441220,0.482684,0.440000,0.450000,sell,0.440000,0.432080,0.018000,0.550000,0.560000,0.006787,0.006364,0.000424,0,0.009140,0.001253,0.007887,0,0.024584,-0.004578,0.029162,0
2026-05-10T20:16:04.160Z,1778444163000,1778444163429,1778444164160,1778444164160,835840,836,81176.63,81163.45,81154.80,0.326088,0.193131,0.436049,0.393232,0.464482,0.440000,0.450000,sell,0.440000,0.432080,0.018000,0.550000,0.560000,0.003969,0.007210,-0.003240,0,-0.038848,0.003297,-0.042146,0,0.006382,0.000233,0.006149,0
2026-05-10T20:16:04.619Z,1778444163000,1778444164420,1778444164619,1778444164619,835381,835,81176.63,81163.45,81154.80,0.326088,0.193131,0.436032,0.393203,0.464472,0.420000,0.450000,sell,0.420000,0.412440,0.018000,0.550000,0.580000,-0.022068,0.006266,-0.028333,0,-0.019237,0.001310,-0.020547,0,0.006372,0.001260,0.005112,0
2026-05-10T20:16:05.211Z,1778444164000,1778444164420,1778444165211,1778444165211,834789,835,81176.63,81152.81,81154.80,0.326088,0.193131,0.436010,0.393166,0.436248,0.420000,0.450000,sell,0.420000,0.412440,0.018000,0.550000,0.580000,-0.022090,0.002717,-0.024808,0,-0.019274,-0.000753,-0.018521,0,-0.021852,0.002286,-0.024139,0
2026-05-10T20:16:05.496Z,1778444164000,1778444165384,1778444165496,1778444165496,834504,835,81176.63,81152.81,81154.80,0.326088,0.193131,0.435999,0.393149,0.436237,0.420000,0.440000,sell,0.420000,0.412440,0.018000,0.560000,0.580000,-0.011921,-0.000833,-0.011088,0,-0.019291,-0.002820,-0.016471,0,-0.011683,0.000882,-0.012565,0
2026-05-10T20:16:05.756Z,1778444164000,1778444165384,1778444165756,1778444165756,834244,834,81176.63,81152.81,81154.80,0.326088,0.193131,0.435989,0.393132,0.436227,0.390000,0.440000,buy,0.440000,0.447920,0.018000,0.560000,0.610000,-0.011931,-0.003368,-0.008562,0,0.010152,-0.004892,0.015044,0,-0.011693,0.000842,-0.012535,0
2026-05-10T20:16:05.964Z,1778444164000,1778444165384,1778444165964,1778444165964,834036,834,81176.63,81152.81,81154.80,0.326088,0.193131,0.435981,0.393120,0.436220,0.370000,0.430000,buy,0.430000,0.437740,0.018000,0.570000,0.630000,-0.001759,-0.005906,0.004148,0,0.029780,-0.004021,0.033801,0,-0.001520,0.000940,-0.002460,0
2026-05-10T20:16:06.360Z,1778444165000,1778444165384,1778444166360,1778444166360,833640,834,81176.63,81144.08,81154.80,0.326088,0.193131,0.435967,0.393095,0.413262,0.370000,0.410000,buy,0.410000,0.417380,0.018000,0.590000,0.630000,0.018587,-0.004537,0.023123,0,-0.024285,-0.001188,-0.023097,0,-0.004118,0.001073,-0.005191,0
2026-05-10T20:16:06.785Z,1778444165000,1778444166431,1778444166785,1778444166785,833215,833,81176.63,81144.08,81130.43,0.326088,0.193131,0.366768,0.283028,0.413240,0.370000,0.390000,sell,0.370000,0.363340,0.018000,0.610000,0.630000,0.003428,-0.001262,0.004689,0,-0.080312,-0.003282,-0.077029,-1,0.016220,0.000946,0.015274,0
2026-05-10T20:16:06.886Z,1778444165000,1778444166431,1778444166886,1778444166886,833114,833,81176.63,81144.08,81130.43,0.326088,0.193131,0.366760,0.283016,0.413235,0.330000,0.380000,sell,0.330000,0.324060,0.018000,0.620000,0.670000,-0.020080,0.000497,-0.020577,0,-0.041044,-0.010979,-0.030064,0,0.026395,0.003258,0.023137,0
2026-05-10T20:16:07.572Z,1778444166000,1778444167426,1778444167572,1778444167572,832428,832,81176.63,81141.20,81090.90,0.326088,0.193131,0.263861,0.143369,0.405696,0.260000,0.340000,sell,0.260000,0.255320,0.018000,0.660000,0.740000,0.008541,-0.005708,0.014249,0,-0.111951,-0.019322,-0.092629,0,0.059576,0.002909,0.056667,0
2026-05-10T20:16:07.626Z,1778444166000,1778444167426,1778444167626,1778444167626,832374,832,81176.63,81141.20,81090.90,0.326088,0.193131,0.263854,0.143361,0.405693,0.260000,0.330000,sell,0.260000,0.255320,0.018000,0.670000,0.740000,0.008534,-0.005532,0.014067,0,-0.111959,-0.031431,-0.080528,-1,0.069753,0.006408,0.063345,0
2026-05-10T20:16:07.633Z,1778444166000,1778444167426,1778444167633,1778444167633,832367,832,81176.63,81141.20,81090.90,0.326088,0.193131,0.263853,0.143360,0.405692,0.250000,0.330000,sell,0.250000,0.245500,0.018000,0.670000,0.750000,0.018353,-0.005076,0.023429,0,-0.102140,-0.038742,-0.063398,0,0.069752,0.012745,0.057007,0
2026-05-10T20:16:07.689Z,1778444166000,1778444167426,1778444167689,1778444167689,832311,832,81176.63,81141.20,81090.90,0.326088,0.193131,0.263846,0.143352,0.405689,0.250000,0.260000,sell,0.250000,0.245500,0.018000,0.740000,0.750000,-0.000834,-0.001034,0.000200,0,-0.102148,-0.047032,-0.055116,-1,0.141009,0.019083,0.121926,0
