iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-13T17:00:46.979Z,1778691645000,1778691646423,1778691646979,1778691646979,853021,853,79068.37,79176.08,79209.15,0.377696,0.412258,0.817181,0.796351,0.754220,0.810000,0.820000,buy,0.820000,0.834760,0.018000,0.180000,0.190000,-0.017579,,,0,0.000931,,,0,-0.041200,,,0
2026-05-13T17:00:47.616Z,1778691646000,1778691647428,1778691647616,1778691647616,852384,852,79068.37,79177.51,79209.15,0.377696,0.412258,0.817270,0.796438,0.757180,0.810000,0.820000,buy,0.820000,0.834760,0.018000,0.180000,0.190000,-0.017490,,,0,0.001018,,,0,-0.038240,,,0
2026-05-13T17:00:48.377Z,1778691647000,1778691647428,1778691648377,1778691648377,851623,852,79068.37,79183.03,79209.15,0.377696,0.412258,0.817378,0.796543,0.768181,0.810000,0.820000,buy,0.820000,0.834760,0.018000,0.180000,0.190000,-0.017382,,,0,0.001123,,,0,-0.027239,,,0
2026-05-13T17:00:49.482Z,1778691648000,1778691649428,1778691649482,1778691649482,850518,851,79068.37,79184.79,79209.15,0.377696,0.412258,0.817534,0.796696,0.771752,0.810000,0.820000,buy,0.820000,0.834760,0.018000,0.180000,0.190000,-0.017226,,,0,0.001276,,,0,-0.023668,,,0
2026-05-13T17:00:49.700Z,1778691648000,1778691649428,1778691649700,1778691649700,850300,850,79068.37,79184.79,79209.15,0.377696,0.412258,0.817565,0.796726,0.771781,0.810000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.190000,0.022145,,,0,0.001306,,,0,-0.023639,,,0
2026-05-13T17:00:49.917Z,1778691648000,1778691649428,1778691649917,1778691649917,850083,850,79068.37,79184.79,79209.15,0.377696,0.412258,0.817595,0.796756,0.771809,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.012355,,,0,-0.008484,,,0,-0.033431,,,0
2026-05-13T17:00:51.517Z,1778691650000,1778691651423,1778691651517,1778691651517,848483,848,79068.37,79185.27,79209.15,0.377696,0.412258,0.817822,0.796978,0.772944,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.012582,,,0,-0.008262,,,0,-0.032296,,,0
2026-05-13T17:00:52.138Z,1778691651000,1778691651423,1778691652138,1778691652138,847862,848,79068.37,79185.39,79209.15,0.377696,0.412258,0.817910,0.797064,0.773257,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.012670,,,0,-0.008176,,,0,-0.031983,,,0
2026-05-13T17:00:53.455Z,1778691652000,1778691653423,1778691653455,1778691653455,846545,847,79068.37,79185.25,79209.15,0.377696,0.412258,0.818096,0.797247,0.773160,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.012856,,,0,-0.007993,,,0,-0.032080,,,0
2026-05-13T17:00:54.126Z,1778691653000,1778691653423,1778691654126,1778691654126,845874,846,79068.37,79185.24,79209.15,0.377696,0.412258,0.818192,0.797340,0.773231,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.012952,,,0,-0.007900,,,0,-0.032009,,,0
2026-05-13T17:00:55.373Z,1778691654000,1778691654334,1778691655373,1778691655373,844627,845,79068.37,79185.16,79209.15,0.377696,0.412258,0.818369,0.797514,0.773251,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.013129,0.001588,0.011541,0,-0.007726,-0.003516,-0.004210,0,-0.031989,-0.031579,-0.000411,0
2026-05-13T17:00:55.992Z,1778691655000,1778691655361,1778691655992,1778691655992,844008,844,79068.37,79185.37,79209.15,0.377696,0.412258,0.818457,0.797600,0.773744,0.820000,0.830000,buy,0.830000,0.844940,0.018000,0.170000,0.180000,0.013217,0.004659,0.008558,0,-0.007640,-0.004382,-0.003258,0,-0.031496,-0.030658,-0.000838,0
