iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,yes_execution_side,yes_exec_price_raw,yes_exec_price_fee_adj,taker_fee_rate,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-05-08T16:00:38.381Z,1778256037000,1778256037381,1778256038381,1778256038381,861619,862,80124.97,80157.89,80170.99,0.421629,0.451930,0.602369,0.595584,0.590285,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.011929,,,0,0.005144,,,0,-0.000155,,,0
2026-05-08T16:00:39.888Z,1778256038000,1778256039431,1778256039888,1778256039888,860112,860,80124.97,80159.10,80174.18,0.421629,0.451930,0.609410,0.602184,0.593657,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.018970,,,0,0.011744,,,0,0.003217,,,0
2026-05-08T16:00:40.637Z,1778256039000,1778256040383,1778256040637,1778256040637,859363,859,80124.97,80159.48,80174.18,0.421629,0.451930,0.609457,0.602228,0.594726,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.019017,,,0,0.011788,,,0,0.004286,,,0
2026-05-08T16:00:41.423Z,1778256040000,1778256040383,1778256041423,1778256041423,858577,859,80124.97,80159.75,80174.18,0.421629,0.451930,0.609506,0.602274,0.595491,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.019066,,,0,0.011834,,,0,0.005051,,,0
2026-05-08T16:00:42.761Z,1778256041000,1778256042429,1778256042761,1778256042761,857239,857,80124.97,80160.62,80174.18,0.421629,0.451930,0.609590,0.602353,0.597916,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.019150,,,0,0.011913,,,0,0.007476,,,0
2026-05-08T16:00:43.344Z,1778256042000,1778256042429,1778256043344,1778256043344,856656,857,80124.97,80161.80,80174.18,0.421629,0.451930,0.609627,0.602387,0.601126,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.019187,,,0,0.011947,,,0,0.010686,,,0
2026-05-08T16:00:43.448Z,1778256042000,1778256042429,1778256043448,1778256043448,856552,857,80124.97,80161.80,80174.18,0.421629,0.451930,0.609633,0.602393,0.601132,0.570000,0.600000,buy,0.600000,0.610800,0.018000,0.400000,0.430000,-0.001167,,,0,-0.008407,,,0,-0.009668,,,0
2026-05-08T16:00:43.697Z,1778256042000,1778256043423,1778256043697,1778256043697,856303,856,80124.97,80161.80,80172.21,0.421629,0.451930,0.605328,0.598357,0.601147,0.580000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.420000,0.004708,,,0,-0.002263,,,0,0.000527,,,0
2026-05-08T16:00:43.725Z,1778256042000,1778256043423,1778256043725,1778256043725,856275,856,80124.97,80161.80,80172.21,0.421629,0.451930,0.605330,0.598359,0.601148,0.570000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.430000,0.004710,,,0,-0.002261,,,0,0.000528,,,0
2026-05-08T16:00:43.934Z,1778256042000,1778256043423,1778256043934,1778256043934,856066,856,80124.97,80161.80,80172.21,0.421629,0.451930,0.605343,0.598371,0.601161,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.014903,,,0,0.007931,,,0,0.010721,,,0
2026-05-08T16:00:44.537Z,1778256043000,1778256044427,1778256044537,1778256044537,855463,855,80124.97,80162.05,80172.21,0.421629,0.451930,0.605379,0.598405,0.601871,0.570000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.430000,0.004759,0.013047,-0.008288,0,-0.002215,0.005937,-0.008152,0,0.001251,0.003267,-0.002016,0
2026-05-08T16:00:44.666Z,1778256043000,1778256044427,1778256044666,1778256044666,855334,855,80124.97,80162.05,80172.21,0.421629,0.451930,0.605387,0.598413,0.601879,0.580000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.420000,0.004767,0.012330,-0.007563,0,-0.002207,0.005201,-0.007409,0,0.001259,0.003408,-0.002149,0
2026-05-08T16:00:45.481Z,1778256044000,1778256045431,1778256045481,1778256045481,854519,855,80124.97,80163.78,80172.21,0.421629,0.451930,0.605437,0.598459,0.606597,0.580000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.420000,0.004817,0.010910,-0.006094,0,-0.002161,0.003806,-0.005967,0,0.005977,0.003212,0.002765,0
2026-05-08T16:00:46.101Z,1778256045000,1778256045431,1778256046101,1778256046101,853899,854,80124.97,80163.46,80172.21,0.421629,0.451930,0.605474,0.598494,0.605763,0.580000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.420000,0.004854,0.009490,-0.004636,0,-0.002126,0.002411,-0.004537,0,0.005143,0.003381,0.001762,0
2026-05-08T16:00:47.234Z,1778256046000,1778256046358,1778256047234,1778256047234,852766,853,80124.97,80163.19,80172.21,0.421629,0.451930,0.605543,0.598559,0.605100,0.570000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.430000,0.004923,0.008069,-0.003146,0,-0.002061,0.001015,-0.003076,0,0.004480,0.003390,0.001090,0
2026-05-08T16:00:48.254Z,1778256047000,1778256047354,1778256048254,1778256048254,851746,852,80124.97,80162.84,80168.17,0.421629,0.451930,0.596727,0.590299,0.604219,0.570000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.430000,-0.003893,0.006646,-0.010539,0,-0.010321,-0.000382,-0.009939,0,0.003599,0.003090,0.000508,0
2026-05-08T16:00:49.423Z,1778256048000,1778256048408,1778256049423,1778256049423,850577,851,80124.97,80161.39,80168.17,0.421629,0.451930,0.596793,0.590360,0.600380,0.570000,0.590000,buy,0.590000,0.600620,0.018000,0.410000,0.430000,-0.003827,0.004338,-0.008165,0,-0.010260,-0.002609,-0.007650,0,-0.000240,0.002382,-0.002622,0
2026-05-08T16:00:49.538Z,1778256048000,1778256049383,1778256049538,1778256049538,850462,850,80124.97,80161.39,80168.17,0.421629,0.451930,0.596800,0.590367,0.600386,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.006360,0.004072,0.002287,0,-0.000073,-0.002794,0.002721,0,0.009946,0.003324,0.006622,0
2026-05-08T16:00:50.446Z,1778256049000,1778256049383,1778256050446,1778256050446,849554,850,80124.97,80161.26,80168.17,0.421629,0.451930,0.596851,0.590414,0.600072,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,0.006411,0.004237,0.002173,0,-0.000026,-0.002575,0.002550,0,0.009632,0.004266,0.005366,0
2026-05-08T16:00:50.771Z,1778256049000,1778256050424,1778256050771,1778256050771,849229,849,80124.97,80161.26,80161.95,0.421629,0.451930,0.583084,0.577527,0.600091,0.560000,0.570000,buy,0.570000,0.580260,0.018000,0.430000,0.440000,0.002824,0.004407,-0.001584,0,-0.002733,-0.002352,-0.000381,0,0.019831,0.005177,0.014655,0
2026-05-08T16:00:50.906Z,1778256050000,1778256050424,1778256050906,1778256050906,849094,849,80124.97,80161.19,80161.95,0.421629,0.451930,0.583090,0.577533,0.599922,0.560000,0.570000,buy,0.570000,0.580260,0.018000,0.430000,0.440000,0.002830,0.003199,-0.000369,0,-0.002727,-0.003418,0.000691,0,0.019662,0.006088,0.013574,0
2026-05-08T16:00:51.821Z,1778256050000,1778256051421,1778256051821,1778256051821,848179,848,80124.97,80161.19,80163.15,0.421629,0.451930,0.585827,0.580094,0.599975,0.570000,0.580000,buy,0.580000,0.590440,0.018000,0.420000,0.430000,-0.004613,0.003007,-0.007620,0,-0.010346,-0.003469,-0.006877,0,0.009535,0.007929,0.001606,0
