iso_time,ts,published_at,fair_value,confidence,sigma,annualized_sigma,fair_value_deribit_iv,chainlink_price,btc_price,strike_price,yes_bid,yes_ask,no_bid,no_ask,time_to_expiry_ms,time_to_expiry_sec,yes_token_price,f,g,f_minus_g
2026-04-20T06:31:06.528Z,1776666666528,1776666666528,0.778805,0.833472,0.000056,0.312491,0.714501,74458.85,74458.85,74366.92,0.760000,0.770000,0.230000,0.240000,833472,833,0.770000,0.008805,0.016034,-0.007229
2026-04-20T06:31:07.323Z,1776666667323,1776666667323,0.786032,0.832677,0.000054,0.302972,0.714593,74458.85,74458.85,74366.92,0.760000,0.770000,0.230000,0.240000,832677,833,0.770000,0.016032,0.016553,-0.000521
2026-04-20T06:31:08.828Z,1776666668828,1776666668828,0.792378,0.831172,0.000052,0.293831,0.713948,74458.45,74458.45,74366.92,0.760000,0.770000,0.230000,0.240000,831172,831,0.770000,0.022378,0.016192,0.006186
2026-04-20T06:31:09.614Z,1776666669614,1776666669614,0.799962,0.830386,0.000051,0.284883,0.714211,74458.54,74458.54,74366.92,0.760000,0.770000,0.230000,0.240000,830386,830,0.770000,0.029962,0.015363,0.014599
2026-04-20T06:31:09.780Z,1776666669780,1776666669780,0.799985,0.830220,0.000051,0.284883,0.714231,74458.54,74458.54,74366.92,0.760000,0.780000,0.220000,0.240000,830220,830,0.780000,0.019985,0.019432,0.000553
2026-04-20T06:31:09.792Z,1776666669792,1776666669792,0.799987,0.830208,0.000051,0.284883,0.714232,74458.54,74458.54,74366.92,0.770000,0.780000,0.220000,0.230000,830208,830,0.780000,0.019987,0.021669,-0.001682
2026-04-20T06:31:09.870Z,1776666669870,1776666669870,0.799998,0.830130,0.000051,0.284883,0.714241,74458.54,74458.54,74366.92,0.770000,0.790000,0.210000,0.230000,830130,830,0.790000,0.009998,0.020462,-0.010464
2026-04-20T06:31:09.971Z,1776666669971,1776666669971,0.800012,0.830029,0.000051,0.284883,0.714253,74458.54,74458.54,74366.92,0.780000,0.790000,0.210000,0.220000,830029,830,0.790000,0.010012,0.017989,-0.007976
2026-04-20T06:31:10.294Z,1776666670294,1776666670294,0.807667,0.829706,0.000049,0.276212,0.714518,74458.65,74458.65,74366.92,0.780000,0.790000,0.210000,0.220000,829706,830,0.790000,0.017667,0.015530,0.002137
2026-04-20T06:31:11.499Z,1776666671499,1776666671499,0.807840,0.828501,0.000049,0.276212,0.714659,74458.65,74458.65,74366.92,0.790000,0.800000,0.200000,0.210000,828501,829,0.800000,0.007840,0.013101,-0.005261
2026-04-20T06:31:11.676Z,1776666671676,1776666671676,0.818176,0.828324,0.000048,0.271867,0.719990,74461.18,74461.18,74366.92,0.790000,0.800000,0.200000,0.210000,828324,828,0.800000,0.018176,0.012739,0.005437
2026-04-20T06:31:12.430Z,1776666672430,1776666672430,0.819076,0.827570,0.000052,0.289624,0.733462,74467.68,74467.68,74366.92,0.790000,0.800000,0.200000,0.210000,827570,828,0.800000,0.019076,0.014554,0.004522
2026-04-20T06:31:13.131Z,1776666673131,1776666673131,0.826140,0.826869,0.000050,0.280825,0.733146,74467.48,74467.48,74366.92,0.790000,0.800000,0.200000,0.210000,826869,827,0.800000,0.026140,0.017780,0.008360
2026-04-20T06:31:14.624Z,1776666674624,1776666674624,0.826358,0.825376,0.000050,0.280825,0.733332,74467.48,74467.48,74366.92,0.780000,0.800000,0.200000,0.220000,825376,825,0.800000,0.026358,0.019518,0.006840
2026-04-20T06:31:14.649Z,1776666674649,1776666674649,0.826362,0.825351,0.000050,0.280825,0.733335,74467.48,74467.48,74366.92,0.780000,0.790000,0.210000,0.220000,825351,825,0.790000,0.036362,0.025222,0.011139
2026-04-20T06:31:15.062Z,1776666675062,1776666675062,0.830788,0.824938,0.000049,0.272947,0.731262,74466.44,74466.44,74366.92,0.780000,0.790000,0.210000,0.220000,824938,825,0.790000,0.040788,0.029745,0.011043
2026-04-20T06:31:15.812Z,1776666675812,1776666675812,0.835025,0.824188,0.000047,0.265397,0.729119,74465.35,74465.35,74366.92,0.780000,0.790000,0.210000,0.220000,824188,824,0.790000,0.045025,0.034935,0.010091
2026-04-20T06:31:16.647Z,1776666676647,1776666676647,0.841632,0.823353,0.000046,0.257405,0.728450,74464.98,74464.98,74366.92,0.780000,0.790000,0.210000,0.220000,823353,823,0.790000,0.051632,0.040033,0.011599
2026-04-20T06:31:17.298Z,1776666677298,1776666677298,0.812667,0.822702,0.000049,0.272743,0.716128,74459.02,74459.02,74366.92,0.780000,0.790000,0.210000,0.220000,822702,823,0.790000,0.022667,0.039295,-0.016628
2026-04-20T06:31:19.253Z,1776666679253,1776666679253,0.819872,0.820747,0.000047,0.264445,0.715962,74458.83,74458.83,74366.92,0.780000,0.790000,0.210000,0.220000,820747,821,0.790000,0.029872,0.037997,-0.008125
2026-04-20T06:31:20.313Z,1776666680313,1776666680313,0.826712,0.819687,0.000046,0.256440,0.715504,74458.55,74458.55,74366.92,0.780000,0.790000,0.210000,0.220000,819687,820,0.790000,0.036712,0.037182,-0.000470
2026-04-20T06:31:21.018Z,1776666681018,1776666681018,0.826816,0.818982,0.000046,0.256440,0.715588,74458.55,74458.55,74366.92,0.780000,0.800000,0.200000,0.220000,818982,819,0.800000,0.026816,0.033540,-0.006724
2026-04-20T06:31:21.219Z,1776666681219,1776666681219,0.826845,0.818781,0.000046,0.256440,0.715612,74458.55,74458.55,74366.92,0.790000,0.800000,0.200000,0.210000,818781,819,0.800000,0.026845,0.028582,-0.001737
2026-04-20T06:31:21.499Z,1776666681499,1776666681499,0.836435,0.818501,0.000044,0.249441,0.717941,74459.64,74459.64,74366.92,0.790000,0.800000,0.200000,0.210000,818501,819,0.800000,0.036435,0.031336,0.005099
2026-04-20T06:31:22.020Z,1776666682020,1776666682020,0.836512,0.817980,0.000044,0.249441,0.718004,74459.64,74459.64,74366.92,0.800000,0.810000,0.190000,0.200000,817980,818,0.810000,0.026512,0.030664,-0.004152
2026-04-20T06:31:22.042Z,1776666682042,1776666682042,0.844597,0.817958,0.000043,0.241883,0.718513,74459.89,74459.89,74366.92,0.800000,0.810000,0.190000,0.200000,817958,818,0.810000,0.034597,0.030241,0.004356
2026-04-20T06:31:23.150Z,1776666683150,1776666683150,0.853479,0.816850,0.000043,0.240651,0.724762,74462.81,74462.81,74366.92,0.800000,0.810000,0.190000,0.200000,816850,817,0.810000,0.043479,0.033574,0.009905
2026-04-20T06:31:24.343Z,1776666684343,1776666684343,0.853257,0.815657,0.000045,0.255049,0.736395,74468.39,74468.39,74366.92,0.800000,0.810000,0.190000,0.200000,815657,816,0.810000,0.043257,0.036856,0.006401
2026-04-20T06:31:24.614Z,1776666684614,1776666684614,0.853297,0.815386,0.000045,0.255049,0.736430,74468.39,74468.39,74366.92,0.810000,0.820000,0.180000,0.190000,815386,815,0.820000,0.033297,0.036229,-0.002931
2026-04-20T06:31:24.754Z,1776666684754,1776666684754,0.853318,0.815246,0.000045,0.255049,0.736447,74468.39,74468.39,74366.92,0.830000,0.840000,0.160000,0.170000,815246,815,0.840000,0.013318,0.033590,-0.020272
2026-04-20T06:31:25.564Z,1776666685564,1776666685564,0.862178,0.814436,0.000044,0.247588,0.737913,74469.05,74469.05,74366.92,0.830000,0.840000,0.160000,0.170000,814436,814,0.840000,0.022178,0.031106,-0.008928
2026-04-20T06:31:26.154Z,1776666686154,1776666686154,0.868247,0.813846,0.000045,0.250753,0.745907,74472.98,74472.98,74366.92,0.830000,0.840000,0.160000,0.170000,813846,814,0.840000,0.028247,0.028059,0.000188
2026-04-20T06:31:26.664Z,1776666686664,1776666686664,0.868322,0.813336,0.000045,0.250753,0.745973,74472.98,74472.98,74366.92,0.820000,0.840000,0.160000,0.180000,813336,813,0.840000,0.028322,0.025072,0.003250
2026-04-20T06:31:27.267Z,1776666687267,1776666687267,0.868752,0.812733,0.000047,0.263302,0.756887,74478.45,74478.45,74366.92,0.820000,0.840000,0.160000,0.180000,812733,813,0.840000,0.028752,0.024163,0.004589
2026-04-20T06:31:28.140Z,1776666688140,1776666688140,0.868881,0.811860,0.000047,0.263302,0.757005,74478.45,74478.45,74366.92,0.820000,0.830000,0.170000,0.180000,811860,812,0.830000,0.038881,0.029276,0.009605
2026-04-20T06:31:28.441Z,1776666688441,1776666688441,0.866829,0.811559,0.000046,0.259569,0.752040,74475.91,74475.91,74366.92,0.820000,0.830000,0.170000,0.180000,811559,812,0.830000,0.036829,0.032206,0.004623
2026-04-20T06:31:29.022Z,1776666689022,1776666689022,0.872811,0.810978,0.000045,0.251889,0.750969,74475.33,74475.33,74366.92,0.820000,0.830000,0.170000,0.180000,810978,811,0.830000,0.042811,0.035119,0.007692
2026-04-20T06:31:29.203Z,1776666689203,1776666689203,0.872837,0.810797,0.000045,0.251889,0.750993,74475.33,74475.33,74366.92,0.810000,0.830000,0.170000,0.190000,810797,811,0.830000,0.042837,0.038022,0.004815
2026-04-20T06:31:29.230Z,1776666689230,1776666689230,0.872841,0.810770,0.000045,0.251889,0.750997,74475.33,74475.33,74366.92,0.810000,0.820000,0.180000,0.190000,810770,811,0.820000,0.052841,0.042840,0.010001
2026-04-20T06:31:29.694Z,1776666689694,1776666689694,0.872909,0.810306,0.000045,0.251889,0.751059,74475.33,74475.33,74366.92,0.800000,0.820000,0.180000,0.200000,810306,810,0.820000,0.052909,0.045646,0.007264
2026-04-20T06:31:30.104Z,1776666690104,1776666690104,0.880253,0.809896,0.000043,0.244215,0.751083,74475.32,74475.32,74366.92,0.800000,0.820000,0.180000,0.200000,809896,810,0.820000,0.060253,0.050330,0.009923
2026-04-20T06:31:30.337Z,1776666690337,1776666690337,0.880287,0.809663,0.000043,0.244215,0.751114,74475.32,74475.32,74366.92,0.790000,0.800000,0.200000,0.210000,809663,810,0.800000,0.080287,0.057826,0.022461
2026-04-20T06:31:31.237Z,1776666691237,1776666691237,0.864309,0.808763,0.000045,0.250624,0.742321,74470.87,74470.87,74366.92,0.790000,0.800000,0.200000,0.210000,808763,809,0.800000,0.064309,0.062120,0.002189
2026-04-20T06:31:32.264Z,1776666692264,1776666692264,0.840967,0.807736,0.000047,0.262111,0.731574,74465.55,74465.55,74366.92,0.790000,0.800000,0.200000,0.210000,807736,808,0.800000,0.040967,0.059745,-0.018778
2026-04-20T06:31:34.116Z,1776666694116,1776666694116,0.833040,0.805884,0.000047,0.261794,0.724721,74462.14,74462.14,74366.92,0.790000,0.800000,0.200000,0.210000,805884,806,0.800000,0.033040,0.055771,-0.022731
2026-04-20T06:31:34.496Z,1776666694496,1776666694496,0.833097,0.805504,0.000047,0.261794,0.724768,74462.14,74462.14,74366.92,0.790000,0.810000,0.190000,0.210000,805504,806,0.810000,0.023097,0.048340,-0.025243
2026-04-20T06:31:34.529Z,1776666694529,1776666694529,0.833102,0.805471,0.000047,0.261794,0.724772,74462.14,74462.14,74366.92,0.800000,0.810000,0.190000,0.200000,805471,805,0.810000,0.023102,0.036903,-0.013801
2026-04-20T06:31:34.665Z,1776666694665,1776666694665,0.840615,0.805335,0.000045,0.253819,0.724789,74462.14,74462.14,74366.92,0.800000,0.810000,0.190000,0.200000,805335,805,0.810000,0.030615,0.030164,0.000451
2026-04-20T06:31:35.382Z,1776666695382,1776666695382,0.849097,0.804618,0.000044,0.246191,0.725691,74462.53,74462.53,74366.92,0.800000,0.810000,0.190000,0.200000,804618,805,0.810000,0.039097,0.029790,0.009307
2026-04-20T06:31:36.700Z,1776666696700,1776666696700,0.848589,0.803300,0.000047,0.261990,0.737964,74468.38,74468.38,74366.92,0.800000,0.810000,0.190000,0.200000,803300,803,0.810000,0.038589,0.030900,0.007689
2026-04-20T06:31:37.347Z,1776666697347,1776666697347,0.856976,0.802653,0.000045,0.254106,0.738827,74468.76,74468.76,74366.92,0.800000,0.810000,0.190000,0.200000,802653,803,0.810000,0.046976,0.035676,0.011300
2026-04-20T06:31:38.635Z,1776666698635,1776666698635,0.864223,0.801365,0.000044,0.246383,0.738672,74468.60,74468.60,74366.92,0.800000,0.810000,0.190000,0.200000,801365,801,0.810000,0.054223,0.041900,0.012323
2026-04-20T06:31:39.252Z,1776666699252,1776666699252,0.871711,0.800748,0.000043,0.238877,0.738752,74468.60,74468.60,74366.92,0.800000,0.810000,0.190000,0.200000,800748,801,0.810000,0.061711,0.048119,0.013592
2026-04-20T06:31:40.552Z,1776666700552,1776666700552,0.878778,0.799448,0.000041,0.231625,0.738543,74468.42,74468.42,74366.92,0.800000,0.810000,0.190000,0.200000,799448,799,0.810000,0.068778,0.054055,0.014722
2026-04-20T06:31:41.157Z,1776666701157,1776666701157,0.886113,0.798843,0.000040,0.224569,0.738621,74468.41,74468.41,74366.92,0.800000,0.810000,0.190000,0.200000,798843,799,0.810000,0.076113,0.061560,0.014553
2026-04-20T06:31:42.276Z,1776666702276,1776666702276,0.893468,0.797724,0.000039,0.217728,0.738812,74468.44,74468.44,74366.92,0.800000,0.810000,0.190000,0.200000,797724,798,0.810000,0.083468,0.068859,0.014610
2026-04-20T06:31:43.490Z,1776666703490,1776666703490,0.900666,0.796510,0.000038,0.211095,0.738976,74468.44,74468.44,74366.92,0.800000,0.810000,0.190000,0.200000,796510,797,0.810000,0.090666,0.076147,0.014519
2026-04-20T06:31:44.101Z,1776666704101,1776666704101,0.907717,0.795899,0.000036,0.204665,0.739143,74468.48,74468.48,74366.92,0.800000,0.810000,0.190000,0.200000,795899,796,0.810000,0.097717,0.083348,0.014368
2026-04-20T06:31:45.391Z,1776666705391,1776666705391,0.914550,0.794609,0.000035,0.198431,0.739261,74468.46,74468.46,74366.92,0.800000,0.810000,0.190000,0.200000,794609,795,0.810000,0.104550,0.090503,0.014047
2026-04-20T06:31:46.554Z,1776666706554,1776666706554,0.921450,0.793446,0.000034,0.192397,0.739645,74468.57,74468.57,74366.92,0.800000,0.810000,0.190000,0.200000,793446,793,0.810000,0.111450,0.097570,0.013879
2026-04-20T06:31:47.163Z,1776666707163,1776666707163,0.926179,0.792837,0.000033,0.186907,0.738415,74467.93,74467.93,74366.92,0.800000,0.810000,0.190000,0.200000,792837,793,0.810000,0.116179,0.104112,0.012067
2026-04-20T06:31:48.302Z,1776666708302,1776666708302,0.913279,0.791698,0.000034,0.192140,0.731394,74464.47,74464.47,74366.92,0.800000,0.810000,0.190000,0.200000,791698,792,0.810000,0.103279,0.106635,-0.003356
2026-04-20T06:31:51.326Z,1776666711326,1776666711326,0.917089,0.788674,0.000033,0.186741,0.729228,74463.25,74463.25,74366.92,0.800000,0.810000,0.190000,0.200000,788674,789,0.810000,0.107089,0.108509,-0.001420
2026-04-20T06:31:53.067Z,1776666713067,1776666713067,0.922248,0.786933,0.000032,0.181344,0.728281,74462.70,74462.70,74366.92,0.800000,0.810000,0.190000,0.200000,786933,787,0.810000,0.112248,0.110049,0.002199
2026-04-20T06:31:53.764Z,1776666713764,1776666713764,0.929552,0.786236,0.000031,0.176321,0.729885,74463.42,74463.42,74366.92,0.800000,0.810000,0.190000,0.200000,786236,786,0.810000,0.119552,0.111669,0.007883
2026-04-20T06:31:54.413Z,1776666714413,1776666714413,0.932021,0.785587,0.000031,0.172188,0.727619,74462.30,74462.30,74366.92,0.800000,0.810000,0.190000,0.200000,785587,786,0.810000,0.122021,0.112838,0.009183
2026-04-20T06:31:55.445Z,1776666715445,1776666715445,0.938843,0.784555,0.000030,0.168220,0.730111,74463.42,74463.42,74366.92,0.800000,0.810000,0.190000,0.200000,784555,785,0.810000,0.128843,0.117951,0.010893
2026-04-20T06:31:56.155Z,1776666716155,1776666716155,0.944502,0.783845,0.000029,0.163097,0.730116,74463.38,74463.38,74366.92,0.800000,0.810000,0.190000,0.200000,783845,784,0.810000,0.134502,0.123433,0.011069
2026-04-20T06:31:57.882Z,1776666717882,1776666717882,0.950030,0.782118,0.000028,0.158129,0.730279,74463.35,74463.35,74366.92,0.800000,0.810000,0.190000,0.200000,782118,782,0.810000,0.140030,0.128990,0.011040
2026-04-20T06:31:58.575Z,1776666718575,1776666718575,0.955225,0.781425,0.000027,0.153312,0.730389,74463.36,74463.36,74366.92,0.800000,0.810000,0.190000,0.200000,781425,781,0.810000,0.145225,0.134124,0.011101
2026-04-20T06:31:59.289Z,1776666719289,1776666719289,0.960108,0.780711,0.000026,0.148641,0.730481,74463.36,74463.36,74366.92,0.800000,0.810000,0.190000,0.200000,780711,781,0.810000,0.150108,0.139742,0.010366
2026-04-20T06:32:00.652Z,1776666720652,1776666720652,0.964721,0.779348,0.000026,0.144113,0.730628,74463.34,74463.34,74366.92,0.800000,0.810000,0.190000,0.200000,779348,779,0.810000,0.154721,0.144917,0.009804
2026-04-20T06:32:01.391Z,1776666721391,1776666721391,0.968982,0.778609,0.000025,0.139723,0.730725,74463.34,74463.34,74366.92,0.800000,0.810000,0.190000,0.200000,778609,779,0.810000,0.158982,0.149813,0.009169
2026-04-20T06:32:01.645Z,1776666721645,1776666721645,0.969004,0.778355,0.000025,0.139723,0.730758,74463.34,74463.34,74366.92,0.800000,0.820000,0.180000,0.200000,778355,778,0.820000,0.149004,0.151608,-0.002605
2026-04-20T06:32:01.707Z,1776666721707,1776666721707,0.969009,0.778293,0.000025,0.139723,0.730766,74463.34,74463.34,74366.92,0.810000,0.820000,0.180000,0.190000,778293,778,0.820000,0.149009,0.152365,-0.003356
2026-04-20T06:32:02.261Z,1776666722261,1776666722261,0.973256,0.777739,0.000024,0.136085,0.732316,74464.05,74464.05,74366.92,0.810000,0.820000,0.180000,0.190000,777739,778,0.820000,0.153256,0.152994,0.000262
2026-04-20T06:32:03.471Z,1776666723471,1776666723471,0.973349,0.776529,0.000024,0.136085,0.732475,74464.05,74464.05,74366.92,0.820000,0.830000,0.170000,0.180000,776529,777,0.830000,0.143349,0.150720,-0.007371
2026-04-20T06:32:03.705Z,1776666723705,1776666723705,0.971937,0.776295,0.000025,0.141656,0.738347,74466.84,74466.84,74366.92,0.820000,0.830000,0.170000,0.180000,776295,776,0.830000,0.141937,0.147311,-0.005374
2026-04-20T06:32:04.280Z,1776666724280,1776666724280,0.974954,0.775720,0.000025,0.140300,0.741644,74468.39,74468.39,74366.92,0.820000,0.830000,0.170000,0.180000,775720,776,0.830000,0.144954,0.146501,-0.001547
2026-04-20T06:32:05.736Z,1776666725736,1776666725736,0.921269,0.774264,0.000038,0.211370,0.759629,74477.15,74477.15,74366.92,0.820000,0.830000,0.170000,0.180000,774264,774,0.830000,0.091269,0.134953,-0.043684
2026-04-20T06:32:06.363Z,1776666726363,1776666726363,0.926746,0.773637,0.000037,0.205083,0.758867,74476.72,74476.72,74366.92,0.820000,0.830000,0.170000,0.180000,773637,774,0.830000,0.096746,0.123651,-0.026905
2026-04-20T06:32:07.088Z,1776666727088,1776666727088,0.931638,0.772912,0.000035,0.199131,0.757795,74476.13,74476.13,74366.92,0.820000,0.830000,0.170000,0.180000,772912,773,0.830000,0.101638,0.115309,-0.013670
2026-04-20T06:32:08.499Z,1776666728499,1776666728499,0.925618,0.771501,0.000036,0.200071,0.752268,74473.29,74473.29,74366.92,0.820000,0.830000,0.170000,0.180000,771501,772,0.830000,0.095618,0.106045,-0.010428
2026-04-20T06:32:09.202Z,1776666729202,1776666729202,0.915436,0.770798,0.000036,0.203581,0.745530,74469.95,74469.95,74366.92,0.820000,0.830000,0.170000,0.180000,770798,771,0.830000,0.085436,0.094141,-0.008705
2026-04-20T06:32:10.303Z,1776666730303,1776666730303,0.920601,0.769697,0.000035,0.197673,0.744479,74469.36,74469.36,74366.92,0.820000,0.830000,0.170000,0.180000,769697,770,0.830000,0.090601,0.094008,-0.003407
2026-04-20T06:32:11.905Z,1776666731905,1776666731905,0.926867,0.768095,0.000034,0.191668,0.744414,74469.22,74469.22,74366.92,0.820000,0.830000,0.170000,0.180000,768095,768,0.830000,0.096867,0.094032,0.002835
2026-04-20T06:32:12.567Z,1776666732567,1776666732567,0.933194,0.767433,0.000033,0.185832,0.744626,74469.28,74469.28,74366.92,0.820000,0.830000,0.170000,0.180000,767433,767,0.830000,0.103194,0.094343,0.008851
2026-04-20T06:32:13.139Z,1776666733139,1776666733139,0.939105,0.766861,0.000032,0.180172,0.744646,74469.25,74469.25,74366.92,0.820000,0.830000,0.170000,0.180000,766861,767,0.830000,0.109105,0.097041,0.012064
2026-04-20T06:32:14.599Z,1776666734599,1776666734599,0.945051,0.765401,0.000031,0.174689,0.745012,74469.33,74469.33,74366.92,0.820000,0.830000,0.170000,0.180000,765401,765,0.830000,0.115051,0.102964,0.012088
2026-04-20T06:32:15.172Z,1776666735172,1776666735172,0.950333,0.764828,0.000030,0.169375,0.744915,74469.25,74469.25,74366.92,0.820000,0.830000,0.170000,0.180000,764828,765,0.830000,0.120333,0.108910,0.011423
2026-04-20T06:32:16.422Z,1776666736422,1776666736422,0.956149,0.763578,0.000029,0.164738,0.746557,74469.96,74469.96,74366.92,0.820000,0.830000,0.170000,0.180000,763578,764,0.830000,0.126149,0.114766,0.011383
2026-04-20T06:32:17.555Z,1776666737555,1776666737555,0.961515,0.762445,0.000029,0.160067,0.747891,74470.53,74470.53,74366.92,0.820000,0.830000,0.170000,0.180000,762445,762,0.830000,0.131515,0.120431,0.011085
2026-04-20T06:32:18.104Z,1776666738104,1776666738104,0.966162,0.761896,0.000028,0.155215,0.748279,74470.68,74470.68,74366.92,0.820000,0.830000,0.170000,0.180000,761896,762,0.830000,0.136162,0.125842,0.010320
2026-04-20T06:32:19.116Z,1776666739116,1776666739116,0.966254,0.760884,0.000028,0.155215,0.748421,74470.68,74470.68,74366.92,0.820000,0.840000,0.160000,0.180000,760884,761,0.840000,0.126254,0.128083,-0.001829
2026-04-20T06:32:19.169Z,1776666739169,1776666739169,0.966258,0.760831,0.000028,0.155215,0.748428,74470.68,74470.68,74366.92,0.830000,0.840000,0.160000,0.170000,760831,761,0.840000,0.126258,0.129268,-0.003010
2026-04-20T06:32:19.282Z,1776666739282,1776666739282,0.969661,0.760718,0.000027,0.153818,0.751980,74472.40,74472.40,74366.92,0.830000,0.840000,0.160000,0.170000,760718,761,0.840000,0.129661,0.129970,-0.000309
2026-04-20T06:32:20.437Z,1776666740437,1776666740437,0.945204,0.759563,0.000034,0.191583,0.765264,74478.91,74478.91,74366.92,0.830000,0.840000,0.160000,0.170000,759563,760,0.840000,0.105204,0.124708,-0.019504
2026-04-20T06:32:20.995Z,1776666740995,1776666740995,0.950743,0.759005,0.000033,0.185753,0.765509,74479.00,74479.00,74366.92,0.830000,0.840000,0.160000,0.170000,759005,759,0.840000,0.110743,0.119624,-0.008881
2026-04-20T06:32:22.117Z,1776666742117,1776666742117,0.955874,0.757883,0.000032,0.180095,0.765596,74478.96,74478.96,74366.92,0.830000,0.840000,0.160000,0.170000,757883,758,0.840000,0.115874,0.117548,-0.001674
2026-04-20T06:32:23.533Z,1776666743533,1776666743533,0.955240,0.756467,0.000032,0.177972,0.762085,74477.09,74477.09,74366.92,0.830000,0.840000,0.160000,0.170000,756467,756,0.840000,0.115240,0.115344,-0.000105
2026-04-20T06:32:23.945Z,1776666743945,1776666743945,0.958917,0.756055,0.000031,0.172924,0.760911,74476.48,74476.48,74366.92,0.830000,0.840000,0.160000,0.170000,756055,756,0.840000,0.118917,0.113195,0.005721
2026-04-20T06:32:25.149Z,1776666745149,1776666745149,0.963730,0.754851,0.000030,0.167664,0.761268,74476.57,74476.57,74366.92,0.830000,0.840000,0.160000,0.170000,754851,755,0.840000,0.123730,0.116901,0.006829
2026-04-20T06:32:26.314Z,1776666746314,1776666746314,0.968470,0.753686,0.000029,0.162769,0.762343,74477.02,74477.02,74366.92,0.830000,0.840000,0.160000,0.170000,753686,754,0.840000,0.128470,0.120446,0.008024
2026-04-20T06:32:27.384Z,1776666747384,1776666747384,0.972806,0.752616,0.000028,0.158030,0.763405,74477.47,74477.47,74366.92,0.830000,0.840000,0.160000,0.170000,752616,753,0.840000,0.132806,0.123833,0.008974
2026-04-20T06:32:28.282Z,1776666748282,1776666748282,0.976442,0.751718,0.000027,0.153216,0.763523,74477.46,74477.46,74366.92,0.830000,0.840000,0.160000,0.170000,751718,752,0.840000,0.136442,0.128073,0.008369
2026-04-20T06:32:29.275Z,1776666749275,1776666749275,0.979723,0.750725,0.000026,0.148551,0.763569,74477.41,74477.41,74366.92,0.830000,0.840000,0.160000,0.170000,750725,751,0.840000,0.139723,0.132234,0.007488
2026-04-20T06:32:30.310Z,1776666750310,1776666750310,0.982733,0.749690,0.000026,0.144026,0.763710,74477.41,74477.41,74366.92,0.830000,0.840000,0.160000,0.170000,749690,750,0.840000,0.142733,0.136035,0.006698
2026-04-20T06:32:31.290Z,1776666751290,1776666751290,0.985458,0.748710,0.000025,0.139640,0.763930,74477.44,74477.44,74366.92,0.830000,0.840000,0.160000,0.170000,748710,749,0.840000,0.145458,0.139432,0.006026
2026-04-20T06:32:32.256Z,1776666752256,1776666752256,0.987869,0.747744,0.000024,0.135387,0.764132,74477.47,74477.47,74366.92,0.830000,0.840000,0.160000,0.170000,747744,748,0.840000,0.147869,0.142445,0.005424
2026-04-20T06:32:33.184Z,1776666753184,1776666753184,0.989982,0.746816,0.000023,0.131263,0.764314,74477.50,74477.50,74366.92,0.830000,0.840000,0.160000,0.170000,746816,747,0.840000,0.149982,0.145153,0.004829
2026-04-20T06:32:34.206Z,1776666754206,1776666754206,0.990000,0.745794,0.000023,0.127265,0.764507,74477.52,74477.52,74366.92,0.830000,0.840000,0.160000,0.170000,745794,746,0.840000,0.150000,0.147208,0.002792
2026-04-20T06:32:35.137Z,1776666755137,1776666755137,0.990000,0.744863,0.000022,0.123389,0.764705,74477.54,74477.54,74366.92,0.830000,0.840000,0.160000,0.170000,744863,745,0.840000,0.150000,0.148662,0.001338
2026-04-20T06:32:36.126Z,1776666756126,1776666756126,0.990000,0.743874,0.000021,0.119633,0.764939,74477.59,74477.59,74366.92,0.830000,0.840000,0.160000,0.170000,743874,744,0.840000,0.150000,0.149570,0.000430
2026-04-20T06:32:36.600Z,1776666756600,1776666756600,0.990000,0.743400,0.000021,0.119633,0.765010,74477.59,74477.59,74366.92,0.820000,0.840000,0.160000,0.180000,743400,743,0.840000,0.150000,0.149996,0.000004
2026-04-20T06:32:36.651Z,1776666756651,1776666756651,0.990000,0.743349,0.000021,0.119633,0.765018,74477.59,74477.59,74366.92,0.820000,0.830000,0.170000,0.180000,743349,743,0.830000,0.160000,0.152000,0.008000
2026-04-20T06:32:36.808Z,1776666756808,1776666756808,0.990000,0.743192,0.000021,0.119633,0.765041,74477.59,74477.59,74366.92,0.810000,0.830000,0.170000,0.190000,743192,743,0.830000,0.160000,0.154000,0.006000
2026-04-20T06:32:37.209Z,1776666757209,1776666757209,0.990000,0.742791,0.000021,0.117233,0.766949,74478.51,74478.51,74366.92,0.810000,0.830000,0.170000,0.190000,742791,743,0.830000,0.160000,0.156000,0.004000
2026-04-20T06:32:37.259Z,1776666757259,1776666757259,0.990000,0.742741,0.000021,0.117233,0.766957,74478.51,74478.51,74366.92,0.810000,0.820000,0.180000,0.190000,742741,743,0.820000,0.170000,0.160000,0.010000
2026-04-20T06:32:38.182Z,1776666758182,1776666758182,0.990000,0.741818,0.000020,0.113880,0.767859,74478.89,74478.89,74366.92,0.810000,0.820000,0.180000,0.190000,741818,742,0.820000,0.170000,0.164000,0.006000
2026-04-20T06:32:39.260Z,1776666759260,1776666759260,0.978519,0.740740,0.000026,0.146239,0.757526,74473.70,74473.70,74366.92,0.810000,0.820000,0.180000,0.190000,740740,741,0.820000,0.158519,0.163704,-0.005185
2026-04-20T06:32:40.365Z,1776666760365,1776666760365,0.969038,0.739635,0.000027,0.153867,0.751017,74470.46,74470.46,74366.92,0.810000,0.820000,0.180000,0.190000,739635,740,0.820000,0.149038,0.161511,-0.012474
