iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-04-27T18:30:50.865Z,1777314651000,1777314652415,1777314650865,1777314650865,849135,849,76682.22,76665.82,76690.74,0.266991,0.455381,0.531710,0.518295,0.456636,0.480000,0.490000,0.510000,0.520000,0.041710,,,0,0.028295,,,0,-0.033364,,,0
2026-04-27T18:30:51.359Z,1777314652000,1777314653428,1777314651359,1777314651359,848641,849,76682.22,76670.19,76692.67,0.266991,0.455381,0.538939,0.522545,0.468062,0.480000,0.490000,0.510000,0.520000,0.048939,,,0,0.032545,,,0,-0.021938,,,0
2026-04-27T18:30:51.623Z,1777314652000,1777314653428,1777314651623,1777314651623,848377,848,76682.22,76670.19,76692.67,0.266991,0.455381,0.538945,0.522549,0.468057,0.490000,0.500000,0.500000,0.510000,0.038945,,,0,0.022549,,,0,-0.031943,,,0
2026-04-27T18:30:51.960Z,1777314653000,1777314653428,1777314651960,1777314651960,848040,848,76682.22,76673.71,76692.67,0.266991,0.455381,0.538953,0.522554,0.477276,0.490000,0.500000,0.500000,0.510000,0.038953,,,0,0.022554,,,0,-0.022724,,,0
2026-04-27T18:30:52.166Z,1777314653000,1777314653428,1777314652166,1777314652166,847834,848,76682.22,76673.71,76692.67,0.266991,0.455381,0.538958,0.522556,0.477273,0.490000,0.510000,0.490000,0.510000,0.028958,,,0,0.012556,,,0,-0.032727,,,0
2026-04-27T18:30:52.468Z,1777314653000,1777314654428,1777314652468,1777314652468,847532,848,76682.22,76673.71,76695.30,0.266991,0.455381,0.548789,0.528344,0.477269,0.500000,0.510000,0.490000,0.500000,0.038789,,,0,0.018344,,,0,-0.032731,,,0
2026-04-27T18:30:53.084Z,1777314654000,1777314654428,1777314653084,1777314653084,846916,847,76682.22,76674.50,76695.30,0.266991,0.455381,0.548807,0.528354,0.479335,0.500000,0.510000,0.490000,0.500000,0.038807,,,0,0.018354,,,0,-0.030665,,,0
2026-04-27T18:30:54.276Z,1777314655000,1777314656261,1777314654276,1777314654276,845724,846,76682.22,76680.18,76695.30,0.266991,0.455381,0.548841,0.528375,0.494239,0.500000,0.510000,0.490000,0.500000,0.038841,,,0,0.018375,,,0,-0.015761,,,0
2026-04-27T18:30:54.862Z,1777314656000,1777314656261,1777314654862,1777314654862,845138,845,76682.22,76681.04,76695.30,0.266991,0.455381,0.548858,0.528385,0.496506,0.500000,0.510000,0.490000,0.500000,0.038858,,,0,0.018385,,,0,-0.013494,,,0
2026-04-27T18:30:55.906Z,1777314657000,1777314657427,1777314655906,1777314655906,844094,844,76682.22,76680.47,76695.30,0.266991,0.455381,0.548889,0.528403,0.495015,0.500000,0.510000,0.490000,0.500000,0.038889,,,0,0.018403,,,0,-0.014985,,,0
2026-04-27T18:30:57.052Z,1777314658000,1777314658325,1777314657052,1777314657052,842948,843,76682.22,76680.46,76695.30,0.266991,0.455381,0.548922,0.528423,0.494973,0.500000,0.510000,0.490000,0.500000,0.038922,0.039169,-0.000247,0,0.018423,0.021036,-0.002613,0,-0.015027,-0.025033,0.010007,0
2026-04-27T18:30:58.235Z,1777314659000,1777314659383,1777314658235,1777314658235,841765,842,76682.22,76680.24,76695.30,0.266991,0.455381,0.548957,0.528444,0.494395,0.500000,0.510000,0.490000,0.500000,0.038957,0.038890,0.000067,0,0.018444,0.020049,-0.001605,0,-0.015605,-0.023199,0.007594,0
2026-04-27T18:30:58.460Z,1777314659000,1777314660371,1777314658460,1777314658460,841540,842,76682.22,76680.24,76696.71,0.266991,0.455381,0.554236,0.531557,0.494394,0.500000,0.520000,0.480000,0.500000,0.034236,0.037892,-0.003655,0,0.011557,0.018639,-0.007082,0,-0.025606,-0.022566,-0.003040,0
