iso_time,chainlink_ts,binance_ts,binance_redis_ts,fair_value_redis_ts,time_to_expiry_ms,time_to_expiry_sec,strike_price,chainlink_price,binance_btcusdc_price,annualized_sigma_5m,annualized_sigma_10m,fair_value_sigma_5m,fair_value_sigma_10m,fair_value_deribit_iv,yes_bid,yes_ask,no_bid,no_ask,f_sigma_5m,g_sigma_5m,f_minus_g_sigma_5m,trade_signal_sigma_5m,f_sigma_10m,g_sigma_10m,f_minus_g_sigma_10m,trade_signal_sigma_10m,f_deribit_iv,g_deribit_iv,f_minus_g_deribit_iv,trade_signal_deribit_iv
2026-04-27T16:00:51.273Z,1777305652000,1777305653431,1777305651273,1777305651273,848727,849,76788.72,76762.23,76757.61,0.233223,0.667254,0.368578,0.452706,0.431857,0.460000,0.470000,0.530000,0.540000,-0.101422,,,0,-0.017294,,,0,-0.038143,,,0
2026-04-27T16:00:51.665Z,1777305652000,1777305653431,1777305651665,1777305651665,848335,848,76788.72,76762.23,76757.61,0.233223,0.667254,0.368549,0.452695,0.431842,0.430000,0.460000,0.540000,0.570000,-0.091451,,,0,-0.007305,,,0,-0.028158,,,0
2026-04-27T16:00:51.677Z,1777305652000,1777305653431,1777305651677,1777305651677,848323,848,76788.72,76762.23,76757.61,0.233223,0.667254,0.368548,0.452695,0.431841,0.430000,0.440000,0.560000,0.570000,-0.071452,,,0,0.012695,,,0,-0.008159,,,0
2026-04-27T16:00:52.189Z,1777305653000,1777305653431,1777305652189,1777305652189,847811,848,76788.72,76759.57,76757.61,0.233223,0.667254,0.368510,0.452681,0.425105,0.430000,0.440000,0.560000,0.570000,-0.071490,,,0,0.012681,,,0,-0.014895,,,0
2026-04-27T16:00:52.802Z,1777305654000,1777305654427,1777305652802,1777305652802,847198,847,76788.72,76755.26,76758.39,0.233223,0.667254,0.371679,0.453844,0.414220,0.430000,0.440000,0.560000,0.570000,-0.068321,,,0,0.013844,,,0,-0.025780,,,0
2026-04-27T16:00:53.446Z,1777305654000,1777305655429,1777305653446,1777305653446,846554,847,76788.72,76755.26,76767.65,0.233223,0.667254,0.409938,0.467679,0.414188,0.440000,0.460000,0.540000,0.560000,-0.050062,,,0,0.007679,,,0,-0.045812,,,0
2026-04-27T16:00:53.615Z,1777305654000,1777305655429,1777305653615,1777305653615,846385,846,76788.72,76755.26,76767.65,0.233223,0.667254,0.409930,0.467676,0.414180,0.450000,0.460000,0.540000,0.550000,-0.050070,,,0,0.007676,,,0,-0.045820,,,0
2026-04-27T16:00:54.021Z,1777305655000,1777305655429,1777305654021,1777305654021,845979,846,76788.72,76749.69,76767.65,0.233223,0.667254,0.409908,0.467668,0.400219,0.450000,0.460000,0.540000,0.550000,-0.050092,,,0,0.007668,,,0,-0.059781,,,0
2026-04-27T16:00:55.411Z,1777305656000,1777305657105,1777305655411,1777305655411,844589,845,76788.72,76751.67,76767.65,0.233223,0.667254,0.409836,0.467643,0.405087,0.450000,0.460000,0.540000,0.550000,-0.050164,,,0,0.007643,,,0,-0.054913,,,0
2026-04-27T16:00:56.017Z,1777305656000,1777305657105,1777305656017,1777305656017,843983,844,76788.72,76751.67,76767.65,0.233223,0.667254,0.409804,0.467632,0.405054,0.440000,0.450000,0.550000,0.560000,-0.040196,,,0,0.017632,,,0,-0.044946,,,0
2026-04-27T16:00:56.507Z,1777305657000,1777305658431,1777305656507,1777305656507,843493,843,76788.72,76754.13,76759.40,0.233223,0.667254,0.375540,0.455257,0.411186,0.440000,0.450000,0.550000,0.560000,-0.074460,-0.064472,-0.009988,0,0.005257,0.006292,-0.001035,0,-0.038814,-0.036641,-0.002173,0
2026-04-27T16:00:56.867Z,1777305657000,1777305658431,1777305656867,1777305656867,843133,843,76788.72,76754.13,76759.40,0.233223,0.667254,0.375514,0.455248,0.411168,0.420000,0.440000,0.560000,0.580000,-0.064486,-0.061776,-0.002710,0,0.015248,0.008547,0.006701,0,-0.028832,-0.036708,0.007876,0
2026-04-27T16:00:56.976Z,1777305658000,1777305658431,1777305656976,1777305656976,843024,843,76788.72,76753.03,76759.40,0.233223,0.667254,0.375506,0.455245,0.408398,0.420000,0.440000,0.560000,0.580000,-0.064494,-0.059079,-0.005414,0,0.015245,0.010802,0.004443,0,-0.031602,-0.036775,0.005173,0
2026-04-27T16:00:57.132Z,1777305658000,1777305658431,1777305657132,1777305657132,842868,843,76788.72,76753.03,76759.40,0.233223,0.667254,0.375495,0.455241,0.408389,0.420000,0.430000,0.570000,0.580000,-0.054505,-0.058384,0.003879,0,0.025241,0.011057,0.014184,0,-0.021611,-0.039120,0.017509,0
2026-04-27T16:00:57.252Z,1777305658000,1777305659421,1777305657252,1777305657252,842748,843,76788.72,76753.03,76753.24,0.233223,0.667254,0.350518,0.446027,0.408383,0.410000,0.430000,0.570000,0.590000,-0.079482,-0.056685,-0.022797,0,0.016027,0.012313,0.003714,0,-0.021617,-0.039791,0.018174,0
2026-04-27T16:00:57.316Z,1777305658000,1777305659421,1777305657316,1777305657316,842684,843,76788.72,76753.03,76753.24,0.233223,0.667254,0.350513,0.446025,0.408380,0.410000,0.420000,0.580000,0.590000,-0.069487,-0.057801,-0.011686,0,0.026025,0.012532,0.013494,0,-0.011620,-0.039375,0.027755,0
2026-04-27T16:00:58.043Z,1777305659000,1777305659421,1777305658043,1777305658043,841957,842,76788.72,76751.53,76753.24,0.233223,0.667254,0.350451,0.446003,0.404596,0.410000,0.420000,0.580000,0.590000,-0.069549,-0.059744,-0.009805,0,0.026003,0.014366,0.011637,0,-0.015404,-0.035956,0.020551,0
2026-04-27T16:00:58.880Z,1777305659000,1777305660383,1777305658880,1777305658880,841120,841,76788.72,76751.53,76752.21,0.233223,0.667254,0.346221,0.444423,0.404550,0.400000,0.420000,0.580000,0.600000,-0.073779,-0.061691,-0.012087,0,0.024423,0.016199,0.008224,0,-0.015450,-0.032914,0.017464,0
2026-04-27T16:00:58.902Z,1777305659000,1777305660383,1777305658902,1777305658902,841098,841,76788.72,76751.53,76752.21,0.233223,0.667254,0.346220,0.444422,0.404548,0.400000,0.410000,0.590000,0.600000,-0.063780,-0.064060,0.000280,0,0.034422,0.017874,0.016548,0,-0.005452,-0.028481,0.023029,0
2026-04-27T16:00:59.364Z,1777305660000,1777305661407,1777305659364,1777305659364,840636,841,76788.72,76742.01,76752.21,0.233223,0.667254,0.346180,0.444407,0.380827,0.400000,0.410000,0.590000,0.600000,-0.063820,-0.065422,0.001601,0,0.034407,0.020552,0.013855,0,-0.029173,-0.023535,-0.005638,0
2026-04-27T16:01:00.441Z,1777305660000,1777305662429,1777305660441,1777305660441,839559,840,76788.72,76742.01,76752.21,0.233223,0.667254,0.346086,0.444373,0.380754,0.400000,0.420000,0.580000,0.600000,-0.073914,-0.067784,-0.006130,0,0.024373,0.022230,0.002143,0,-0.039246,-0.021957,-0.017289,0
2026-04-27T16:01:00.512Z,1777305661000,1777305662429,1777305660512,1777305660512,839488,839,76788.72,76738.25,76752.21,0.233223,0.667254,0.346080,0.444371,0.371514,0.400000,0.420000,0.580000,0.600000,-0.073920,-0.067730,-0.006190,0,0.024371,0.024141,0.000229,0,-0.048486,-0.022001,-0.026485,0
2026-04-27T16:01:00.628Z,1777305661000,1777305662429,1777305660628,1777305660628,839372,839,76788.72,76738.25,76752.21,0.233223,0.667254,0.346070,0.444367,0.371506,0.430000,0.440000,0.560000,0.570000,-0.093930,-0.068673,-0.025257,0,0.004367,0.025054,-0.020687,0,-0.068494,-0.023966,-0.044528,-1
